Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Юрьянская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303					
24	7.Политическая партия «Либерально-демократическая партия России»	1586	15	23	7	9	28	2	10	14	53	11	20	42	95	121	42	45	15	153	136	164	195	194	192					
		13.16%	8.11%	17.42%	7.00%	16.36%	13.59%	0.77%	7.19%	6.31%	13.32%	6.47%	8.16%	13.91%	12.43%	17.36%	9.66%	13.04%	6.49%	14.01%	12.41%	15.03%	15.14%	13.98%	15.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	831	7	10	0	2	13	3	10	7	10	4	10	20	57	62	13	13	15	62	78	75	144	116	100					
		6.89%	3.78%	7.58%	0.00%	3.64%	6.31%	1.15%	7.19%	3.15%	2.51%	2.35%	4.08%	6.62%	7.46%	8.90%	2.99%	3.77%	6.49%	5.68%	7.12%	6.87%	11.18%	8.36%	8.26%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	96	1	0	2	0	0	0	0	1	2	1	1	7	5	9	2	0	2	6	10	15	4	14	14					
		0.80%	0.54%	0.00%	2.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.50%	0.59%	0.41%	2.32%	0.65%	1.29%	0.46%	0.00%	0.87%	0.55%	0.91%	1.37%	0.31%	1.01%	1.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7497	143	90	70	38	144	246	102	167	285	132	181	195	500	368	324	228	160	713	703	686	629	742	651					
		62.20%	77.30%	68.18%	70.00%	69.09%	69.90%	94.25%	73.38%	75.23%	71.61%	77.65%	73.88%	64.57%	65.45%	52.80%	74.48%	66.09%	69.26%	65.29%	64.14%	62.88%	48.84%	53.46%	53.76%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	71	2	0	3	0	0	3	0	1	3	0	4	3	4	3	3	1	1	4	3	6	11	10	6					
		0.59%	1.08%	0.00%	3.00%	0.00%	0.00%	1.15%	0.00%	0.45%	0.75%	0.00%	1.63%	0.99%	0.52%	0.43%	0.69%	0.29%	0.43%	0.37%	0.27%	0.55%	0.85%	0.72%	0.50%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
