Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Юрьянская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300					
		21.39%	10.14%	11.98%	12.20%	14.65%	12.40%	13.73%	10.38%	13.92%	10.42%	16.20%	29.35%	13.48%	22.35%	20.12%	16.24%	17.61%	18.88%	33.37%	29.19%	29.72%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	133	1	2	1	1	0	4	3	2	3	5	12	7	5	2	11	11	11	18	16	18					
		1.40%	0.68%	1.20%	0.49%	0.51%	0.00%	1.96%	0.64%	1.27%	1.25%	0.83%	2.17%	2.19%	1.47%	1.22%	1.35%	1.22%	1.39%	1.84%	1.38%	1.86%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3494	87	83	86	88	54	103	260	72	127	195	133	134	146	66	365	373	301	242	329	250					
		36.76%	58.78%	49.70%	41.95%	44.44%	44.63%	50.49%	55.08%	45.57%	52.92%	32.23%	24.09%	42.01%	42.94%	40.24%	44.90%	41.31%	38.15%	24.69%	28.41%	25.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	1	0	0	0	2	1	1	0	0	3	2	3	0	0	5	3	0	4	8	7					
		0.42%	0.68%	0.00%	0.00%	0.00%	1.65%	0.49%	0.21%	0.00%	0.00%	0.50%	0.36%	0.94%	0.00%	0.00%	0.62%	0.33%	0.00%	0.41%	0.69%	0.72%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
