Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Гагаринский район																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №3255					
14	Число погашенных неиспользованных открепительных удостоверений	227	5	9	10	7	15	6	8	8	6	6	15	6	19	7	11	11	8	12	6	16	20	16	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	1	1	0	5	2	2	4	1	2	2	4	0	2	0	0	3	2	2	1	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	784	34	44	35	47	39	35	22	25	26	24	30	32	22	50	39	41	43	38	35	45	28	32	18					
		2.95%	2.41%	3.53%	3.20%	4.36%	3.18%	2.98%	2.11%	2.62%	2.40%	2.23%	2.71%	3.54%	1.62%	3.41%	2.91%	3.01%	3.50%	3.29%	2.76%	3.32%	2.52%	2.27%	10.84%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1005	30	45	43	38	46	38	38	26	39	38	49	35	58	74	56	47	47	34	44	60	45	64	11					
		3.78%	2.12%	3.61%	3.93%	3.52%	3.75%	3.24%	3.64%	2.73%	3.60%	3.53%	4.42%	3.87%	4.26%	5.04%	4.18%	3.46%	3.83%	2.94%	3.47%	4.42%	4.06%	4.55%	6.63%					
20	3.Политическая партия «Демократическая партия России»	68	2	2	4	0	2	4	3	0	2	0	3	2	3	10	6	3	3	2	8	2	1	6	0					
		0.26%	0.14%	0.16%	0.37%	0.00%	0.16%	0.34%	0.29%	0.00%	0.18%	0.00%	0.27%	0.22%	0.22%	0.68%	0.45%	0.22%	0.24%	0.17%	0.63%	0.15%	0.09%	0.43%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5202	279	234	226	235	281	237	247	167	185	210	257	180	285	326	272	244	161	183	251	253	224	257	8					
		19.54%	19.75%	18.80%	20.68%	21.78%	22.92%	20.20%	23.64%	17.51%	17.10%	19.50%	23.17%	19.89%	20.93%	22.22%	20.30%	17.94%	13.12%	15.84%	19.81%	18.66%	20.20%	18.27%	4.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1887	61	74	64	56	63	86	87	95	83	89	76	66	109	83	76	86	109	72	113	158	100	79	2					
		7.09%	4.32%	5.94%	5.86%	5.19%	5.14%	7.33%	8.33%	9.96%	7.67%	8.26%	6.85%	7.29%	8.00%	5.66%	5.67%	6.32%	8.88%	6.23%	8.92%	11.65%	9.02%	5.61%	1.20%					
23	6.Политическая партия «Партия социальной справедливости»	119	4	8	6	3	0	7	13	2	5	6	4	1	8	8	3	9	3	9	2	6	3	8	1					
		0.45%	0.28%	0.64%	0.55%	0.28%	0.00%	0.60%	1.24%	0.21%	0.46%	0.56%	0.36%	0.11%	0.59%	0.55%	0.22%	0.66%	0.24%	0.78%	0.16%	0.44%	0.27%	0.57%	0.60%					
24	7.Политическая партия «Либерально-демократическая партия России»	1417	80	61	48	51	75	77	45	51	47	59	57	49	81	65	83	76	82	78	68	40	55	79	10					
		5.32%	5.66%	4.90%	4.39%	4.73%	6.12%	6.56%	4.31%	5.35%	4.34%	5.48%	5.14%	5.41%	5.95%	4.43%	6.19%	5.59%	6.68%	6.75%	5.37%	2.95%	4.96%	5.61%	6.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2154	139	95	82	91	79	105	80	66	75	78	84	75	128	124	104	108	107	89	92	91	107	144	11					
		8.09%	9.84%	7.63%	7.50%	8.43%	6.44%	8.95%	7.66%	6.92%	6.93%	7.24%	7.57%	8.29%	9.40%	8.45%	7.76%	7.94%	8.72%	7.71%	7.26%	6.71%	9.65%	10.23%	6.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	446	27	17	14	23	19	17	23	21	18	21	15	16	23	37	20	27	14	18	17	13	20	26	0					
		1.68%	1.91%	1.37%	1.28%	2.13%	1.55%	1.45%	2.20%	2.20%	1.66%	1.95%	1.35%	1.77%	1.69%	2.52%	1.49%	1.99%	1.14%	1.56%	1.34%	0.96%	1.80%	1.85%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10058	597	494	422	389	464	428	360	368	439	402	395	307	492	485	517	566	519	506	478	398	387	548	97					
		37.79%	42.25%	39.68%	38.61%	36.05%	37.85%	36.49%	34.45%	38.57%	40.57%	37.33%	35.62%	33.92%	36.12%	33.06%	38.58%	41.62%	42.30%	43.81%	37.73%	29.35%	34.90%	38.95%	58.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	3065	136	144	137	124	136	119	111	123	139	143	126	120	133	179	145	138	127	110	136	272	120	139	8					
		11.52%	9.62%	11.57%	12.53%	11.49%	11.09%	10.14%	10.62%	12.89%	12.85%	13.28%	11.36%	13.26%	9.77%	12.20%	10.82%	10.15%	10.35%	9.52%	10.73%	20.06%	10.82%	9.88%	4.82%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
