Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Минусинская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626					
		14.05%	8.67%	15.96%	12.16%	12.70%	13.32%	17.75%	14.38%	11.83%	19.50%	11.90%	11.75%	9.69%	18.72%	14.77%	19.34%	18.36%	11.02%	16.90%	13.21%	12.58%	14.51%	14.75%	10.23%	13.45%	12.35%	11.11%	19.14%	11.67%	14.67%	6.23%	14.71%	18.35%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	85	7	4	1	4	3	6	3	8	4	0	3	3	3	1	1	12	1	1	1	5	3	0	1	0	1	2	2	0	2	1	0	2					
		0.77%	0.69%	1.88%	0.30%	0.91%	0.78%	0.87%	2.05%	0.79%	1.24%	0.00%	0.72%	1.53%	0.49%	1.14%	0.36%	1.33%	0.42%	0.70%	0.63%	1.61%	0.34%	0.00%	0.38%	0.00%	0.62%	0.54%	0.96%	0.00%	2.67%	0.39%	0.00%	0.42%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2699	214	37	62	133	104	160	40	257	56	13	84	47	76	13	62	278	74	43	45	68	314	12	71	20	36	109	36	19	23	89	27	77					
		24.42%	21.08%	17.37%	18.84%	30.16%	27.15%	23.09%	27.40%	25.35%	17.34%	15.48%	20.14%	23.98%	12.48%	14.77%	22.63%	30.75%	31.36%	30.28%	28.30%	21.94%	35.32%	19.67%	26.89%	16.81%	22.22%	29.54%	17.22%	31.67%	30.67%	34.63%	19.85%	16.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	156	11	1	7	7	3	7	0	31	0	0	3	5	7	2	1	31	4	1	3	6	6	0	4	1	2	4	1	0	2	1	1	4					
		1.41%	1.08%	0.47%	2.13%	1.59%	0.78%	1.01%	0.00%	3.06%	0.00%	0.00%	0.72%	2.55%	1.15%	2.27%	0.36%	3.43%	1.69%	0.70%	1.89%	1.94%	0.67%	0.00%	1.52%	0.84%	1.23%	1.08%	0.48%	0.00%	2.67%	0.39%	0.74%	0.84%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4969	403	99	171	188	167	322	70	437	158	51	236	101	322	50	106	286	96	58	81	168	314	29	132	69	90	166	118	30	31	118	75	227					
		44.96%	39.70%	46.48%	51.98%	42.63%	43.60%	46.46%	47.95%	43.10%	48.92%	60.71%	56.59%	51.53%	52.87%	56.82%	38.69%	31.64%	40.68%	40.85%	50.94%	54.19%	35.32%	47.54%	50.00%	57.98%	55.56%	44.99%	56.46%	50.00%	41.33%	45.91%	55.15%	47.89%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	58	2	1	0	0	5	4	0	8	1	0	1	0	4	0	1	7	2	0	1	1	12	0	0	1	1	0	0	0	0	5	0	1					
		0.52%	0.20%	0.47%	0.00%	0.00%	1.31%	0.58%	0.00%	0.79%	0.31%	0.00%	0.24%	0.00%	0.66%	0.00%	0.36%	0.77%	0.85%	0.00%	0.63%	0.32%	1.35%	0.00%	0.00%	0.84%	0.62%	0.00%	0.00%	0.00%	0.00%	1.95%	0.00%	0.21%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
