Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Вичугская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	590	28	42	35	15	15	20	15	25	10	5	8	10	10	35	35	10	40	20	9	5	2	7	25	5	30	35	47	47					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	567	26	42	35	9	14	16	12	25	10	5	8	10	10	35	35	10	40	20	9	5	0	7	25	0	30	35	47	47					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	210	15	20	13	8	11	10	14	7	3	8	6	0	1	10	11	8	5	6	4	3	2	6	7	5	3	12	7	5					
14	Число погашенных неиспользованных открепительных удостоверений	23	2	0	0	6	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	381	20	37	26	15	18	28	25	12	12	1	12	19	7	12	18	6	15	3	16	2	3	2	18	0	20	3	12	19					
		3.94%	2.40%	4.39%	3.47%	2.08%	2.41%	3.81%	3.26%	4.65%	13.48%	0.74%	2.70%	8.44%	4.49%	6.49%	8.14%	3.64%	5.12%	2.97%	7.92%	4.55%	5.17%	3.13%	4.71%	0.00%	7.14%	1.63%	3.33%	5.03%					
19	2.Всероссийская политическая партия «Гражданская Сила»	51	3	8	5	2	5	5	2	1	0	0	1	2	0	0	2	0	9	0	0	0	1	1	1	0	1	0	1	1					
		0.53%	0.36%	0.95%	0.67%	0.28%	0.67%	0.68%	0.26%	0.39%	0.00%	0.00%	0.23%	0.89%	0.00%	0.00%	0.90%	0.00%	3.07%	0.00%	0.00%	0.00%	1.72%	1.56%	0.26%	0.00%	0.36%	0.00%	0.28%	0.26%					
20	3.Политическая партия «Демократическая партия России»	15	1	0	0	0	2	0	3	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2					
		0.15%	0.12%	0.00%	0.00%	0.00%	0.27%	0.00%	0.39%	0.39%	0.00%	0.00%	0.23%	0.89%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.67%	0.00%	0.00%	0.28%	0.53%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1169	169	122	103	61	86	98	88	11	6	12	31	11	17	20	27	14	14	2	14	9	7	5	102	13	28	20	41	38					
		12.08%	20.24%	14.49%	13.75%	8.46%	11.51%	13.35%	11.49%	4.26%	6.74%	8.82%	6.98%	4.89%	10.90%	10.81%	12.22%	8.48%	4.78%	1.98%	6.93%	20.45%	12.07%	7.81%	26.70%	21.67%	10.00%	10.87%	11.39%	10.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	6	4	1	2	3	6	6	1	0	0	2	0	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	0					
		0.38%	0.72%	0.48%	0.13%	0.28%	0.40%	0.82%	0.78%	0.39%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	2.27%	5.17%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	23	1	6	2	3	3	3	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0					
		0.24%	0.12%	0.71%	0.27%	0.42%	0.40%	0.41%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.61%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	942	62	73	63	67	71	64	92	36	8	12	31	16	20	24	30	14	43	3	26	3	4	8	31	8	22	30	47	34					
		9.73%	7.43%	8.67%	8.41%	9.29%	9.50%	8.72%	12.01%	13.95%	8.99%	8.82%	6.98%	7.11%	12.82%	12.97%	13.57%	8.48%	14.68%	2.97%	12.87%	6.82%	6.90%	12.50%	8.12%	13.33%	7.86%	16.30%	13.06%	8.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	959	77	93	122	152	80	83	67	9	8	7	27	12	11	7	14	7	24	6	10	3	7	3	21	7	24	14	28	36					
		9.91%	9.22%	11.05%	16.29%	21.08%	10.71%	11.31%	8.75%	3.49%	8.99%	5.15%	6.08%	5.33%	7.05%	3.78%	6.33%	4.24%	8.19%	5.94%	4.95%	6.82%	12.07%	4.69%	5.50%	11.67%	8.57%	7.61%	7.78%	9.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	82	8	6	7	6	9	9	6	1	0	2	6	2	2	1	1	2	3	2	1	0	0	1	0	0	2	2	1	2					
		0.85%	0.96%	0.71%	0.93%	0.83%	1.20%	1.23%	0.78%	0.39%	0.00%	1.47%	1.35%	0.89%	1.28%	0.54%	0.45%	1.21%	1.02%	1.98%	0.50%	0.00%	0.00%	1.56%	0.00%	0.00%	0.71%	1.09%	0.28%	0.53%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5899	472	483	414	399	457	425	469	182	53	102	329	158	97	121	122	116	184	83	133	25	33	44	201	31	180	114	228	244					
		60.95%	56.53%	57.36%	55.27%	55.34%	61.18%	57.90%	61.23%	70.54%	59.55%	75.00%	74.10%	70.22%	62.18%	65.41%	55.20%	70.30%	62.80%	82.18%	65.84%	56.82%	56.90%	68.75%	52.62%	51.67%	64.29%	61.96%	63.33%	64.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	4	4	0	4	6	3	3	2	1	0	2	1	0	0	2	3	0	1	0	0	0	0	2	0	1	0	0	0					
		0.40%	0.48%	0.48%	0.00%	0.55%	0.80%	0.41%	0.39%	0.78%	1.12%	0.00%	0.45%	0.44%	0.00%	0.00%	0.90%	1.82%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.36%	0.00%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
