Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Иволгинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	128	1	4	5	3	8	8	8	2	4	4	4	7	11	12	3	0	5	6	4	3	6	18	0	2					
		1.22%	0.58%	0.51%	0.67%	1.55%	1.20%	1.25%	1.46%	0.44%	1.31%	2.44%	0.80%	1.12%	1.30%	1.99%	2.17%	0.00%	1.54%	1.68%	1.27%	0.72%	1.31%	2.28%	0.00%	2.22%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	0	1	5	0	1	1	0	0	2	0	0	2	2	1	0	0	1	1	1	4	2	5	0	0					
		0.28%	0.00%	0.13%	0.67%	0.00%	0.15%	0.16%	0.00%	0.00%	0.65%	0.00%	0.00%	0.32%	0.24%	0.17%	0.00%	0.00%	0.31%	0.28%	0.32%	0.96%	0.44%	0.63%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	22	0	3	0	0	2	0	1	1	0	0	0	2	2	1	0	0	2	1	1	4	1	0	0	1					
		0.21%	0.00%	0.39%	0.00%	0.00%	0.30%	0.00%	0.18%	0.22%	0.00%	0.00%	0.00%	0.32%	0.24%	0.17%	0.00%	0.00%	0.62%	0.28%	0.32%	0.96%	0.22%	0.00%	0.00%	1.11%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	950	17	80	61	14	47	58	54	43	12	17	37	62	109	105	16	7	22	26	19	26	31	64	19	4					
		9.06%	9.83%	10.30%	8.23%	7.22%	7.05%	9.09%	9.85%	9.49%	3.92%	10.37%	7.40%	9.89%	12.88%	17.38%	11.59%	9.46%	6.77%	7.26%	6.05%	6.25%	6.75%	8.10%	6.74%	4.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	32	0	4	2	0	6	1	0	0	1	0	2	0	2	1	0	0	2	1	0	4	1	4	1	0					
		0.31%	0.00%	0.51%	0.27%	0.00%	0.90%	0.16%	0.00%	0.00%	0.33%	0.00%	0.40%	0.00%	0.24%	0.17%	0.00%	0.00%	0.62%	0.28%	0.00%	0.96%	0.22%	0.51%	0.35%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	1	0	1	0	0	1	0	0	2	1	1	0	0	0	0	0	1	1	0	0	0	1					
		0.10%	0.00%	0.00%	0.13%	0.00%	0.15%	0.00%	0.00%	0.22%	0.00%	0.00%	0.40%	0.16%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.24%	0.00%	0.00%	0.00%	1.11%					
24	7.Политическая партия «Либерально-демократическая партия России»	473	9	59	30	7	32	21	5	10	24	19	18	33	44	30	6	10	4	15	14	0	38	25	14	6					
		4.51%	5.20%	7.59%	4.05%	3.61%	4.80%	3.29%	0.91%	2.21%	7.84%	11.59%	3.60%	5.26%	5.20%	4.97%	4.35%	13.51%	1.23%	4.19%	4.46%	0.00%	8.28%	3.16%	4.96%	6.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1481	20	97	169	31	70	112	66	77	48	30	74	81	108	80	24	11	39	46	28	76	69	82	38	5					
		14.13%	11.56%	12.48%	22.81%	15.98%	10.49%	17.55%	12.04%	16.99%	15.69%	18.29%	14.80%	12.92%	12.77%	13.25%	17.39%	14.86%	12.00%	12.85%	8.92%	18.27%	15.03%	10.38%	13.48%	5.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	1	3	5	3	3	3	3	2	1	0	1	1	6	1	2	2	1	1	2	1	5	6	1	0					
		0.52%	0.58%	0.39%	0.67%	1.55%	0.45%	0.47%	0.55%	0.44%	0.33%	0.00%	0.20%	0.16%	0.71%	0.17%	1.45%	2.70%	0.31%	0.28%	0.64%	0.24%	1.09%	0.76%	0.35%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6909	117	512	432	127	471	395	400	303	203	87	337	410	531	357	81	43	241	244	238	285	275	553	198	69					
		65.90%	67.63%	65.89%	58.30%	65.46%	70.61%	61.91%	72.99%	66.89%	66.34%	53.05%	67.40%	65.39%	62.77%	59.11%	58.70%	58.11%	74.15%	68.16%	75.80%	68.51%	59.91%	70.00%	70.21%	76.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	0	4	7	1	8	8	3	7	3	3	3	7	3	3	1	0	1	7	0	2	5	3	2	0					
		0.77%	0.00%	0.51%	0.94%	0.52%	1.20%	1.25%	0.55%	1.55%	0.98%	1.83%	0.60%	1.12%	0.35%	0.50%	0.72%	0.00%	0.31%	1.96%	0.00%	0.48%	1.09%	0.38%	0.71%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
