7	Число избирательных бюллетеней в переносных ящиках для голосования	2702	0	0	0	0	114	0	10	33	22	45	52	16	20	30	15	11	24	37	45	24	16	15	2	20	37	28	16	10	14	17	30	16	19	12	29	34	20	29	24	12	13	11	20	12	22	8	3	50	6	23	25	17	34	109	68	36	9	34	17	38	1	16	2	20	33	13	49	55	16	28	35	32	78	8	14	19	20	31	29	29	38	14	28	12	11	8	8	12	6	11	19	14	3	22	21	27	25	56	21	6	18	0	0	86	208	47									
8	Число бюллетеней в стационарных ящиках для голосования	98733	23	17	47	7	29	572	1055	798	635	636	1374	1492	620	1004	804	1301	1660	1459	786	1132	1338	552	338	1377	948	1124	779	537	773	1004	460	1157	711	864	1504	1587	1454	1557	1381	1312	774	1771	997	1676	1417	919	322	156	323	1308	1056	773	1460	1315	1111	529	908	1393	722	502	945	1729	133	1205	1662	598	1469	1351	1248	1187	888	1549	706	971	922	521	948	1063	903	1015	913	668	1171	674	581	1469	853	1294	1361	976	1297	695	1112	1522	1154	636	1351	1534	540	621	76	900	83	512	50	37									
9	Число недействительных избирательных бюллетеней	1263	0	0	0	0	0	6	8	14	7	9	130	14	7	14	14	20	17	13	9	17	23	6	5	5	5	10	9	5	8	16	3	10	8	7	17	13	15	8	15	19	8	16	11	10	14	9	2	11	0	22	10	9	19	19	13	5	8	14	5	4	16	15	1	10	24	6	19	54	17	16	7	7	4	16	7	2	9	3	10	4	10	7	17	4	6	17	10	9	34	14	16	8	13	18	12	4	15	17	8	5	2	48	0	4	2	1									
10	Число действительных избирательных бюллетеней	100172	23	17	47	7	143	566	1057	817	650	672	1296	1494	633	1020	805	1292	1667	1483	822	1139	1331	561	335	1392	980	1142	786	542	779	1005	487	1163	722	869	1516	1608	1459	1578	1390	1305	779	1766	1006	1678	1425	918	323	195	329	1309	1071	781	1475	1405	1166	560	909	1413	734	536	930	1730	134	1215	1671	605	1499	1352	1247	1199	916	1574	780	963	929	538	959	1091	922	1040	941	675	1182	682	586	1460	851	1297	1333	973	1300	701	1102	1526	1163	659	1361	1573	553	622	92	852	83	594	256	83									
11	Число полученных открепительных  удостоверений	5316	0	0	0	0	0	1	150	30	30	30	50	30	30	30	30	40	50	50	30	30	150	100	30	60	50	30	30	30	30	30	30	30	30	40	30	40	100	50	60	30	30	30	50	100	30	100	30	30	30	40	30	100	60	300	100	30	100	40	30	30	100	65	30	100	150	30	30	100	30	100	100	50	30	30	30	100	30	40	30	30	30	30	40	30	30	50	50	40	120	120	80	30	120	130	40	30	50	100	80	30	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2639	0	0	0	0	0	1	26	20	13	12	30	25	13	27	13	30	23	42	22	25	35	12	13	42	27	22	17	17	18	30	18	20	10	28	28	32	45	45	44	18	18	26	30	66	23	17	10	5	5	32	21	16	36	157	21	14	31	30	24	16	68	54	4	55	62	17	22	15	20	26	18	39	16	23	14	28	16	30	22	17	17	7	34	14	17	39	29	30	50	57	56	17	39	55	29	11	34	50	32	15	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2668	23	17	47	7	25	34	12	8	6	14	28	40	19	44	18	22	24	13	26	37	27	19	6	25	11	26	14	13	20	22	15	21	14	11	22	82	37	28	20	69	16	22	16	33	31	38	12	13	23	22	12	19	22	20	22	10	16	21	30	27	32	36	9	20	112	14	22	27	25	18	13	30	12	34	10	14	10	13	18	12	10	13	23	17	10	25	22	35	126	17	18	26	26	24	16	11	50	29	10	16	11	29	3	201	17	11									
14	Число неиспользованных открепительных удостоверений	2677	0	0	0	0	0	0	124	10	17	18	20	5	17	3	17	10	27	8	8	5	115	88	17	18	23	8	13	13	12	0	12	10	20	12	2	8	55	5	16	12	12	4	20	34	7	83	20	25	25	8	9	84	24	143	79	16	69	10	6	14	32	11	26	45	88	13	8	85	10	74	82	11	14	7	16	72	14	10	8	13	13	23	6	16	13	11	21	10	70	63	24	13	81	75	11	19	16	50	48	15	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	173	0	0	0	0	0	0	2	2	3	1	2	0	3	0	1	1	3	0	1	0	1	0	1	0	2	2	1	1	0	1	2	1	1	0	0	1	1	5	1	1	1	4	2	21	2	1	0	0	0	4	0	1	0	5	5	1	2	4	2	1	2	3	0	1	4	2	6	2	3	4	2	2	2	1	0	5	2	2	1	1	4	0	3	0	2	2	0	2	0	0	4	1	2	2	3	1	1	3	0	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																																					
19	Жириновский Владимир Вольфович	10783	0	2	5	1	11	62	136	91	90	69	121	134	52	54	104	165	187	125	79	124	153	62	36	163	121	134	97	67	78	117	51	112	67	94	160	137	154	138	122	129	72	170	111	171	138	128	38	17	32	149	106	87	126	158	121	73	110	177	93	45	96	138	23	137	170	55	138	124	124	127	114	139	85	103	128	58	96	163	110	127	99	79	142	108	85	180	104	123	160	108	122	54	104	150	136	59	111	169	71	52	7	267	10	60	34	8									
		10.63%	0.00%	11.76%	10.64%	14.29%	7.69%	10.84%	12.77%	10.95%	13.70%	10.13%	8.49%	8.89%	8.13%	5.22%	12.70%	12.58%	11.10%	8.36%	9.51%	10.73%	11.30%	10.93%	10.59%	11.67%	12.28%	11.63%	12.20%	12.25%	9.91%	11.46%	10.41%	9.55%	9.18%	10.73%	10.44%	8.45%	10.45%	8.70%	8.68%	9.74%	9.15%	9.54%	10.91%	10.13%	9.59%	13.81%	11.69%	8.25%	9.73%	11.19%	9.81%	11.01%	8.43%	11.10%	10.26%	12.92%	11.99%	12.40%	12.58%	8.33%	10.15%	7.91%	17.04%	11.18%	10.03%	9.00%	9.09%	8.82%	9.81%	10.45%	12.35%	8.79%	10.84%	10.52%	13.68%	10.74%	9.92%	14.90%	11.80%	12.16%	10.41%	11.58%	11.84%	15.74%	14.36%	12.19%	12.08%	9.42%	11.70%	10.94%	9.27%	7.62%	9.33%	9.72%	11.57%	8.90%	8.07%	10.63%	12.66%	8.29%	7.45%	29.67%	12.05%	10.03%	13.18%	9.52%									
20	Зюганов Геннадий Андреевич	18905	9	1	6	1	17	110	153	130	85	141	227	243	136	253	168	225	350	329	171	205	201	107	52	247	191	216	163	83	148	191	91	217	144	164	286	380	310	337	298	266	154	338	201	212	281	153	58	23	72	291	210	208	335	231	269	103	137	292	123	117	162	298	18	207	297	140	316	346	253	272	212	296	155	135	186	69	159	203	139	182	146	96	243	105	114	295	157	255	194	174	273	162	171	298	248	125	297	273	96	91	18	23	3	99	40	4									
		18.64%	39.13%	5.88%	12.77%	14.29%	11.89%	19.23%	14.37%	15.64%	12.94%	20.70%	15.92%	16.11%	21.25%	24.47%	20.51%	17.15%	20.78%	21.99%	20.58%	17.73%	14.84%	18.87%	15.29%	17.68%	19.39%	18.75%	20.50%	15.17%	18.81%	18.71%	18.57%	18.50%	19.73%	18.72%	18.66%	23.44%	21.03%	21.25%	21.21%	20.09%	19.57%	18.97%	19.76%	12.56%	19.53%	16.50%	17.85%	11.17%	21.88%	21.86%	19.43%	26.33%	22.42%	16.22%	22.82%	18.23%	14.94%	20.46%	16.64%	21.67%	17.12%	17.08%	13.33%	16.90%	17.52%	22.91%	20.82%	24.61%	20.02%	22.39%	22.97%	18.72%	19.77%	13.79%	19.87%	12.78%	16.43%	18.56%	14.91%	17.43%	15.35%	14.08%	20.27%	15.31%	19.26%	19.97%	18.23%	19.53%	14.19%	17.63%	20.74%	22.85%	15.34%	19.30%	21.11%	18.85%	21.58%	17.17%	17.11%	14.51%	19.15%	2.56%	3.61%	16.56%	15.50%	4.76%									
21	Миронов Сергей Михайлович	3965	0	0	5	2	4	15	46	33	21	38	70	45	24	47	23	66	90	65	23	54	46	15	15	46	45	49	31	14	46	43	20	41	42	35	66	79	55	74	58	52	29	75	37	70	80	42	5	8	12	63	43	32	66	45	34	16	14	53	24	21	34	81	2	38	75	41	50	52	59	41	27	62	24	42	42	19	39	36	23	32	34	29	39	23	30	43	29	42	54	32	63	27	38	55	43	21	55	76	22	17	3	9	4	26	16	4									
		3.91%	0.00%	0.00%	10.64%	28.57%	2.80%	2.62%	4.32%	3.97%	3.20%	5.58%	4.91%	2.98%	3.75%	4.55%	2.81%	5.03%	5.34%	4.34%	2.77%	4.67%	3.40%	2.65%	4.41%	3.29%	4.57%	4.25%	3.90%	2.56%	5.84%	4.21%	4.08%	3.50%	5.75%	3.99%	4.31%	4.87%	3.73%	4.67%	4.13%	3.93%	3.68%	4.21%	3.64%	4.15%	5.56%	4.53%	1.54%	3.88%	3.65%	4.73%	3.98%	4.05%	4.42%	3.16%	2.88%	2.83%	1.53%	3.71%	3.25%	3.89%	3.59%	4.64%	1.48%	3.10%	4.42%	6.71%	3.29%	3.70%	4.67%	3.37%	2.93%	3.92%	3.06%	4.29%	4.49%	3.52%	4.03%	3.29%	2.47%	3.07%	3.58%	4.25%	3.25%	3.35%	5.07%	2.91%	3.37%	3.22%	3.95%	3.24%	4.79%	3.81%	3.41%	3.56%	3.66%	3.17%	3.99%	4.78%	3.92%	2.71%	3.19%	1.00%	4.82%	4.35%	6.20%	4.76%									
22	Прохоров Михаил Дмитриевич	9274	3	0	4	0	9	74	60	77	28	55	156	197	90	115	48	153	186	153	92	106	142	62	34	144	83	108	61	66	58	66	37	114	49	89	107	115	141	146	116	114	38	195	128	144	125	56	35	2	23	137	105	65	140	135	100	55	64	98	55	31	135	178	14	92	191	74	170	95	115	90	85	169	35	83	51	36	57	76	90	68	56	59	92	63	46	118	64	152	141	122	124	99	118	167	123	86	145	144	46	103	8	35	10	47	10	3									
		9.14%	13.04%	0.00%	8.51%	0.00%	6.29%	12.94%	5.63%	9.27%	4.26%	8.08%	10.94%	13.06%	14.06%	11.12%	5.86%	11.66%	11.05%	10.23%	11.07%	9.17%	10.49%	10.93%	10.00%	10.31%	8.43%	9.38%	7.67%	12.07%	7.37%	6.46%	7.55%	9.72%	6.71%	10.16%	6.98%	7.09%	9.57%	9.21%	8.26%	8.61%	4.83%	10.94%	12.59%	8.53%	8.69%	6.04%	10.77%	0.97%	6.99%	10.29%	9.71%	8.23%	9.37%	9.48%	8.48%	9.73%	6.98%	6.87%	7.44%	5.74%	14.27%	10.20%	10.37%	7.51%	11.27%	12.11%	11.20%	6.76%	9.10%	7.41%	9.21%	10.69%	4.46%	8.48%	5.45%	6.67%	5.89%	6.95%	9.66%	6.51%	5.89%	8.65%	7.67%	9.18%	7.77%	7.99%	7.43%	11.64%	10.31%	12.36%	9.42%	13.96%	10.58%	10.82%	10.47%	12.97%	10.54%	9.06%	8.20%	16.43%	8.51%	3.89%	12.05%	7.86%	3.88%	3.57%									
23	Путин Владимир Владимирович	57245	11	14	27	3	102	305	662	486	426	369	722	875	331	551	462	683	854	811	457	650	789	315	198	792	540	635	434	312	449	588	288	679	420	487	897	897	799	883	796	744	486	988	529	1081	801	539	187	145	190	669	607	389	808	836	642	313	584	793	439	322	503	1035	77	741	938	295	825	735	696	669	478	908	481	600	522	356	608	613	560	631	606	412	666	383	311	824	497	725	784	537	718	359	671	856	613	368	753	911	318	359	56	518	56	362	156	64									
		56.44%	47.83%	82.35%	57.45%	42.86%	71.33%	53.32%	62.16%	58.48%	64.84%	54.19%	50.63%	58.02%	51.72%	53.29%	56.41%	52.06%	50.71%	54.21%	54.99%	56.23%	58.27%	55.56%	58.24%	56.69%	54.82%	55.12%	54.59%	57.04%	57.05%	57.59%	58.78%	57.89%	57.53%	55.59%	58.51%	55.34%	54.21%	55.67%	56.65%	56.19%	61.75%	55.44%	52.02%	64.04%	55.66%	58.14%	57.54%	70.39%	57.75%	50.26%	56.15%	49.24%	54.08%	58.71%	54.45%	55.40%	63.69%	55.57%	59.40%	59.63%	53.17%	59.31%	57.04%	60.49%	55.34%	48.28%	54.35%	52.28%	55.06%	55.06%	51.79%	57.43%	61.35%	61.29%	55.77%	65.93%	62.81%	56.03%	60.09%	60.44%	63.72%	60.41%	55.55%	55.83%	52.53%	55.79%	57.72%	55.51%	57.35%	54.41%	54.56%	50.63%	60.18%	55.44%	52.17%	55.51%	54.72%	57.30%	56.68%	57.26%	59.57%	57.56%	67.47%	60.54%	60.47%	76.19%									
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
																																																																																																																					
