7	Число избирательных бюллетеней в переносных ящиках для голосования	1841	14	18	8	1	9	24	4	8	40	25	65	30	40	33	24	67	0	9	5	15	14	3	37	17	15	28	13	7	9	4	27	6	16	70	7	30	114	181	24	4	31	38	27	30	13	0	5	13	11	17	1	36	15	52	26	14	11	10	9	39	28	8	36	11	15	10	29	14	27	68	37	21	10	3	25	20	11	5									
8	Число бюллетеней в стационарных ящиках для голосования	27689	162	99	233	73	87	529	32	59	212	542	417	669	184	230	269	293	189	398	731	535	237	55	181	733	814	139	488	1229	929	153	269	371	114	776	268	157	326	389	340	258	143	671	703	944	861	63	78	335	493	423	104	365	94	244	126	113	96	110	174	138	194	62	294	63	568	291	1457	863	473	445	390	597	60	146	495	403	232	209									
9	Число недействительных избирательных бюллетеней	287	3	0	1	0	0	7	1	1	1	7	4	6	1	2	3	3	0	4	4	7	3	1	1	14	10	2	12	10	4	4	2	4	1	5	5	1	9	4	5	1	0	2	5	7	5	1	0	3	4	4	1	2	2	2	0	3	1	0	2	2	2	0	3	0	3	5	30	10	4	3	3	4	0	3	4	3	6	5									
10	Число действительных избирательных бюллетеней	29243	173	117	240	74	96	546	35	66	251	560	478	693	223	261	290	357	189	403	732	543	248	57	217	736	819	165	489	1226	934	153	294	373	129	841	270	186	431	566	359	261	174	707	725	967	869	62	83	345	500	436	104	399	107	294	152	124	106	120	181	175	220	70	327	74	580	296	1456	867	496	510	424	614	70	146	516	420	237	209									
11	Число полученных открепительных  удостоверений	987	10	10	10	10	10	15	10	10	15	20	10	15	10	28	10	10	10	10	10	15	10	10	10	15	25	10	10	25	15	10	10	10	10	25	10	10	25	15	10	10	10	10	30	10	25	10	10	10	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	34	15	20	10	10	15	10	10	10	10	10	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	575	4	6	8	2	2	10	5	3	8	10	7	13	5	28	2	4	3	8	10	15	2	0	9	15	23	4	4	18	10	2	6	3	4	18	5	1	17	12	8	4	2	6	21	9	24	10	1	5	8	7	1	4	2	7	10	3	1	3	10	3	9	1	8	2	4	5	30	13	6	4	5	7	1	1	8	6	6	4									
13	Число избирателей, проголосовавших по открепительным удостоверениям	620	4	4	2	6	2	6	5	5	10	8	5	8	5	9	4	10	8	5	9	8	5	5	5	10	30	6	7	18	11	73	10	12	3	5	36	8	10	5	5	8	6	8	8	12	3	2	2	10	2	3	2	4	4	1	13	3	3	2	1	2	1	5	9	1	6	5	11	8	14	25	7	11	3	3	7	8	3	7									
14	Число неиспользованных открепительных удостоверений	412	6	4	2	8	8	5	5	7	7	10	3	2	5	0	8	6	7	2	0	0	8	10	1	0	2	6	6	7	5	8	4	7	6	7	5	9	8	3	2	6	8	4	9	1	1	0	9	5	7	3	9	6	8	3	0	7	9	7	0	7	1	9	2	8	6	5	4	2	14	6	5	8	9	9	2	4	4	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																									
19	Жириновский Владимир Вольфович	2405	21	8	18	4	2	30	5	4	27	49	41	50	24	21	18	28	16	32	49	51	25	5	27	35	60	16	44	112	68	6	20	28	5	89	13	21	32	66	27	16	18	61	80	74	93	1	7	32	25	26	15	33	10	26	7	4	16	7	30	9	35	15	41	3	44	22	92	60	37	27	29	61	5	12	48	46	20	21									
		8.14%	11.93%	6.84%	7.47%	5.41%	2.08%	5.42%	13.89%	5.97%	10.71%	8.64%	8.51%	7.15%	10.71%	7.98%	6.14%	7.78%	8.47%	7.86%	6.66%	9.27%	9.96%	8.62%	12.39%	4.67%	7.24%	9.58%	8.78%	9.06%	7.25%	3.82%	6.76%	7.43%	3.85%	10.52%	4.73%	11.23%	7.27%	11.58%	7.42%	6.11%	10.34%	8.60%	10.96%	7.60%	10.64%	1.59%	8.43%	9.20%	4.96%	5.91%	14.29%	8.23%	9.17%	8.78%	4.61%	3.15%	14.95%	5.83%	16.39%	5.08%	15.77%	21.43%	12.42%	4.05%	7.55%	7.31%	6.19%	6.84%	7.40%	5.26%	6.79%	9.87%	7.14%	8.05%	9.23%	10.87%	8.23%	9.81%									
20	Зюганов Геннадий Андреевич	5361	37	13	32	17	19	103	4	11	40	100	113	147	44	32	50	35	50	80	156	82	40	11	27	162	154	40	71	287	197	23	50	64	21	153	65	29	55	80	43	35	34	107	119	189	193	7	7	53	90	83	24	51	11	50	12	23	15	22	45	19	44	23	52	8	114	49	260	185	98	121	74	122	11	21	78	74	51	50									
		18.15%	21.02%	11.11%	13.28%	22.97%	19.79%	18.63%	11.11%	16.42%	15.87%	17.64%	23.44%	21.03%	19.64%	12.17%	17.06%	9.72%	26.46%	19.66%	21.20%	14.91%	15.94%	18.97%	12.39%	21.60%	18.58%	23.95%	14.17%	23.22%	21.00%	14.65%	16.89%	16.98%	16.15%	18.09%	23.64%	15.51%	12.50%	14.04%	11.81%	13.36%	19.54%	15.09%	16.30%	19.40%	22.08%	11.11%	8.43%	15.23%	17.86%	18.86%	22.86%	12.72%	10.09%	16.89%	7.89%	18.11%	14.02%	18.33%	24.59%	10.73%	19.82%	32.86%	15.76%	10.81%	19.55%	16.28%	17.50%	21.09%	19.60%	23.59%	17.33%	19.74%	15.71%	14.09%	15.00%	17.49%	20.99%	23.36%									
21	Миронов Сергей Михайлович	953	3	1	5	0	1	19	1	1	7	24	20	22	5	8	9	9	10	19	36	9	6	2	3	27	28	5	14	47	41	6	7	7	3	46	13	9	19	14	11	9	3	27	28	33	36	3	4	11	21	8	0	3	5	6	4	1	1	0	5	6	4	2	4	3	16	5	50	31	16	18	8	17	2	4	18	11	11	2									
		3.23%	1.70%	0.85%	2.07%	0.00%	1.04%	3.44%	2.78%	1.49%	2.78%	4.23%	4.15%	3.15%	2.23%	3.04%	3.07%	2.50%	5.29%	4.67%	4.89%	1.64%	2.39%	3.45%	1.38%	3.60%	3.38%	2.99%	2.79%	3.80%	4.37%	3.82%	2.36%	1.86%	2.31%	5.44%	4.73%	4.81%	4.32%	2.46%	3.02%	3.44%	1.72%	3.81%	3.84%	3.39%	4.12%	4.76%	4.82%	3.16%	4.17%	1.82%	0.00%	0.75%	4.59%	2.03%	2.63%	0.79%	0.93%	0.00%	2.73%	3.39%	1.80%	2.86%	1.21%	4.05%	2.74%	1.66%	3.36%	3.53%	3.20%	3.51%	1.87%	2.75%	2.86%	2.68%	3.46%	2.60%	4.53%	0.93%									
22	Прохоров Михаил Дмитриевич	2545	11	8	15	3	2	40	2	6	26	47	37	64	15	18	20	22	28	63	116	54	20	2	19	84	95	15	35	202	147	19	18	20	5	64	24	19	22	25	12	12	11	34	36	64	54	5	3	32	49	25	3	32	4	13	9	9	3	2	11	4	14	0	6	6	49	22	212	88	42	53	33	41	2	9	45	26	20	18									
		8.62%	6.25%	6.84%	6.22%	4.05%	2.08%	7.23%	5.56%	8.96%	10.32%	8.29%	7.68%	9.16%	6.70%	6.84%	6.83%	6.11%	14.81%	15.48%	15.76%	9.82%	7.97%	3.45%	8.72%	11.20%	11.46%	8.98%	6.99%	16.34%	15.67%	12.10%	6.08%	5.31%	3.85%	7.57%	8.73%	10.16%	5.00%	4.39%	3.30%	4.58%	6.32%	4.80%	4.93%	6.57%	6.18%	7.94%	3.61%	9.20%	9.72%	5.68%	2.86%	7.98%	3.67%	4.39%	5.92%	7.09%	2.80%	1.67%	6.01%	2.26%	6.31%	0.00%	1.82%	8.11%	8.40%	7.31%	14.27%	10.03%	8.40%	10.33%	7.73%	6.63%	2.86%	6.04%	8.65%	6.15%	8.23%	8.41%									
23	Путин Владимир Владимирович	17979	101	87	170	50	72	354	23	44	151	340	267	410	135	182	193	263	85	209	375	347	157	37	141	428	482	89	325	578	481	99	199	254	95	489	155	108	303	381	266	189	108	478	462	607	493	46	62	217	315	294	62	280	77	199	120	87	71	89	90	137	123	30	224	54	357	198	842	503	303	291	280	373	50	100	327	263	135	118									
		60.88%	57.39%	74.36%	70.54%	67.57%	75.00%	64.01%	63.89%	65.67%	59.92%	59.96%	55.39%	58.66%	60.27%	69.20%	65.87%	73.06%	44.97%	51.35%	50.95%	63.09%	62.55%	63.79%	64.68%	57.07%	58.14%	53.29%	64.87%	46.76%	51.28%	63.06%	67.23%	67.37%	73.08%	57.80%	56.36%	57.75%	68.86%	66.84%	73.08%	72.14%	62.07%	67.42%	63.29%	62.32%	56.41%	73.02%	74.70%	62.36%	62.50%	66.82%	59.05%	69.83%	70.64%	67.23%	78.95%	68.50%	66.36%	74.17%	49.18%	77.40%	55.41%	42.86%	67.88%	72.97%	61.23%	65.78%	56.66%	57.35%	60.60%	56.73%	65.57%	60.36%	71.43%	67.11%	62.88%	62.17%	55.56%	55.14%									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
