13	Бабурин Сергей Николаевич	191	5	0	0	5	0	2	8	1	2	1	1	4	3	7	8	1	0	1	2	8	3	6	8	5	2	2	0	1	7	3	2	1	3	2	1	0	1	7	4	8	0	0	3	2	2	0	2	1	0	1	1	0	0	4	0	1	1	5	0	2	1	13	0	4	3	1	8	0	0	3	3	0	0	1	0	0	1	0	3									
		0.54%	0.39%	0.00%	0.00%	1.82%	0.00%	0.41%	1.15%	0.39%	0.65%	0.33%	0.29%	1.97%	0.56%	0.59%	0.98%	0.36%	0.00%	0.47%	0.27%	0.74%	1.86%	1.16%	0.62%	0.40%	0.72%	0.68%	0.00%	0.83%	0.81%	1.17%	0.97%	0.24%	0.56%	0.56%	0.35%	0.00%	0.15%	0.97%	0.41%	0.86%	0.00%	0.00%	0.52%	0.23%	0.38%	0.00%	0.49%	1.25%	0.00%	0.62%	0.86%	0.00%	0.00%	2.45%	0.00%	0.49%	0.96%	1.40%	0.00%	0.32%	0.28%	0.66%	0.00%	0.72%	0.47%	0.20%	1.16%	0.00%	0.00%	0.39%	0.55%	0.00%	0.00%	0.47%	0.00%	0.00%	1.35%	0.00%	0.49%									
14	Грудинин Павел Николаевич	5298	267	2	12	45	99	65	116	22	30	35	21	36	97	207	142	38	2	37	92	193	33	53	234	242	47	53	62	12	127	49	39	44	47	36	36	29	81	89	120	190	6	16	86	185	90	30	41	7	23	5	7	4	6	36	19	27	6	30	2	123	77	332	196	88	82	74	105	2	12	88	95	41	30	32	5	19	7	5	78									
		15.00%	20.97%	6.06%	17.39%	16.36%	15.52%	13.32%	16.71%	8.66%	9.74%	11.51%	6.02%	17.73%	18.27%	17.34%	17.34%	13.72%	3.03%	17.29%	12.43%	17.74%	20.50%	10.21%	18.15%	19.55%	17.03%	17.97%	14.94%	9.92%	14.77%	19.07%	18.84%	10.45%	8.70%	10.08%	12.72%	12.83%	11.81%	12.36%	12.22%	20.39%	8.45%	13.33%	14.78%	21.07%	17.27%	14.93%	10.00%	8.75%	6.95%	3.09%	6.03%	3.39%	6.45%	22.09%	9.36%	13.24%	5.77%	8.43%	2.70%	19.94%	21.21%	16.86%	17.71%	15.80%	12.75%	14.77%	15.22%	3.51%	6.59%	11.43%	17.46%	13.27%	12.10%	14.88%	3.97%	7.72%	9.46%	5.15%	12.70%									
15	Жириновский Владимир Вольфович	2373	77	2	2	19	44	45	58	33	34	18	25	13	37	61	58	13	8	11	45	65	11	38	64	58	26	21	24	10	68	14	7	39	55	28	15	14	42	49	81	53	9	9	35	66	30	11	31	6	15	7	6	31	10	22	10	16	12	21	6	39	20	110	61	36	66	33	61	2	13	45	31	11	16	11	8	13	10	7	42									
		6.72%	6.05%	6.06%	2.90%	6.91%	6.90%	9.22%	8.36%	12.99%	11.04%	5.92%	7.16%	6.40%	6.97%	5.11%	7.08%	4.69%	12.12%	5.14%	6.08%	5.97%	6.83%	7.32%	4.97%	4.68%	9.42%	7.12%	5.78%	8.26%	7.91%	5.45%	3.38%	9.26%	10.19%	7.84%	5.30%	6.19%	6.12%	6.81%	8.25%	5.69%	12.68%	7.50%	6.01%	7.52%	5.76%	5.47%	7.56%	7.50%	4.53%	4.32%	5.17%	26.27%	10.75%	13.50%	4.93%	7.84%	11.54%	5.90%	8.11%	6.32%	5.51%	5.59%	5.51%	6.46%	10.26%	6.59%	8.84%	3.51%	7.14%	5.84%	5.70%	3.56%	6.45%	5.12%	6.35%	5.28%	13.51%	7.22%	6.84%									
16	Путин Владимир Владимирович	25826	844	28	53	199	484	358	492	188	231	243	291	137	355	830	579	202	52	154	563	762	101	403	906	851	191	214	318	92	617	179	142	323	420	278	223	170	537	561	742	641	51	91	429	570	383	154	323	63	284	143	102	78	76	96	171	151	85	295	65	423	252	1373	797	410	459	376	487	51	154	588	395	239	194	150	109	206	53	81	465									
		73.12%	66.30%	84.85%	76.81%	72.36%	75.86%	73.36%	70.89%	74.02%	75.00%	79.93%	83.38%	67.49%	66.85%	69.51%	70.70%	72.92%	78.79%	71.96%	76.08%	70.04%	62.73%	77.65%	70.29%	68.74%	69.20%	72.54%	76.63%	76.03%	71.74%	69.65%	68.60%	76.72%	77.78%	77.87%	78.80%	75.22%	78.28%	77.92%	75.56%	68.78%	71.83%	75.83%	73.71%	64.92%	73.51%	76.62%	78.78%	78.75%	85.80%	88.27%	87.93%	66.10%	81.72%	58.90%	84.24%	74.02%	81.73%	82.87%	87.84%	68.56%	69.42%	69.73%	71.99%	73.61%	71.38%	75.05%	70.58%	89.47%	84.62%	76.36%	72.61%	77.35%	78.23%	69.77%	86.51%	83.74%	71.62%	83.51%	75.73%									
17	Собчак Ксения Анатольевна	543	40	1	0	4	2	8	2	1	3	4	3	4	13	30	12	7	0	1	18	19	2	8	30	31	4	1	4	1	11	3	7	4	2	2	1	7	5	4	5	14	2	2	13	30	5	2	5	1	2	1	0	1	1	1	1	2	0	2	0	11	1	41	18	11	12	3	8	0	1	14	6	3	4	5	2	4	1	2	7									
		1.54%	3.14%	3.03%	0.00%	1.45%	0.31%	1.64%	0.29%	0.39%	0.97%	1.32%	0.86%	1.97%	2.45%	2.51%	1.47%	2.53%	0.00%	0.47%	2.43%	1.75%	1.24%	1.54%	2.33%	2.50%	1.45%	0.34%	0.96%	0.83%	1.28%	1.17%	3.38%	0.95%	0.37%	0.56%	0.35%	3.10%	0.73%	0.56%	0.51%	1.50%	2.82%	1.67%	2.23%	3.42%	0.96%	0.99%	1.22%	1.25%	0.60%	0.62%	0.00%	0.85%	1.08%	0.61%	0.49%	0.98%	0.00%	0.56%	0.00%	1.78%	0.28%	2.08%	1.63%	1.97%	1.87%	0.60%	1.16%	0.00%	0.55%	1.82%	1.10%	0.97%	1.61%	2.33%	1.59%	1.63%	1.35%	2.06%	1.14%									
18	Сурайкин Максим Александрович	194	5	0	0	0	0	1	9	5	4	1	1	1	7	7	4	6	1	1	2	9	5	4	2	5	0	0	1	1	9	1	4	1	3	1	3	1	5	1	6	4	0	1	1	4	1	1	1	0	1	3	0	2	0	2	1	4	0	0	0	6	2	12	5	3	0	1	3	0	0	6	1	1	0	7	1	1	0	0	2									
		0.55%	0.39%	0.00%	0.00%	0.00%	0.00%	0.20%	1.30%	1.97%	1.30%	0.33%	0.29%	0.49%	1.32%	0.59%	0.49%	2.17%	1.52%	0.47%	0.27%	0.83%	3.11%	0.77%	0.16%	0.40%	0.00%	0.00%	0.24%	0.83%	1.05%	0.39%	1.93%	0.24%	0.56%	0.28%	1.06%	0.44%	0.73%	0.14%	0.61%	0.43%	0.00%	0.83%	0.17%	0.46%	0.19%	0.50%	0.24%	0.00%	0.30%	1.85%	0.00%	1.69%	0.00%	1.23%	0.49%	1.96%	0.00%	0.00%	0.00%	0.97%	0.55%	0.61%	0.45%	0.54%	0.00%	0.20%	0.43%	0.00%	0.00%	0.78%	0.18%	0.32%	0.00%	3.26%	0.79%	0.41%	0.00%	0.00%	0.33%									
19	Титов Борис Юрьевич	195	10	0	0	1	2	3	1	0	1	0	2	2	3	15	6	1	0	3	4	6	2	1	16	12	2	0	1	0	2	2	2	2	2	2	0	0	1	2	6	2	1	0	8	6	2	0	0	0	5	0	0	0	0	1	0	2	0	0	1	3	2	16	5	1	5	0	1	0	0	7	4	2	0	1	0	0	0	1	4									
		0.55%	0.79%	0.00%	0.00%	0.36%	0.31%	0.61%	0.14%	0.00%	0.32%	0.00%	0.57%	0.99%	0.56%	1.26%	0.73%	0.36%	0.00%	1.40%	0.54%	0.55%	1.24%	0.19%	1.24%	0.97%	0.72%	0.00%	0.24%	0.00%	0.23%	0.78%	0.97%	0.48%	0.37%	0.56%	0.00%	0.00%	0.15%	0.28%	0.61%	0.21%	1.41%	0.00%	1.37%	0.68%	0.38%	0.00%	0.00%	0.00%	1.51%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.98%	0.00%	0.00%	1.35%	0.49%	0.55%	0.81%	0.45%	0.18%	0.78%	0.00%	0.14%	0.00%	0.00%	0.91%	0.74%	0.65%	0.00%	0.47%	0.00%	0.00%	0.00%	1.03%	0.65%									
20	Явлинский Григорий Алексеевич	293	12	0	1	1	2	2	6	2	0	0	2	4	7	22	1	4	1	3	12	8	4	3	15	17	2	0	2	3	4	3	3	3	1	0	1	1	12	1	7	6	1	1	3	6	3	2	4	1	1	0	0	0	0	0	0	0	0	0	0	2	3	24	12	1	7	8	5	2	0	8	4	3	3	2	1	0	0	1	7									
		0.83%	0.94%	0.00%	1.45%	0.36%	0.31%	0.41%	0.86%	0.79%	0.00%	0.00%	0.57%	1.97%	1.32%	1.84%	0.12%	1.44%	1.52%	1.40%	1.62%	0.74%	2.48%	0.58%	1.16%	1.37%	0.72%	0.00%	0.48%	2.48%	0.47%	1.17%	1.45%	0.71%	0.19%	0.00%	0.35%	0.44%	1.75%	0.14%	0.71%	0.64%	1.41%	0.83%	0.52%	0.68%	0.58%	0.99%	0.98%	1.25%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.83%	1.22%	1.08%	0.18%	1.09%	1.60%	0.72%	3.51%	0.00%	1.04%	0.74%	0.97%	1.21%	0.93%	0.79%	0.00%	0.00%	1.03%	1.14%									
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
