Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Камбарская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917					
		9.80%	13.95%	13.09%	10.04%	12.20%	11.02%	9.93%	8.35%	10.03%	4.48%	10.11%	14.35%	17.14%	10.84%	8.70%	9.64%	3.67%	2.71%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	36	3	4	1	0	5	4	3	1	4	1	0	1	3	2	0	4	0					
		0.32%	0.36%	0.46%	0.13%	0.00%	0.68%	0.99%	0.38%	0.16%	0.34%	0.56%	0.00%	0.18%	0.27%	0.25%	0.00%	0.67%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	23	1	4	2	0	2	0	4	0	2	0	2	0	1	3	1	0	1					
		0.21%	0.12%	0.46%	0.26%	0.00%	0.27%	0.00%	0.51%	0.00%	0.17%	0.00%	0.84%	0.00%	0.09%	0.37%	0.24%	0.00%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	1595	147	124	125	87	128	50	135	124	156	16	26	75	142	110	39	61	50					
		14.31%	17.52%	14.24%	16.30%	16.08%	17.41%	12.41%	17.09%	19.44%	13.43%	8.99%	10.97%	13.25%	12.83%	13.48%	9.40%	10.17%	10.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	725	67	68	67	40	59	26	51	37	51	13	12	42	65	41	25	35	26					
		6.51%	7.99%	7.81%	8.74%	7.39%	8.03%	6.45%	6.46%	5.80%	4.39%	7.30%	5.06%	7.42%	5.87%	5.02%	6.02%	5.83%	5.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	80	3	12	2	6	9	2	4	8	11	0	0	3	10	4	2	3	1					
		0.72%	0.36%	1.38%	0.26%	1.11%	1.22%	0.50%	0.51%	1.25%	0.95%	0.00%	0.00%	0.53%	0.90%	0.49%	0.48%	0.50%	0.21%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7100	463	506	449	321	417	258	487	373	839	119	151	326	721	543	289	459	379					
		63.71%	55.18%	58.09%	58.54%	59.33%	56.73%	64.02%	61.65%	58.46%	72.20%	66.85%	63.71%	57.60%	65.13%	66.54%	69.64%	76.50%	78.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	63	6	9	2	2	4	6	5	6	6	0	1	2	4	6	2	2	0					
		0.57%	0.72%	1.03%	0.26%	0.37%	0.54%	1.49%	0.63%	0.94%	0.52%	0.00%	0.42%	0.35%	0.36%	0.74%	0.48%	0.33%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
