Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Кочевская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №5001	УИК №5002	УИК №5003	УИК №5004	УИК №5005	УИК №5006	УИК №5007	УИК №5008	УИК №5009	УИК №5010	УИК №5011	УИК №5012	УИК №5013	УИК №5014	УИК №5015	УИК №5016	УИК №5017	УИК №5018	УИК №5019	УИК №5020	УИК №5021	УИК №5022	УИК №5023	УИК №5024	УИК №5025	УИК №5026	УИК №5027	УИК №5028	УИК №5029	УИК №5030					
		46.63%	46.13%	44.66%	49.83%	49.04%	63.21%	46.79%	39.13%	57.37%	35.05%	45.36%	47.74%	37.5%	48.19%	51.79%	31.03%	28.40%	17.74%	43.35%	38.02%	39.06%	39.60%	40.74%	40.21%	52.31%	61.79%	63.63%	40.75%	51.72%	58.08%	55.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	0	0	0	2	0	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	2.29%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.30%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	0.35%	0.66%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	8	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0					
		0.14%	0.24%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	361	24	18	16	15	1	9	4	2	9	19	7	4	5	23	3	17	3	38	9	10	9	16	34	14	8	0	23	9	9	3					
		6.61%	5.79%	5.18%	5.17%	4.77%	1.14%	3.39%	3.47%	1.63%	9.27%	9.79%	6.30%	12.5%	6.02%	7.49%	2.58%	9.65%	4.83%	12.02%	12.67%	7.81%	8.91%	14.81%	12.09%	9.27%	2.99%	0.0%	10.90%	3.10%	6.61%	1.74%					
																																					
41	Против всех	189	27	11	13	15	1	5	4	4	2	4	2	0	1	5	20	4	6	12	5	7	5	0	11	4	3	0	4	7	4	3					
		3.46%	6.52%	3.17%	4.20%	4.77%	1.14%	1.88%	3.47%	3.27%	2.06%	2.06%	1.80%	0.0%	1.20%	1.62%	17.24%	2.27%	9.67%	3.79%	7.04%	5.46%	4.95%	0.0%	3.91%	2.64%	1.12%	0.0%	1.89%	2.41%	2.94%	1.74%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
