Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Искитимская городская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375					
		0.63%	0.46%	0.27%	0.51%	0.64%	0.29%	0.91%	0.46%	0.50%	0.70%	0.57%	0.56%	0.65%	0.46%	0.00%	0.67%	0.61%	0.88%	0.92%	0.54%	1.01%	0.23%	0.89%	0.31%	0.89%	0.52%	0.34%	0.57%	1.35%					
21	. Путин Владимир Владимирович	15859	371	214	672	707	654	789	721	675	673	634	739	593	367	158	647	626	670	613	696	631	524	571	592	554	239	351	608	570					
		61.88%	56.81%	58.31%	68.22%	64.86%	62.29%	59.55%	66.57%	67.70%	59.09%	60.04%	59.17%	63.83%	55.95%	55.44%	61.62%	63.36%	65.18%	63.00%	62.70%	63.80%	59.48%	63.37%	61.92%	61.42%	62.73%	60.31%	57.58%	59.01%					
22	. Хакамада Ирина Муцуовна	891	21	8	21	41	32	51	45	23	40	41	52	20	14	8	37	50	48	40	73	35	23	38	26	22	15	16	29	22					
		3.48%	3.22%	2.18%	2.13%	3.76%	3.05%	3.85%	4.16%	2.31%	3.51%	3.88%	4.16%	2.15%	2.13%	2.81%	3.52%	5.06%	4.67%	4.11%	6.58%	3.54%	2.61%	4.22%	2.72%	2.44%	3.94%	2.75%	2.75%	2.28%					
23	. Харитонов Николай Михайлович	5510	187	97	189	209	233	292	182	173	255	223	312	219	207	71	214	160	175	172	197	181	220	188	215	214	83	126	279	237					
		21.50%	28.64%	26.43%	19.19%	19.17%	22.19%	22.04%	16.81%	17.35%	22.39%	21.12%	24.98%	23.57%	31.55%	24.91%	20.38%	16.19%	17.02%	17.68%	17.75%	18.30%	24.97%	20.87%	22.49%	23.73%	21.78%	21.65%	26.42%	24.53%					
																																			
24	Против всех	1042	20	12	31	34	44	58	45	52	52	59	30	18	15	8	44	59	41	51	61	37	38	30	42	27	14	31	49	40					
		4.07%	3.06%	3.27%	3.15%	3.12%	4.19%	4.38%	4.16%	5.22%	4.57%	5.59%	2.40%	1.94%	2.29%	2.81%	4.19%	5.97%	3.99%	5.24%	5.50%	3.74%	4.31%	3.33%	4.39%	2.99%	3.67%	5.33%	4.64%	4.14%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
