Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Бабушкинский район																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №3068	УИК №5001	УИК №5002	УИК №5003	УИК №5133	УИК №5143	УИК №5145	УИК №5157	УИК №5164	УИК №5165	УИК №5166	УИК №5169	УИК №5171	УИК №5172	УИК №5173	УИК №5174	УИК №5193	УИК №5204	УИК №5205	УИК №5244	УИК №5257	УИК №5282	УИК №5293	УИК №5359	УИК №5360					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1502	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	50	40	40	40	50	40	0	0	0	20	10	0	5	5	3	3	3	25	3	3	25	5	5	10	15	10	25	5	300	0	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	636	26	34	24	20	27	29	25	17	36	26	24	22	19	27	21	28	28	18	13	24	23	23	18	47	36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	439	18	16	12	20	13	17	13	19	14	18	16	20	6	9	15	21	26	20	15	17	4	19	18	14	16	32	0	0	3	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	2	0	0					
14	Число погашенных открепительных удостоверений	866	14	6	16	20	13	11	15	23	4	14	16	18	21	13	19	12	12	22	27	26	17	17	22	3	4	0	0	0	20	10	0	5	5	3	2	3	25	3	3	25	5	5	10	15	10	25	5	300	0	2					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	274	10	49	7	3	5	11	9	7	6	7	18	8	7	8	14	6	7	3	5	9	5	5	8	8	4	13	1	2	0	3	0	3	1	0	0	1	0	1	1	2	0	1	1	2	2	0	1	10	0	0					
		0.69%	0.61%	3.80%	0.47%	0.19%	0.33%	0.80%	0.65%	0.53%	0.41%	0.43%	0.96%	0.47%	0.47%	0.65%	1.19%	0.42%	0.45%	0.22%	0.53%	0.65%	0.33%	0.30%	0.57%	0.57%	0.29%	2.23%	1.92%	1.83%	0.0%	3.40%	0.0%	5.45%	0.74%	0.0%	0.0%	1.72%	0.0%	0.59%	1.20%	0.78%	0.0%	2.04%	0.69%	1.11%	0.87%	0.0%	1.29%	2.96%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2831	106	6	74	143	93	77	100	91	102	128	138	146	97	117	64	133	103	154	55	146	87	94	94	76	51	21	7	27	102	7	7	2	8	5	1	0	0	7	1	17	5	0	8	24	11	7	4	76	7	2					
		7.20%	6.48%	0.46%	5.05%	9.31%	6.21%	5.62%	7.24%	7.0%	7.13%	8.0%	7.36%	8.66%	6.54%	9.51%	5.47%	9.32%	6.64%	11.75%	5.87%	10.56%	5.83%	5.66%	6.72%	5.49%	3.80%	3.61%	13.46%	24.77%	43.22%	7.95%	4.57%	3.63%	5.92%	9.80%	1.47%	0.0%	0.0%	4.19%	1.20%	6.69%	3.93%	0.0%	5.55%	13.40%	4.80%	8.53%	5.19%	22.55%	13.20%	9.52%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	737	25	31	29	26	45	30	39	27	23	37	32	30	26	16	22	26	33	9	10	20	18	42	30	21	17	29	0	0	1	1	5	2	1	0	2	0	1	4	0	4	3	0	0	9	3	1	0	6	1	0					
		1.87%	1.52%	2.40%	1.98%	1.69%	3.00%	2.19%	2.82%	2.07%	1.60%	2.31%	1.70%	1.78%	1.75%	1.30%	1.88%	1.82%	2.13%	0.68%	1.06%	1.44%	1.20%	2.53%	2.14%	1.51%	1.26%	4.99%	0.0%	0.0%	0.42%	1.13%	3.26%	3.63%	0.74%	0.0%	2.94%	0.0%	1.29%	2.39%	0.0%	1.57%	2.36%	0.0%	0.0%	5.02%	1.31%	1.21%	0.0%	1.78%	1.88%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	5435	257	203	223	226	224	222	173	206	153	203	236	256	186	177	176	209	246	241	104	231	209	217	172	179	87	35	4	27	46	14	21	3	7	7	4	7	4	19	15	42	11	3	11	20	12	8	11	65	21	2					
		13.83%	15.71%	15.77%	15.23%	14.72%	14.97%	16.21%	12.53%	15.84%	10.70%	12.68%	12.58%	15.19%	12.54%	14.39%	15.05%	14.64%	15.88%	18.39%	11.11%	16.71%	14.01%	13.07%	12.30%	12.93%	6.48%	6.02%	7.69%	24.77%	19.49%	15.90%	13.72%	5.45%	5.18%	13.72%	5.88%	12.06%	5.19%	11.37%	18.07%	16.53%	8.66%	6.12%	7.63%	11.17%	5.24%	9.75%	14.28%	19.28%	39.62%	9.52%					
22	"5. ""За Русь Святую"""	175	7	9	6	4	8	6	6	5	6	6	5	2	4	11	6	6	6	4	4	5	11	15	2	6	7	3	0	2	3	0	2	0	0	0	3	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0					
		0.44%	0.42%	0.69%	0.40%	0.26%	0.53%	0.43%	0.43%	0.38%	0.41%	0.37%	0.26%	0.11%	0.26%	0.89%	0.51%	0.42%	0.38%	0.30%	0.42%	0.36%	0.73%	0.90%	0.14%	0.43%	0.52%	0.51%	0.0%	1.83%	1.27%	0.0%	1.30%	0.0%	0.0%	0.0%	4.41%	0.0%	0.0%	0.0%	0.0%	0.0%	1.57%	0.0%	0.69%	0.55%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	129	2	6	2	6	5	4	2	5	1	2	10	7	0	2	33	1	5	4	1	4	3	2	1	3	5	1	0	0	1	0	0	0	1	1	1	0	0	1	0	2	0	0	1	2	2	0	0	0	0	0					
		0.32%	0.12%	0.46%	0.13%	0.39%	0.33%	0.29%	0.14%	0.38%	0.06%	0.12%	0.53%	0.41%	0.0%	0.16%	2.82%	0.07%	0.32%	0.30%	0.10%	0.28%	0.20%	0.12%	0.07%	0.21%	0.37%	0.17%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.74%	1.96%	1.47%	0.0%	0.0%	0.59%	0.0%	0.78%	0.0%	0.0%	0.69%	1.11%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	552	11	20	19	21	25	28	18	18	28	21	32	24	21	21	14	16	29	14	16	18	14	18	24	16	29	5	0	0	2	4	0	0	1	0	1	0	0	1	0	8	1	2	1	2	2	1	2	1	3	0					
		1.40%	0.67%	1.55%	1.29%	1.36%	1.67%	2.04%	1.30%	1.38%	1.95%	1.31%	1.70%	1.42%	1.41%	1.70%	1.19%	1.12%	1.87%	1.06%	1.70%	1.30%	0.93%	1.08%	1.71%	1.15%	2.16%	0.86%	0.0%	0.0%	0.84%	4.54%	0.0%	0.0%	0.74%	0.0%	1.47%	0.0%	0.0%	0.59%	0.0%	3.14%	0.78%	4.08%	0.69%	1.11%	0.87%	1.21%	2.59%	0.29%	5.66%	0.0%					
25	"8. ""Народно-республиканская партия России"""	36	0	1	6	1	0	0	1	0	0	1	4	0	0	1	0	2	0	0	0	6	0	2	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0					
		0.09%	0.0%	0.07%	0.40%	0.06%	0.0%	0.0%	0.07%	0.0%	0.0%	0.06%	0.21%	0.0%	0.0%	0.08%	0.0%	0.14%	0.0%	0.0%	0.0%	0.43%	0.0%	0.12%	0.07%	0.28%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	310	12	9	13	14	8	12	8	5	14	6	8	15	11	12	10	14	14	10	10	12	5	8	6	8	13	4	0	1	0	2	1	3	1	1	2	3	2	1	4	6	3	1	1	2	4	3	4	2	1	1					
		0.78%	0.73%	0.69%	0.88%	0.91%	0.53%	0.87%	0.57%	0.38%	0.97%	0.37%	0.42%	0.89%	0.74%	0.97%	0.85%	0.98%	0.90%	0.76%	1.06%	0.86%	0.33%	0.48%	0.42%	0.57%	0.96%	0.68%	0.0%	0.91%	0.0%	2.27%	0.65%	5.45%	0.74%	1.96%	2.94%	5.17%	2.59%	0.59%	4.81%	2.36%	2.36%	2.04%	0.69%	1.11%	1.74%	3.65%	5.19%	0.59%	1.88%	4.76%					
27	"10. ""Аграрная партия России"""	551	22	21	22	29	22	23	10	17	23	31	26	16	17	17	8	20	25	24	22	17	19	21	26	21	19	4	1	0	0	0	1	1	2	0	3	0	0	1	1	1	8	2	3	1	2	0	0	1	1	0					
		1.40%	1.34%	1.63%	1.50%	1.88%	1.47%	1.68%	0.72%	1.30%	1.60%	1.93%	1.38%	0.94%	1.14%	1.38%	0.68%	1.40%	1.61%	1.83%	2.35%	1.23%	1.27%	1.26%	1.85%	1.51%	1.41%	0.68%	1.92%	0.0%	0.0%	0.0%	0.65%	1.81%	1.48%	0.0%	4.41%	0.0%	0.0%	0.59%	1.20%	0.39%	6.29%	4.08%	2.08%	0.55%	0.87%	0.0%	0.0%	0.29%	1.88%	0.0%					
28	"11. ""Истинные патриоты России"""	49	1	0	0	1	0	1	0	2	9	0	7	2	2	1	0	1	0	0	0	0	0	2	2	3	6	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	2	0	0	0	0	0					
		0.12%	0.06%	0.0%	0.0%	0.06%	0.0%	0.07%	0.0%	0.15%	0.62%	0.0%	0.37%	0.11%	0.13%	0.08%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.14%	0.21%	0.44%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	1.20%	0.39%	0.0%	0.0%	0.69%	0.55%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	354	22	5	13	14	13	9	14	7	11	12	14	11	21	13	12	22	12	10	10	16	11	22	8	14	18	3	0	0	0	0	6	1	1	0	0	1	1	2	0	0	0	0	0	2	0	0	0	2	0	1					
		0.90%	1.34%	0.38%	0.88%	0.91%	0.86%	0.65%	1.01%	0.53%	0.76%	0.75%	0.74%	0.65%	1.41%	1.05%	1.02%	1.54%	0.77%	0.76%	1.06%	1.15%	0.73%	1.32%	0.57%	1.01%	1.34%	0.51%	0.0%	0.0%	0.0%	0.0%	3.92%	1.81%	0.74%	0.0%	0.0%	1.72%	1.29%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.59%	0.0%	4.76%					
30	"13. ""Демократическая партия России"""	50	2	1	4	1	3	1	4	3	1	1	4	0	1	1	2	4	0	1	0	0	2	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	2	1	0	0					
		0.12%	0.12%	0.07%	0.27%	0.06%	0.20%	0.07%	0.28%	0.23%	0.06%	0.06%	0.21%	0.0%	0.06%	0.08%	0.17%	0.28%	0.0%	0.07%	0.0%	0.0%	0.13%	0.0%	0.07%	0.0%	0.14%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.78%	0.0%	0.0%	0.55%	0.43%	0.0%	2.59%	0.29%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	75	3	1	4	3	3	3	3	0	7	2	3	2	2	1	3	4	7	1	1	1	4	1	2	1	1	2	0	1	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0					
		0.19%	0.18%	0.07%	0.27%	0.19%	0.20%	0.21%	0.21%	0.0%	0.48%	0.12%	0.16%	0.11%	0.13%	0.08%	0.25%	0.28%	0.45%	0.07%	0.10%	0.07%	0.26%	0.06%	0.14%	0.07%	0.07%	0.34%	0.0%	0.91%	0.0%	0.0%	1.30%	1.81%	1.48%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.29%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	71	3	1	1	2	2	0	3	2	1	2	8	0	0	3	2	7	2	2	0	2	2	2	2	4	9	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0					
		0.18%	0.18%	0.07%	0.06%	0.13%	0.13%	0.0%	0.21%	0.15%	0.06%	0.12%	0.42%	0.0%	0.0%	0.24%	0.17%	0.49%	0.12%	0.15%	0.0%	0.14%	0.13%	0.12%	0.14%	0.28%	0.67%	0.17%	0.0%	0.91%	0.0%	0.0%	0.65%	0.0%	0.74%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5807	282	223	197	216	280	205	219	192	136	277	241	283	256	186	131	220	221	216	145	207	255	238	214	239	159	31	11	9	18	7	17	2	44	6	8	4	7	28	11	25	15	16	23	17	41	4	3	21	1	0					
		14.78%	17.24%	17.32%	13.45%	14.07%	18.71%	14.97%	15.86%	14.76%	9.51%	17.31%	12.85%	16.79%	17.26%	15.12%	11.20%	15.41%	14.26%	16.48%	15.49%	14.97%	17.10%	14.33%	15.30%	17.26%	11.84%	5.33%	21.15%	8.25%	7.62%	7.95%	11.11%	3.63%	32.59%	11.76%	11.76%	6.89%	9.09%	16.76%	13.25%	9.84%	11.81%	32.65%	15.97%	9.49%	17.90%	4.87%	3.89%	6.23%	1.88%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	2	3	3	0	0	3	0	3	14	0	5	3	1	2	1	1	0	1	0	0	1	0	2	0	5	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0					
		0.14%	0.12%	0.23%	0.20%	0.0%	0.0%	0.21%	0.0%	0.23%	0.97%	0.0%	0.26%	0.17%	0.06%	0.16%	0.08%	0.07%	0.0%	0.07%	0.0%	0.0%	0.06%	0.0%	0.14%	0.0%	0.37%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	2.08%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2447	95	49	85	85	80	80	87	70	136	98	182	81	113	96	67	82	70	68	63	63	100	98	95	86	169	42	0	4	2	7	5	0	9	0	1	1	5	5	5	5	8	3	11	14	4	5	2	7	1	3					
		6.22%	5.81%	3.80%	5.80%	5.53%	5.34%	5.84%	6.30%	5.38%	9.51%	6.12%	9.70%	4.80%	7.61%	7.80%	5.73%	5.74%	4.51%	5.19%	6.73%	4.55%	6.70%	5.90%	6.79%	6.21%	12.59%	7.22%	0.0%	3.66%	0.84%	7.95%	3.26%	0.0%	6.66%	0.0%	1.47%	1.72%	6.49%	2.99%	6.02%	1.96%	6.29%	6.12%	7.63%	7.82%	1.74%	6.09%	2.59%	2.07%	1.88%	14.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	344	11	6	13	13	8	11	5	10	14	18	10	20	10	12	13	13	13	7	8	0	14	9	7	17	17	8	0	3	2	1	5	3	0	3	4	0	0	0	1	7	6	0	3	0	5	0	0	9	3	2					
		0.87%	0.67%	0.46%	0.88%	0.84%	0.53%	0.80%	0.36%	0.76%	0.97%	1.12%	0.53%	1.18%	0.67%	0.97%	1.11%	0.91%	0.83%	0.53%	0.85%	0.0%	0.93%	0.54%	0.50%	1.22%	1.26%	1.37%	0.0%	2.75%	0.84%	1.13%	3.26%	5.45%	0.0%	5.88%	5.88%	0.0%	0.0%	0.0%	1.20%	2.75%	4.72%	0.0%	2.08%	0.0%	2.18%	0.0%	0.0%	2.67%	5.66%	9.52%					
37	"20. ""Политическая партия ""Единая Россия"""	12812	512	449	519	498	456	448	471	440	479	506	501	510	492	380	408	442	524	339	312	413	503	601	486	437	451	272	15	25	42	33	32	28	36	21	17	31	48	66	31	69	57	14	49	68	107	29	27	103	8	7					
		32.61%	31.31%	34.88%	35.45%	32.44%	30.48%	32.72%	34.13%	33.84%	33.51%	31.62%	26.72%	30.26%	33.17%	30.89%	34.90%	30.97%	33.82%	25.87%	33.33%	29.88%	33.73%	36.20%	34.76%	31.57%	33.60%	46.81%	28.84%	22.93%	17.79%	37.5%	20.91%	50.90%	26.66%	41.17%	24.99%	53.44%	62.33%	39.52%	37.34%	27.16%	44.88%	28.57%	34.02%	37.98%	46.72%	35.36%	35.06%	30.56%	15.09%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	2	1	2	2	1	0	2	2	1	1	3	2	2	0	0	3	0	0	0	1	1	4	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0					
		0.10%	0.12%	0.07%	0.13%	0.13%	0.06%	0.0%	0.14%	0.15%	0.06%	0.06%	0.16%	0.11%	0.13%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.07%	0.06%	0.24%	0.07%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	98	7	2	3	7	2	0	2	1	6	3	6	6	5	1	3	1	0	7	4	2	2	5	2	4	7	2	0	0	0	0	0	0	1	0	1	0	0	2	0	2	0	0	1	0	0	1	0	0	0	0					
		0.24%	0.42%	0.15%	0.20%	0.45%	0.13%	0.0%	0.14%	0.07%	0.41%	0.18%	0.32%	0.35%	0.33%	0.08%	0.25%	0.07%	0.0%	0.53%	0.42%	0.14%	0.13%	0.30%	0.14%	0.28%	0.52%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	1.47%	0.0%	0.0%	1.19%	0.0%	0.78%	0.0%	0.0%	0.69%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3179	127	106	115	122	151	101	111	93	112	110	144	131	104	82	88	106	144	109	85	127	116	126	110	139	136	38	8	7	11	2	34	3	12	5	13	7	5	14	8	28	3	6	12	3	18	14	12	13	6	2					
		8.09%	7.76%	8.23%	7.85%	7.94%	10.09%	7.37%	8.04%	7.15%	7.83%	6.87%	7.68%	7.77%	7.01%	6.66%	7.52%	7.42%	9.29%	8.32%	9.08%	9.18%	7.78%	7.59%	7.86%	10.04%	10.13%	6.54%	15.38%	6.42%	4.66%	2.27%	22.22%	5.45%	8.88%	9.80%	19.11%	12.06%	6.49%	8.38%	9.63%	11.02%	2.36%	12.24%	8.33%	1.67%	7.86%	17.07%	15.58%	3.85%	11.32%	9.52%					
																																																									
41	Против всех	2398	100	72	77	76	59	68	75	83	95	109	198	116	91	65	67	70	88	76	67	65	92	99	81	90	118	54	4	0	3	5	13	1	5	2	5	2	4	13	2	32	2	1	11	8	10	6	5	12	0	1					
		6.10%	6.11%	5.59%	5.25%	4.95%	3.94%	4.96%	5.43%	6.38%	6.64%	6.81%	10.56%	6.88%	6.13%	5.28%	5.73%	4.90%	5.68%	5.80%	7.15%	4.70%	6.17%	5.96%	5.79%	6.50%	8.79%	9.29%	7.69%	0.0%	1.27%	5.68%	8.49%	1.81%	3.70%	3.92%	7.35%	3.44%	5.19%	7.78%	2.40%	12.59%	1.57%	2.04%	7.63%	4.46%	4.36%	7.31%	6.49%	3.56%	0.0%	4.76%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
