Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Печорская городская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145					
15	Число открепительных удостоверений выданных ТИК	9	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	"1. ""ЕДИНЕНИЕ"""	297	6	11	13	9	18	11	5	3	0	2	11	6	9	9	12	11	8	7	7	9	12	14	2	4	5	4	1	3	6	4	3	5	0	2	1	4	13	3	0	2	1	7	4	0	2	8	3	2	2	3	1	9					
		1.06%	0.69%	1.12%	1.18%	0.82%	2.21%	1.20%	0.51%	0.68%	0.0%	0.76%	1.28%	1.58%	0.66%	0.77%	1.07%	0.93%	0.67%	0.67%	0.61%	0.66%	1.05%	1.12%	0.77%	1.25%	4.46%	0.62%	0.50%	3.37%	1.31%	1.16%	4.0%	2.46%	0.0%	1.20%	0.92%	6.34%	1.23%	1.84%	0.0%	1.45%	1.23%	1.96%	2.51%	0.0%	2.17%	1.43%	3.65%	0.69%	0.74%	1.40%	2.43%	2.70%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1040	51	34	57	71	34	47	33	7	11	6	37	16	57	65	34	49	49	36	46	53	44	61	5	4	0	18	1	2	7	5	2	1	2	1	6	1	21	3	2	2	0	21	3	1	0	17	3	1	4	3	0	6					
		3.73%	5.87%	3.48%	5.21%	6.53%	4.17%	5.15%	3.37%	1.59%	5.41%	2.28%	4.33%	4.23%	4.22%	5.56%	3.05%	4.16%	4.13%	3.44%	4.02%	3.89%	3.86%	4.90%	1.93%	1.25%	0.0%	2.82%	0.50%	2.24%	1.53%	1.46%	2.66%	0.49%	2.22%	0.60%	5.55%	1.58%	1.99%	1.84%	2.15%	1.45%	0.0%	5.89%	1.88%	2.70%	0.0%	3.04%	3.65%	0.34%	1.49%	1.40%	0.0%	1.80%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1219	46	43	48	39	42	46	53	16	6	13	27	4	50	30	63	57	54	66	59	52	51	43	19	12	5	30	17	7	26	15	1	8	5	7	6	4	48	5	5	4	5	11	2	5	2	22	0	13	3	15	0	9					
		4.37%	5.29%	4.40%	4.38%	3.59%	5.15%	5.04%	5.41%	3.64%	2.95%	4.94%	3.16%	1.05%	3.70%	2.57%	5.66%	4.84%	4.56%	6.32%	5.16%	3.82%	4.48%	3.45%	7.33%	3.76%	4.46%	4.70%	8.62%	7.86%	5.70%	4.38%	1.33%	3.94%	5.55%	4.21%	5.55%	6.34%	4.55%	3.06%	5.37%	2.91%	6.17%	3.08%	1.25%	13.51%	2.17%	3.93%	0.0%	4.52%	1.12%	7.04%	0.0%	2.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1585	62	48	68	69	40	59	54	27	12	16	55	10	107	88	58	80	99	59	98	93	77	61	6	9	0	22	5	3	16	11	1	6	3	6	3	3	61	8	0	5	2	14	4	1	0	21	2	9	12	6	2	4					
		5.69%	7.14%	4.91%	6.21%	6.35%	4.91%	6.47%	5.51%	6.15%	5.91%	6.08%	6.44%	2.64%	7.92%	7.54%	5.21%	6.80%	8.36%	5.65%	8.58%	6.83%	6.76%	4.90%	2.31%	2.82%	0.0%	3.45%	2.53%	3.37%	3.50%	3.21%	1.33%	2.95%	3.33%	3.61%	2.77%	4.76%	5.78%	4.90%	0.0%	3.64%	2.46%	3.93%	2.51%	2.70%	0.0%	3.75%	2.43%	3.13%	4.49%	2.81%	4.87%	1.20%					
22	"5. ""За Русь Святую"""	85	1	4	3	5	4	4	2	3	0	2	4	1	4	2	2	2	3	2	3	1	5	2	1	2	0	0	1	0	3	7	0	0	0	0	1	1	0	1	0	0	0	1	3	0	0	2	0	2	0	1	0	0					
		0.30%	0.11%	0.40%	0.27%	0.46%	0.49%	0.43%	0.20%	0.68%	0.0%	0.76%	0.46%	0.26%	0.29%	0.17%	0.17%	0.17%	0.25%	0.19%	0.26%	0.07%	0.43%	0.16%	0.38%	0.62%	0.0%	0.0%	0.50%	0.0%	0.65%	2.04%	0.0%	0.0%	0.0%	0.0%	0.92%	1.58%	0.0%	0.61%	0.0%	0.0%	0.0%	0.28%	1.88%	0.0%	0.0%	0.35%	0.0%	0.69%	0.0%	0.46%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	79	3	3	2	1	2	0	1	5	0	1	9	1	4	4	2	1	5	2	4	2	1	2	3	0	0	3	1	0	2	0	0	0	1	1	1	0	2	2	0	0	0	2	2	0	0	0	0	3	0	0	0	1					
		0.28%	0.34%	0.30%	0.18%	0.09%	0.24%	0.0%	0.10%	1.13%	0.0%	0.38%	1.05%	0.26%	0.29%	0.34%	0.17%	0.08%	0.42%	0.19%	0.35%	0.14%	0.08%	0.16%	1.15%	0.0%	0.0%	0.47%	0.50%	0.0%	0.43%	0.0%	0.0%	0.0%	1.11%	0.60%	0.92%	0.0%	0.18%	1.22%	0.0%	0.0%	0.0%	0.56%	1.25%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	220	5	3	23	8	6	11	14	8	2	1	9	8	9	7	5	16	9	3	5	14	4	8	1	4	0	3	1	1	3	2	0	0	0	0	0	0	13	0	0	3	0	3	1	0	0	2	0	2	2	0	0	1					
		0.78%	0.57%	0.30%	2.10%	0.73%	0.73%	1.20%	1.43%	1.82%	0.98%	0.38%	1.05%	2.11%	0.66%	0.59%	0.44%	1.36%	0.76%	0.28%	0.43%	1.02%	0.35%	0.64%	0.38%	1.25%	0.0%	0.47%	0.50%	1.12%	0.65%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	2.18%	0.0%	0.84%	0.62%	0.0%	0.0%	0.35%	0.0%	0.69%	0.74%	0.0%	0.0%	0.30%					
25	"8. ""Народно-республиканская партия России"""	46	2	4	1	1	4	0	3	1	0	0	1	1	0	1	2	0	0	0	1	3	3	3	0	0	0	1	0	1	0	0	1	1	0	0	0	0	2	1	1	1	1	0	0	0	0	2	1	0	0	1	0	1					
		0.16%	0.23%	0.40%	0.09%	0.09%	0.49%	0.0%	0.30%	0.22%	0.0%	0.0%	0.11%	0.26%	0.0%	0.08%	0.17%	0.0%	0.0%	0.0%	0.08%	0.22%	0.26%	0.24%	0.0%	0.0%	0.0%	0.15%	0.0%	1.12%	0.0%	0.0%	1.33%	0.49%	0.0%	0.0%	0.0%	0.0%	0.18%	0.61%	1.07%	0.72%	1.23%	0.0%	0.0%	0.0%	0.0%	0.35%	1.21%	0.0%	0.0%	0.46%	0.0%	0.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	176	3	5	6	11	8	4	7	2	2	1	4	3	8	7	7	15	10	4	8	10	10	9	4	1	0	2	1	0	1	0	0	1	0	0	0	0	11	0	0	1	2	1	0	0	1	2	0	3	0	1	0	0					
		0.63%	0.34%	0.51%	0.54%	1.01%	0.98%	0.43%	0.71%	0.45%	0.98%	0.38%	0.46%	0.79%	0.59%	0.59%	0.62%	1.27%	0.84%	0.38%	0.70%	0.73%	0.87%	0.72%	1.54%	0.31%	0.0%	0.31%	0.50%	0.0%	0.21%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.72%	2.46%	0.28%	0.0%	0.0%	1.08%	0.35%	0.0%	1.04%	0.0%	0.46%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	925	44	19	25	24	24	18	23	6	2	2	22	6	20	40	37	43	47	38	25	51	35	48	3	7	1	21	5	5	10	6	0	9	2	21	6	17	28	7	3	7	16	24	18	2	19	9	1	17	12	37	5	8					
		3.32%	5.06%	1.94%	2.28%	2.20%	2.94%	1.97%	2.34%	1.36%	0.98%	0.76%	2.57%	1.58%	1.48%	3.42%	3.32%	3.65%	3.96%	3.63%	2.18%	3.75%	3.07%	3.86%	1.15%	2.19%	0.89%	3.29%	2.53%	5.61%	2.19%	1.75%	0.0%	4.43%	2.22%	12.65%	5.55%	26.98%	2.65%	4.29%	3.22%	5.10%	19.75%	6.74%	11.32%	5.40%	20.65%	1.61%	1.21%	5.92%	4.49%	17.37%	12.19%	2.40%					
28	"11. ""Истинные патриоты России"""	31	1	0	2	2	0	0	1	0	0	2	1	3	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	1	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2					
		0.11%	0.11%	0.0%	0.18%	0.18%	0.0%	0.0%	0.10%	0.0%	0.0%	0.76%	0.11%	0.79%	0.14%	0.0%	0.08%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.87%	0.0%	0.0%	0.0%	0.60%	0.0%	1.58%	0.18%	0.61%	0.0%	1.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	437	8	27	14	11	21	18	15	8	5	4	17	3	18	22	18	20	16	22	20	16	14	24	5	4	0	16	1	2	1	3	0	1	2	1	0	1	19	2	1	2	1	4	1	0	0	14	0	5	4	1	0	5					
		1.56%	0.92%	2.76%	1.27%	1.01%	2.57%	1.97%	1.53%	1.82%	2.46%	1.52%	1.99%	0.79%	1.33%	1.88%	1.61%	1.70%	1.35%	2.10%	1.75%	1.17%	1.23%	1.93%	1.93%	1.25%	0.0%	2.51%	0.50%	2.24%	0.21%	0.87%	0.0%	0.49%	2.22%	0.60%	0.0%	1.58%	1.80%	1.22%	1.07%	1.45%	1.23%	1.12%	0.62%	0.0%	0.0%	2.50%	0.0%	1.74%	1.49%	0.46%	0.0%	1.50%					
30	"13. ""Демократическая партия России"""	66	3	2	1	3	4	3	1	1	0	1	2	2	0	2	2	3	2	2	0	1	2	6	2	0	0	4	1	1	0	4	2	0	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	1	2	0	0	1					
		0.23%	0.34%	0.20%	0.09%	0.27%	0.49%	0.32%	0.10%	0.22%	0.0%	0.38%	0.23%	0.52%	0.0%	0.17%	0.17%	0.25%	0.16%	0.19%	0.0%	0.07%	0.17%	0.48%	0.77%	0.0%	0.0%	0.62%	0.50%	1.12%	0.0%	1.16%	2.66%	0.0%	0.0%	0.60%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	2.46%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.34%	0.74%	0.0%	0.0%	0.30%					
31	"14. ""Великая Россия - Евразийский Союз"""	49	0	3	2	1	1	2	1	0	1	0	2	1	2	3	5	0	2	1	0	0	2	4	0	0	0	1	0	0	0	2	0	0	0	1	0	0	3	1	0	0	0	1	0	1	0	1	1	2	0	1	0	1					
		0.17%	0.0%	0.30%	0.18%	0.09%	0.12%	0.21%	0.10%	0.0%	0.49%	0.0%	0.23%	0.26%	0.14%	0.25%	0.44%	0.0%	0.16%	0.09%	0.0%	0.0%	0.17%	0.32%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.28%	0.61%	0.0%	0.0%	0.0%	0.28%	0.0%	2.70%	0.0%	0.17%	1.21%	0.69%	0.0%	0.46%	0.0%	0.30%					
32	"15. ""Партия СЛОН"""	48	1	2	1	1	2	3	0	2	0	0	0	1	1	4	4	2	4	0	2	5	1	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0					
		0.17%	0.11%	0.20%	0.09%	0.09%	0.24%	0.32%	0.0%	0.45%	0.0%	0.0%	0.0%	0.26%	0.07%	0.34%	0.35%	0.17%	0.33%	0.0%	0.17%	0.36%	0.08%	0.08%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	1.11%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.35%	1.21%	0.0%	0.74%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2916	88	110	109	107	71	91	131	49	16	21	86	10	186	133	126	159	145	115	171	143	151	142	13	20	3	63	27	6	25	23	4	12	19	19	9	0	93	10	7	8	2	31	3	1	0	72	10	17	21	10	1	27					
		10.46%	10.13%	11.25%	9.96%	9.85%	8.72%	9.98%	13.38%	11.16%	7.88%	7.98%	10.07%	2.64%	13.77%	11.39%	11.33%	13.52%	12.24%	11.01%	14.97%	10.51%	13.26%	11.42%	5.01%	6.26%	2.67%	9.89%	13.70%	6.74%	5.48%	6.72%	5.33%	5.91%	21.11%	11.44%	8.33%	0.0%	8.82%	6.13%	7.52%	5.83%	2.46%	8.70%	1.88%	2.70%	0.0%	12.88%	12.19%	5.92%	7.86%	4.69%	2.43%	8.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	2	1	4	3	1	3	2	1	0	0	0	1	1	2	0	3	2	1	3	0	0	3	0	1	0	1	1	1	1	1	0	0	0	0	0	1	3	0	0	0	3	1	0	1	1	1	0	0	2	1	0	2					
		0.19%	0.23%	0.10%	0.36%	0.27%	0.12%	0.32%	0.20%	0.22%	0.0%	0.0%	0.0%	0.26%	0.07%	0.17%	0.0%	0.25%	0.16%	0.09%	0.26%	0.0%	0.0%	0.24%	0.0%	0.31%	0.0%	0.15%	0.50%	1.12%	0.21%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.28%	0.0%	0.0%	0.0%	3.70%	0.28%	0.0%	2.70%	1.08%	0.17%	0.0%	0.0%	0.74%	0.46%	0.0%	0.60%					
35	"18. ""ЛДПР"""	4282	121	142	173	190	142	127	148	65	40	55	154	81	225	175	168	149	168	140	152	204	169	191	59	42	10	121	25	14	74	51	19	29	15	23	17	4	157	28	23	8	10	53	22	20	11	73	17	51	50	25	4	48					
		15.37%	13.94%	14.53%	15.81%	17.49%	17.44%	13.94%	15.11%	14.80%	19.70%	20.91%	18.03%	21.42%	16.66%	14.99%	15.10%	12.67%	14.18%	13.40%	13.30%	15.0%	14.85%	15.36%	22.77%	13.16%	8.92%	18.99%	12.69%	15.73%	16.22%	14.91%	25.33%	14.28%	16.66%	13.85%	15.74%	6.34%	14.89%	17.17%	24.73%	5.83%	12.34%	14.88%	13.83%	54.05%	11.95%	13.05%	20.73%	17.77%	18.72%	11.73%	9.75%	14.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	564	18	15	20	24	12	7	18	15	3	14	19	3	22	19	22	18	17	18	26	26	20	26	5	10	4	13	4	0	23	8	0	6	1	1	4	1	26	7	3	2	1	8	6	0	2	11	1	10	6	5	0	14					
		2.02%	2.07%	1.53%	1.82%	2.20%	1.47%	0.76%	1.83%	3.41%	1.47%	5.32%	2.22%	0.79%	1.62%	1.62%	1.97%	1.53%	1.43%	1.72%	2.27%	1.91%	1.75%	2.09%	1.93%	3.13%	3.57%	2.04%	2.03%	0.0%	5.04%	2.33%	0.0%	2.95%	1.11%	0.60%	3.70%	1.58%	2.46%	4.29%	3.22%	1.45%	1.23%	2.24%	3.77%	0.0%	2.17%	1.96%	1.21%	3.48%	2.24%	2.34%	0.0%	4.20%					
37	"20. ""Политическая партия ""Единая Россия"""	8786	253	318	308	313	262	274	308	138	66	70	232	177	388	347	343	339	335	324	317	434	350	335	98	130	65	207	72	27	197	139	37	92	24	68	44	21	337	56	28	63	25	112	59	3	29	198	28	70	111	70	23	122					
		31.54%	29.14%	32.54%	28.15%	28.82%	32.18%	30.07%	31.46%	31.43%	32.51%	26.61%	27.16%	46.82%	28.74%	29.73%	30.84%	28.82%	28.29%	31.03%	27.75%	31.91%	30.75%	26.95%	37.83%	40.75%	58.03%	32.49%	36.54%	30.33%	43.20%	40.64%	49.33%	45.32%	26.66%	40.96%	40.74%	33.33%	31.97%	34.35%	30.10%	45.98%	30.86%	31.46%	37.10%	8.10%	31.52%	35.42%	34.14%	24.39%	41.57%	32.86%	56.09%	36.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	52	2	1	5	1	0	2	6	0	0	0	0	1	3	1	2	2	2	0	2	3	4	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1					
		0.18%	0.23%	0.10%	0.45%	0.09%	0.0%	0.21%	0.61%	0.0%	0.0%	0.0%	0.0%	0.26%	0.22%	0.08%	0.17%	0.17%	0.16%	0.0%	0.17%	0.22%	0.35%	0.08%	0.0%	0.0%	0.89%	0.31%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.46%	0.0%	0.30%					
39	"22. ""Развитие предпринимательства"""	55	1	5	3	8	2	1	1	1	0	0	0	1	0	1	0	7	1	3	3	0	2	4	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	1	0	1	0	1	0	0	0	0	0	1					
		0.19%	0.11%	0.51%	0.27%	0.73%	0.24%	0.10%	0.10%	0.22%	0.0%	0.0%	0.0%	0.26%	0.0%	0.08%	0.0%	0.59%	0.08%	0.28%	0.26%	0.0%	0.17%	0.32%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	2.15%	0.0%	0.0%	0.28%	0.0%	2.70%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2619	73	88	121	91	55	102	88	46	17	14	84	9	121	118	134	112	113	122	107	140	111	160	17	38	15	44	7	3	41	37	1	16	6	7	3	0	94	15	7	12	7	31	13	1	10	40	1	55	16	23	1	32					
		9.40%	8.41%	9.00%	11.06%	8.37%	6.75%	11.19%	8.98%	10.47%	8.37%	5.32%	9.83%	2.38%	8.96%	10.11%	12.05%	9.52%	9.54%	11.68%	9.36%	10.29%	9.75%	12.87%	6.56%	11.91%	13.39%	6.90%	3.55%	3.37%	8.99%	10.81%	1.33%	7.88%	6.66%	4.21%	2.77%	0.0%	8.91%	9.20%	7.52%	8.75%	8.64%	8.70%	8.17%	2.70%	10.86%	7.15%	1.21%	19.16%	5.99%	10.79%	2.43%	9.60%					
																																																											
41	Против всех	1831	62	60	72	83	50	63	52	29	16	27	62	19	97	76	57	65	77	63	73	88	59	82	9	24	1	54	25	7	17	18	4	11	8	4	5	1	100	12	6	11	3	23	12	0	12	44	9	19	16	5	4	35					
		6.57%	7.14%	6.14%	6.58%	7.64%	6.14%	6.91%	5.31%	6.60%	7.88%	10.26%	7.25%	5.02%	7.18%	6.51%	5.12%	5.52%	6.50%	6.03%	6.39%	6.47%	5.18%	6.59%	3.47%	7.52%	0.89%	8.47%	12.69%	7.86%	3.72%	5.26%	5.33%	5.41%	8.88%	2.40%	4.62%	1.58%	9.48%	7.36%	6.45%	8.02%	3.70%	6.46%	7.54%	0.0%	13.04%	7.87%	10.97%	6.62%	5.99%	2.34%	9.75%	10.51%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
