Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    ТИК Дигорского района																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78					
																												
18	1.Политическая партия «Аграрная партия России»	338	41	12	26	13	33	8	42	20	2	21	16	29	1	15	1	24	10	0	11	13	0					
		3.01%	5.96%	1.79%	3.60%	1.73%	4.16%	1.07%	6.66%	3.64%	2.11%	2.80%	2.68%	4.00%	1.92%	2.42%	0.20%	3.45%	3.60%	0.00%	2.95%	2.82%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	11	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	1	2	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.43%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.07%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1011	26	72	71	127	73	82	10	20	6	131	66	48	5	53	34	61	12	40	38	34	2					
		9.01%	3.78%	10.75%	9.83%	16.93%	9.21%	10.98%	1.58%	3.64%	6.32%	17.44%	11.06%	6.62%	9.62%	8.55%	6.68%	8.76%	4.32%	8.46%	10.19%	7.38%	5.56%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	111	0	0	3	0	0	0	0	9	0	7	2	13	0	10	8	9	0	14	20	15	1					
		0.99%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	1.64%	0.00%	0.93%	0.34%	1.79%	0.00%	1.61%	1.57%	1.29%	0.00%	2.96%	5.36%	3.25%	2.78%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	0	0	0	0	0	0	8	0	0	2	0	1	0	1	0	0	0	0	2	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.45%	0.00%	0.00%	0.34%	0.00%	1.92%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	202	9	0	14	18	13	0	0	10	6	7	0	33	1	0	3	5	5	35	18	25	0					
		1.80%	1.31%	0.00%	1.94%	2.40%	1.64%	0.00%	0.00%	1.82%	6.32%	0.93%	0.00%	4.55%	1.92%	0.00%	0.59%	0.72%	1.80%	7.40%	4.83%	5.42%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	842	76	56	68	87	49	89	58	20	7	26	31	28	5	15	22	27	29	34	50	61	4					
		7.51%	11.05%	8.36%	9.42%	11.60%	6.18%	11.91%	9.19%	3.64%	7.37%	3.46%	5.19%	3.86%	9.62%	2.42%	4.32%	3.88%	10.43%	7.19%	13.40%	13.23%	11.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	0	0	3	0	10	0	0	8	0	0	10	0	1	0	0	4	0	0	7	1	1					
		0.40%	0.00%	0.00%	0.42%	0.00%	1.26%	0.00%	0.00%	1.45%	0.00%	0.00%	1.68%	0.00%	1.92%	0.00%	0.00%	0.57%	0.00%	0.00%	1.88%	0.22%	2.78%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8530	536	530	533	503	615	562	521	440	74	559	453	569	35	527	440	556	211	350	206	282	28					
		76.05%	77.91%	79.10%	73.82%	67.07%	77.55%	75.23%	82.57%	80.00%	77.89%	74.43%	75.88%	78.48%	67.31%	85.00%	86.44%	79.89%	75.90%	73.99%	55.23%	61.17%	77.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	7	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.06%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
