12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2420	40	15	15	20	25	25	20	28	40	36	25	12	30	24	50	20	90	20	20	51	38	175	40	50	127	15	55	30	40	35	32	10	50	30	55	50	30	90	25	47	40	10	22	44	25	10	80	30	83	13	17	40	76	22	13	22	23	64	44	60	32	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	3538	46	14	26	48	46	74	56	40	175	34	25	23	24	31	51	68	33	27	17	102	57	125	8	16	91	35	35	64	6	39	26	11	33	29	139	62	18	21	40	21	14	45	82	23	36	203	64	19	41	24	20	48	37	57	10	14	193	528	22	106	66	50					
14	Число неиспользованных открепительных удостоверений	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	13	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	3562	64	39	34	47	64	71	44	43	64	27	21	33	35	35	43	51	47	48	29	102	56	112	69	50	85	93	70	73	102	65	74	27	61	96	94	80	47	45	93	61	50	37	53	95	76	21	113	103	83	17	50	57	40	40	16	33	33	31	90	60	31	39					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	1164	23	4	13	28	12	20	17	11	19	9	1	12	26	16	37	10	5	13	18	31	20	24	13	17	16	24	30	24	23	40	18	9	22	40	13	17	19	17	14	23	17	10	12	22	2	24	37	28	2	10	11	22	15	24	19	17	30	15	12	25	29	33					
		1.36%	1.52%	0.38%	1.67%	2.28%	0.77%	1.34%	1.23%	0.71%	1.37%	1.46%	0.20%	1.71%	2.89%	1.41%	2.21%	0.57%	0.36%	1.23%	2.44%	1.48%	1.39%	1.35%	0.90%	1.43%	1.40%	1.52%	1.73%	1.59%	1.00%	2.50%	1.16%	1.43%	1.11%	1.74%	0.80%	1.11%	2.25%	2.39%	0.77%	1.65%	1.44%	1.83%	0.75%	1.10%	0.12%	1.50%	1.48%	1.67%	0.10%	1.47%	1.03%	1.39%	1.54%	1.74%	2.33%	1.66%	2.12%	1.15%	0.61%	1.29%	2.55%	2.70%					
19	Жириновский Владимир Вольфович	6437	88	63	51	131	67	105	107	46	86	27	28	53	68	92	103	105	36	76	71	196	137	142	149	128	130	154	142	132	180	143	120	68	160	191	137	104	47	67	126	113	96	65	131	132	16	153	190	155	8	56	106	202	57	103	44	88	95	137	82	153	77	122					
		7.50%	5.80%	5.92%	6.54%	10.65%	4.28%	7.06%	7.74%	2.97%	6.22%	4.38%	5.74%	7.57%	7.56%	8.09%	6.14%	6.01%	2.59%	7.17%	9.61%	9.33%	9.55%	8.00%	10.28%	10.77%	11.35%	9.78%	8.20%	8.72%	7.84%	8.94%	7.75%	10.81%	8.07%	8.32%	8.44%	6.81%	5.56%	9.41%	6.91%	8.13%	8.16%	11.90%	8.22%	6.63%	0.99%	9.56%	7.62%	9.27%	0.39%	8.21%	9.95%	12.73%	5.83%	7.45%	5.39%	8.59%	6.70%	10.52%	4.18%	7.91%	6.77%	10.00%					
20	Зюганов Геннадий Андреевич	12336	171	148	129	168	346	265	298	67	149	28	85	106	117	192	238	111	297	180	126	325	194	242	183	166	193	241	295	244	285	470	182	166	247	281	221	223	82	131	250	225	226	102	203	278	30	249	373	285	19	100	159	282	173	226	131	203	229	192	99	326	174	210					
		14.37%	11.28%	13.90%	16.54%	13.66%	22.09%	17.81%	21.56%	4.33%	10.78%	4.54%	17.42%	15.14%	13.00%	16.89%	14.18%	6.35%	21.37%	16.98%	17.05%	15.48%	13.52%	13.63%	12.62%	13.97%	16.86%	15.31%	17.04%	16.13%	12.41%	29.39%	11.75%	26.39%	12.46%	12.23%	13.62%	14.59%	9.69%	18.40%	13.71%	16.19%	19.20%	18.68%	12.74%	13.96%	1.85%	15.56%	14.95%	17.05%	0.92%	14.66%	14.93%	17.77%	17.71%	16.34%	16.05%	19.82%	16.16%	14.75%	5.05%	16.86%	15.29%	17.21%					
21	Медведев Дмитрий Анатольевич	64282	1218	830	576	885	1098	1083	942	1424	1118	405	367	514	658	813	1266	1201	1049	767	512	1517	1069	1335	1090	869	779	1133	1252	1091	1793	929	1218	367	1519	1765	1252	1176	669	483	1368	1012	820	363	1244	1540	1557	1157	1895	1157	2001	498	789	1054	724	1011	607	696	991	932	1746	1403	838	847					
		74.86%	80.34%	77.93%	73.85%	71.95%	70.11%	72.78%	68.16%	91.99%	80.90%	65.64%	75.20%	73.43%	73.11%	71.50%	75.45%	68.71%	75.47%	72.36%	69.28%	72.24%	74.49%	75.21%	75.17%	73.15%	68.03%	71.98%	72.33%	72.11%	78.09%	58.10%	78.63%	58.35%	76.60%	76.84%	77.14%	76.96%	79.08%	67.84%	75.04%	72.81%	69.67%	66.48%	78.04%	77.31%	95.87%	72.31%	75.95%	69.20%	97.04%	73.02%	74.08%	66.41%	74.10%	73.10%	74.39%	67.97%	69.94%	71.58%	89.04%	72.54%	73.64%	69.43%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
