Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																													
Дата голосования: 04.12.2011																																																													
																																																													
Наименование Избирательной комиссии:    Меленковская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
		Сумма	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	372	2	3	10	6	6	12	6	12	10	2	5	10	5	5	5	5	5	2	7	20	5	5	5	11	10	7	12	10	5	10	5	5	3	5	5	10	5	5	5	5	7	9	5	7	10	5	5	4	5	5	7	15	14	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	303	2	3	10	6	6	12	3	12	10	2	5	10	4	2	2	0	5	2	7	20	3	3	5	11	10	7	12	10	5	10	5	1	3	2	5	10	0	5	1	5	1	9	2	7	5	4	0	3	1	1	4	15	12	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	148	4	8	6	6	10	3	8	7	3	4	3	2	2	2	2	0	1	2	2	0	1	1	3	1	3	2	2	0	2	4	0	0	0	2	0	5	1	2	1	0	3	8	2	6	3	4	1	4	2	2	3	0	0	5					
14	Число погашенных неиспользованных открепительных удостоверений	69	0	0	0	0	0	0	3	0	0	0	0	0	1	3	3	5	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	4	0	3	0	0	5	0	4	0	6	0	3	0	5	1	5	1	4	4	3	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	28	0	0	1	4	3	0	2	5	7	1	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2971	82	90	208	100	161	148	83	165	162	104	67	111	39	21	24	9	14	44	47	23	23	33	13	44	63	46	51	11	26	134	34	24	5	33	30	93	27	17	41	20	37	7	24	78	89	37	27	17	12	19	44	67	33	10					
		18.59%	21.30%	20.36%	24.36%	26.11%	23.23%	21.54%	19.62%	22.15%	20.58%	23.21%	14.82%	18.26%	23.64%	8.82%	16.00%	9.28%	11.29%	17.74%	16.61%	17.97%	14.38%	16.02%	10.00%	11.92%	17.31%	11.73%	11.33%	9.82%	13.33%	24.32%	20.61%	18.32%	9.26%	17.93%	18.75%	17.10%	14.06%	13.08%	21.93%	17.39%	16.30%	11.11%	16.44%	28.36%	27.64%	16.44%	15.70%	9.04%	11.88%	10.86%	17.67%	17.45%	12.69%	14.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2027	55	43	102	41	89	119	69	102	94	45	98	92	25	38	13	4	6	44	32	32	22	18	24	54	28	32	39	9	18	60	23	16	13	26	15	74	30	9	30	17	22	5	10	35	42	24	26	36	21	11	13	57	22	3					
		12.68%	14.29%	9.73%	11.94%	10.70%	12.84%	17.32%	16.31%	13.69%	11.94%	10.04%	21.68%	15.13%	15.15%	15.97%	8.67%	4.12%	4.84%	17.74%	11.31%	25.00%	13.75%	8.74%	18.46%	14.63%	7.69%	8.16%	8.67%	8.04%	9.23%	10.89%	13.94%	12.21%	24.07%	14.13%	9.38%	13.60%	15.63%	6.92%	16.04%	14.78%	9.69%	7.94%	6.85%	12.73%	13.04%	10.67%	15.12%	19.15%	20.79%	6.29%	5.22%	14.84%	8.46%	4.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	133	4	2	8	5	8	8	5	5	9	3	7	5	0	1	2	0	0	1	1	0	0	2	0	2	2	0	2	2	0	7	2	2	0	1	0	1	1	0	1	0	3	0	2	5	4	4	4	2	0	3	4	1	1	1					
		0.83%	1.04%	0.45%	0.94%	1.31%	1.15%	1.16%	1.18%	0.67%	1.14%	0.67%	1.55%	0.82%	0.00%	0.42%	1.33%	0.00%	0.00%	0.40%	0.35%	0.00%	0.00%	0.97%	0.00%	0.54%	0.55%	0.00%	0.44%	1.79%	0.00%	1.27%	1.21%	1.53%	0.00%	0.54%	0.00%	0.18%	0.52%	0.00%	0.53%	0.00%	1.32%	0.00%	1.37%	1.82%	1.24%	1.78%	2.33%	1.06%	0.00%	1.71%	1.61%	0.26%	0.38%	1.47%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2541	78	113	201	82	124	121	92	134	165	61	80	100	28	10	19	8	8	29	23	10	47	37	35	34	37	56	59	23	26	102	17	14	7	30	25	92	35	14	36	12	31	12	5	35	40	20	26	45	11	1	16	31	36	8					
		15.90%	20.26%	25.57%	23.54%	21.41%	17.89%	17.61%	21.75%	17.99%	20.97%	13.62%	17.70%	16.45%	16.97%	4.20%	12.67%	8.25%	6.45%	11.69%	8.13%	7.81%	29.38%	17.96%	26.92%	9.21%	10.16%	14.29%	13.11%	20.54%	13.33%	18.51%	10.30%	10.69%	12.96%	16.30%	15.63%	16.91%	18.23%	10.77%	19.25%	10.43%	13.66%	19.05%	3.42%	12.73%	12.42%	8.89%	15.12%	23.94%	10.89%	0.57%	6.43%	8.07%	13.85%	11.76%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	288	11	12	21	8	23	22	17	14	23	17	4	8	2	0	1	0	0	2	3	0	2	5	1	3	2	4	2	2	1	11	4	2	0	0	2	5	1	3	2	1	2	0	0	7	13	1	4	4	7	1	2	3	1	2					
		1.80%	2.86%	2.71%	2.46%	2.09%	3.32%	3.20%	4.02%	1.88%	2.92%	3.79%	0.88%	1.32%	1.21%	0.00%	0.67%	0.00%	0.00%	0.81%	1.06%	0.00%	1.25%	2.43%	0.77%	0.81%	0.55%	1.02%	0.44%	1.79%	0.51%	1.99%	2.42%	1.53%	0.00%	0.00%	1.25%	0.92%	0.52%	2.31%	1.07%	0.87%	0.88%	0.00%	0.00%	2.55%	4.04%	0.44%	2.33%	2.13%	6.93%	0.57%	0.80%	0.78%	0.38%	2.94%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7650	149	173	297	143	273	249	144	309	314	214	186	276	69	167	90	76	94	124	172	59	63	106	52	222	200	250	287	60	120	222	82	67	28	94	85	270	94	85	74	61	129	38	105	92	123	136	81	80	50	127	164	220	163	42					
		47.85%	38.70%	39.14%	34.78%	37.34%	39.39%	36.24%	34.04%	41.48%	39.90%	47.77%	41.15%	45.39%	41.82%	70.17%	60.00%	78.35%	75.81%	50.00%	60.78%	46.09%	39.38%	51.46%	40.00%	60.16%	54.95%	63.78%	63.78%	53.57%	61.54%	40.29%	49.70%	51.15%	51.85%	51.09%	53.13%	49.63%	48.96%	65.38%	39.57%	53.04%	56.83%	60.32%	71.92%	33.45%	38.20%	60.44%	47.09%	42.55%	49.50%	72.57%	65.86%	57.29%	62.69%	61.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	67	2	2	4	3	7	6	4	3	2	1	3	2	0	0	0	0	0	1	0	2	0	1	0	2	1	1	3	1	1	1	0	0	0	0	0	0	2	0	1	1	1	0	0	1	1	0	0	1	0	2	1	1	0	2					
		0.42%	0.52%	0.45%	0.47%	0.78%	1.01%	0.87%	0.95%	0.40%	0.25%	0.22%	0.66%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	1.56%	0.00%	0.49%	0.00%	0.54%	0.27%	0.26%	0.67%	0.89%	0.51%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	0.53%	0.87%	0.44%	0.00%	0.00%	0.36%	0.31%	0.00%	0.00%	0.53%	0.00%	1.14%	0.40%	0.26%	0.00%	2.94%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
