Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Каменская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №1873					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	105	1	7	3	6	5	5	2	9	2	1	4	2	3	6	3	6	3	2	6	7	4	5	6	6	1					
14	Число погашенных неиспользованных открепительных удостоверений	30	5	3	4	0	1	2	0	0	0	0	3	1	0	0	3	0	0	5	0	0	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3138	65	124	71	165	133	200	187	158	137	145	99	107	81	205	130	145	201	160	186	174	73	92	45	26	29					
		19.74%	15.12%	18.90%	19.67%	22.03%	19.62%	24.33%	21.11%	17.95%	19.05%	20.57%	15.11%	15.05%	12.60%	20.48%	18.71%	21.17%	27.16%	17.98%	23.19%	21.19%	19.84%	21.90%	15.41%	19.26%	19.08%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2574	75	110	60	128	92	107	131	108	131	143	108	141	135	122	107	138	99	154	98	162	56	68	63	19	19					
		16.19%	17.44%	16.77%	16.62%	17.09%	13.57%	13.02%	14.79%	12.27%	18.22%	20.28%	16.49%	19.83%	20.99%	12.19%	15.40%	20.15%	13.38%	17.30%	12.22%	19.73%	15.22%	16.19%	21.58%	14.07%	12.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	110	3	2	2	1	6	6	7	4	5	8	4	6	8	5	6	3	5	2	11	6	1	1	5	2	1					
		0.69%	0.70%	0.30%	0.55%	0.13%	0.88%	0.73%	0.79%	0.45%	0.70%	1.13%	0.61%	0.84%	1.24%	0.50%	0.86%	0.44%	0.68%	0.22%	1.37%	0.73%	0.27%	0.24%	1.71%	1.48%	0.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4362	141	152	60	203	200	259	282	320	180	169	200	209	149	309	203	174	177	258	209	175	67	125	68	33	40					
		27.44%	32.79%	23.17%	16.62%	27.10%	29.50%	31.51%	31.83%	36.36%	25.03%	23.97%	30.53%	29.40%	23.17%	30.87%	29.21%	25.40%	23.92%	28.99%	26.06%	21.32%	18.21%	29.76%	23.29%	24.44%	26.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	365	11	17	3	2	24	14	23	26	22	11	8	15	22	37	16	17	9	38	19	11	0	14	0	4	2					
		2.30%	2.56%	2.59%	0.83%	0.27%	3.54%	1.70%	2.60%	2.95%	3.06%	1.56%	1.22%	2.11%	3.42%	3.70%	2.30%	2.48%	1.22%	4.27%	2.37%	1.34%	0.00%	3.33%	0.00%	2.96%	1.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4972	129	235	158	238	208	222	230	247	230	210	214	221	238	304	222	183	226	256	259	272	160	112	96	47	55					
		31.28%	30.00%	35.82%	43.77%	31.78%	30.68%	27.01%	25.96%	28.07%	31.99%	29.79%	32.67%	31.08%	37.01%	30.37%	31.94%	26.72%	30.54%	28.76%	32.29%	33.13%	43.48%	26.67%	32.88%	34.81%	36.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	0	1	2	0	1	2	3	4	2	1	1	3	6	4	1	1	1	2	2	2	1	1	2	1	0					
		0.28%	0.00%	0.15%	0.55%	0.00%	0.15%	0.24%	0.34%	0.45%	0.28%	0.14%	0.15%	0.42%	0.93%	0.40%	0.14%	0.15%	0.14%	0.22%	0.25%	0.24%	0.27%	0.24%	0.68%	0.74%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
