Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Уфимская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №3098	УИК №3099	УИК №3100	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137	УИК №3138	УИК №3139	УИК №3140	УИК №3141					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	843	15	32	34	34	47	9	5	35	24	7	20	22	23	2	4	37	35	20	18	20	13	10	12	37	16	20	28	9	21	45	30	22	9	4	37	6	15	7	2	7	4	15	12	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	784	15	29	34	34	47	8	2	23	24	7	15	4	23	2	4	29	35	20	18	20	13	10	12	37	16	20	28	9	21	45	24	22	9	1	37	6	15	7	2	7	4	15	12	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	517	1	11	19	10	33	2	1	12	16	5	0	4	6	0	0	10	13	1	0	9	12	6	15	19	18	9	8	11	3	7	15	16	2	6	35	3	3	0	0	0	0	153	11	12					
14	Число погашенных неиспользованных открепительных удостоверений	59	0	3	0	0	0	1	3	12	0	0	5	18	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2896	124	152	125	103	214	33	49	109	81	31	79	52	67	11	19	12	128	16	8	51	100	34	57	99	84	23	192	75	44	79	59	44	38	16	118	32	94	8	1	0	19	84	59	73					
		7.58%	7.90%	9.84%	10.07%	9.25%	9.50%	5.83%	9.30%	8.01%	5.42%	10.54%	8.73%	12.71%	5.11%	7.48%	7.31%	0.77%	11.95%	4.02%	2.64%	9.09%	7.86%	5.73%	10.59%	5.78%	5.21%	1.10%	9.98%	6.62%	9.61%	11.63%	14.36%	5.84%	10.83%	8.70%	5.92%	7.55%	9.28%	7.41%	0.61%	0.00%	6.60%	15.73%	16.62%	13.67%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3139	150	116	159	94	117	76	53	70	125	36	80	37	95	7	19	23	172	27	8	86	105	14	68	169	161	15	206	75	59	61	41	69	50	11	132	48	95	5	6	2	30	49	45	73					
		8.22%	9.55%	7.51%	12.81%	8.44%	5.20%	13.43%	10.06%	5.14%	8.36%	12.24%	8.84%	9.05%	7.25%	4.76%	7.31%	1.48%	16.06%	6.78%	2.64%	15.33%	8.25%	2.36%	12.64%	9.87%	9.99%	0.72%	10.71%	6.62%	12.88%	8.98%	9.98%	9.16%	14.25%	5.98%	6.63%	11.32%	9.38%	4.63%	3.64%	1.05%	10.42%	9.18%	12.68%	13.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	333	12	13	10	7	14	7	8	6	16	5	7	8	7	2	1	9	15	0	0	3	16	4	9	25	5	4	19	8	8	8	3	4	3	3	20	2	7	3	0	0	3	11	8	10					
		0.87%	0.76%	0.84%	0.81%	0.63%	0.62%	1.24%	1.52%	0.44%	1.07%	1.70%	0.77%	1.96%	0.53%	1.36%	0.38%	0.58%	1.40%	0.00%	0.00%	0.53%	1.26%	0.67%	1.67%	1.46%	0.31%	0.19%	0.99%	0.71%	1.75%	1.18%	0.73%	0.53%	0.85%	1.63%	1.00%	0.47%	0.69%	2.78%	0.00%	0.00%	1.04%	2.06%	2.25%	1.87%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7598	251	412	219	215	548	54	55	333	374	84	169	102	144	15	34	375	285	42	23	145	302	61	119	285	227	401	307	252	105	157	95	122	82	75	426	82	217	6	9	2	30	150	85	122					
		19.90%	15.99%	26.67%	17.65%	19.30%	24.33%	9.54%	10.44%	24.47%	25.02%	28.57%	18.67%	24.94%	10.99%	10.20%	13.08%	24.19%	26.61%	10.55%	7.59%	25.85%	23.72%	10.29%	22.12%	16.65%	14.09%	19.24%	15.96%	22.24%	22.93%	23.12%	23.11%	16.20%	23.36%	40.76%	21.39%	19.34%	21.42%	5.56%	5.45%	1.05%	10.42%	28.09%	23.94%	22.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	711	32	40	30	22	38	7	9	24	31	9	13	2	9	0	5	10	41	6	0	14	14	1	16	24	22	10	25	18	14	16	32	19	4	6	65	7	9	1	0	0	2	28	16	20					
		1.86%	2.04%	2.59%	2.42%	1.97%	1.69%	1.24%	1.71%	1.76%	2.07%	3.06%	1.44%	0.49%	0.69%	0.00%	1.92%	0.65%	3.83%	1.51%	0.00%	2.50%	1.10%	0.17%	2.97%	1.40%	1.37%	0.48%	1.30%	1.59%	3.06%	2.36%	7.79%	2.52%	1.14%	3.26%	3.26%	1.65%	0.89%	0.93%	0.00%	0.00%	0.69%	5.24%	4.51%	3.75%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22766	967	772	669	648	1269	382	346	808	834	123	538	200	981	111	174	1080	410	262	260	252	708	472	260	1065	1100	1626	1147	674	217	343	168	484	169	67	1196	242	564	82	149	186	201	207	132	221					
		59.62%	61.59%	49.97%	53.91%	58.17%	56.35%	67.49%	65.65%	59.37%	55.79%	41.84%	59.45%	48.90%	74.89%	75.51%	66.92%	69.68%	38.28%	65.83%	85.81%	44.92%	55.62%	79.60%	48.33%	62.21%	68.28%	78.02%	59.65%	59.49%	47.38%	50.52%	40.88%	64.28%	48.15%	36.41%	60.04%	57.08%	55.68%	75.93%	90.30%	97.89%	69.79%	38.76%	37.18%	41.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	187	10	7	11	6	10	1	1	9	5	1	2	1	0	0	1	6	4	1	0	1	20	3	3	13	9	3	4	5	3	4	5	5	4	2	10	4	2	1	0	0	1	3	3	3					
		0.49%	0.64%	0.45%	0.89%	0.54%	0.44%	0.18%	0.19%	0.66%	0.33%	0.34%	0.22%	0.24%	0.00%	0.00%	0.38%	0.39%	0.37%	0.25%	0.00%	0.18%	1.57%	0.51%	0.56%	0.76%	0.56%	0.14%	0.21%	0.44%	0.66%	0.59%	1.22%	0.66%	1.14%	1.09%	0.50%	0.94%	0.20%	0.93%	0.00%	0.00%	0.35%	0.56%	0.85%	0.56%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
