Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Уфимская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137	УИК №3138	УИК №3139	УИК №3140	УИК №3141	УИК №3142	УИК №3143	УИК №3144	УИК №3145	УИК №3146	УИК №3147	УИК №3148	УИК №3149	УИК №3150	УИК №3151	УИК №3152	УИК №3153	УИК №3154	УИК №3155					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	844	39	40	120	25	5	5	27	15	8	10	5	28	5	5	25	30	20	5	10	11	9	10	70	35	25	31	11	22	25	10	12	10	5	27	11	25	8	5	5	5	12	22	11					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	821	39	40	120	25	5	1	23	12	8	10	5	28	3	3	22	30	20	5	10	11	9	10	70	35	25	31	11	22	25	10	12	10	5	27	11	25	8	5	0	5	12	22	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	373	4	10	11	34	6	7	5	4	0	17	2	7	0	0	16	10	3	1	12	6	8	6	12	18	5	14	5	6	2	6	7	4	3	18	6	6	3	0	1	1	82	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	23	0	0	0	0	0	4	4	3	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	437	23	19	2	11	0	3	5	17	2	18	7	17	3	2	15	13	7	1	6	5	7	2	45	33	11	42	21	5	11	8	9	1	4	0	6	25	0	4	1	0	10	7	9					
		1.07%	1.20%	1.04%	0.08%	0.49%	0.00%	0.52%	0.31%	1.68%	0.67%	1.98%	1.50%	1.30%	2.38%	0.71%	1.11%	0.87%	1.65%	0.31%	0.80%	0.37%	1.27%	0.23%	2.49%	1.42%	0.73%	2.25%	1.55%	0.77%	1.48%	1.95%	1.14%	0.22%	1.62%	0.00%	1.52%	2.86%	0.00%	1.45%	0.83%	0.00%	1.42%	0.82%	1.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	123	9	8	2	1	0	0	2	6	1	2	2	2	0	1	3	8	0	0	8	6	1	1	10	13	11	4	4	0	2	5	3	1	0	1	1	0	0	0	0	0	0	3	2					
		0.30%	0.47%	0.44%	0.08%	0.04%	0.00%	0.00%	0.12%	0.59%	0.33%	0.22%	0.43%	0.15%	0.00%	0.35%	0.22%	0.54%	0.00%	0.00%	1.07%	0.45%	0.18%	0.11%	0.55%	0.56%	0.73%	0.21%	0.30%	0.00%	0.27%	1.22%	0.38%	0.22%	0.00%	0.06%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.36%					
20	3.Политическая партия «Демократическая партия России»	48	4	0	2	10	0	0	0	3	1	0	0	2	0	0	0	0	1	0	2	1	0	1	3	2	0	1	3	3	0	0	2	0	1	1	0	1	1	0	1	0	1	0	1					
		0.12%	0.21%	0.00%	0.08%	0.44%	0.00%	0.00%	0.00%	0.30%	0.33%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.27%	0.07%	0.00%	0.11%	0.17%	0.09%	0.00%	0.05%	0.22%	0.46%	0.00%	0.00%	0.25%	0.00%	0.40%	0.06%	0.00%	0.11%	1.16%	0.00%	0.83%	0.00%	0.14%	0.00%	0.18%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2713	139	136	186	106	34	10	35	151	44	66	21	111	3	4	70	60	33	12	52	96	37	8	166	163	112	177	106	47	43	41	35	4	60	87	37	78	5	12	4	14	27	47	34					
		6.64%	7.24%	7.42%	7.09%	4.69%	5.71%	1.72%	2.17%	14.95%	14.67%	7.24%	4.50%	8.51%	2.38%	1.42%	5.17%	4.02%	7.80%	3.70%	6.96%	7.19%	6.69%	0.90%	9.19%	6.99%	7.43%	9.50%	7.83%	7.23%	5.77%	10.00%	4.42%	0.89%	24.29%	4.99%	9.34%	8.91%	5.81%	4.36%	3.33%	9.03%	3.83%	5.48%	6.08%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	90	8	0	7	7	0	0	1	3	1	2	0	3	0	0	0	7	0	0	4	3	1	1	3	4	6	8	1	1	3	1	1	1	0	1	0	3	0	0	0	0	4	5	0					
		0.22%	0.42%	0.00%	0.27%	0.31%	0.00%	0.00%	0.06%	0.30%	0.33%	0.22%	0.00%	0.23%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.54%	0.22%	0.18%	0.11%	0.17%	0.17%	0.40%	0.43%	0.07%	0.15%	0.40%	0.24%	0.13%	0.22%	0.00%	0.06%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.57%	0.58%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	48	3	0	0	6	0	0	2	3	0	0	1	0	0	0	0	2	0	0	0	1	2	0	1	4	7	2	5	1	2	2	0	0	1	1	0	0	0	0	0	0	0	2	0					
		0.12%	0.16%	0.00%	0.00%	0.27%	0.00%	0.00%	0.12%	0.30%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.07%	0.36%	0.00%	0.06%	0.17%	0.46%	0.11%	0.37%	0.15%	0.27%	0.49%	0.00%	0.00%	0.40%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1278	11	34	23	110	0	9	24	59	8	40	17	88	0	1	39	97	10	0	25	35	27	27	91	40	64	32	38	4	37	17	35	9	9	1	40	64	0	19	9	3	14	37	31					
		3.13%	0.57%	1.85%	0.88%	4.87%	0.00%	1.55%	1.49%	5.84%	2.67%	4.39%	3.64%	6.75%	0.00%	0.35%	2.88%	6.51%	2.36%	0.00%	3.35%	2.62%	4.88%	3.04%	5.04%	1.72%	4.25%	1.72%	2.81%	0.62%	4.97%	4.15%	4.42%	2.01%	3.64%	0.06%	10.10%	7.31%	0.00%	6.91%	7.50%	1.94%	1.99%	4.31%	5.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	921	55	22	23	12	0	5	5	44	12	28	9	53	0	2	42	69	5	0	21	28	11	1	54	9	51	20	63	3	27	18	14	5	8	1	19	40	2	14	1	0	19	58	48					
		2.25%	2.86%	1.20%	0.88%	0.53%	0.00%	0.86%	0.31%	4.36%	4.00%	3.07%	1.93%	4.06%	0.00%	0.71%	3.10%	4.63%	1.18%	0.00%	2.81%	2.10%	1.99%	0.11%	2.99%	0.39%	3.38%	1.07%	4.66%	0.46%	3.62%	4.39%	1.77%	1.12%	3.24%	0.06%	4.80%	4.57%	2.33%	5.09%	0.83%	0.00%	2.70%	6.76%	8.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	181	6	0	11	8	0	4	2	11	4	3	0	4	0	1	5	2	4	0	10	6	2	1	10	12	8	10	6	0	7	3	8	5	2	0	2	5	1	2	2	0	3	5	6					
		0.44%	0.31%	0.00%	0.42%	0.35%	0.00%	0.69%	0.12%	1.09%	1.33%	0.33%	0.00%	0.31%	0.00%	0.35%	0.37%	0.13%	0.95%	0.00%	1.34%	0.45%	0.36%	0.11%	0.55%	0.52%	0.53%	0.54%	0.44%	0.00%	0.94%	0.73%	1.01%	1.12%	0.81%	0.00%	0.51%	0.57%	1.16%	0.73%	1.67%	0.00%	0.43%	0.58%	1.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	34387	1635	1597	2341	1978	557	545	1534	699	215	737	409	1011	120	269	1180	1219	355	310	612	1133	463	842	1397	2018	1215	1448	1098	585	597	312	678	359	159	1567	287	642	75	224	102	138	619	682	424					
		84.16%	85.16%	87.12%	89.25%	87.48%	93.61%	93.97%	95.04%	69.21%	71.67%	80.90%	87.58%	77.53%	95.24%	95.39%	87.15%	81.76%	83.92%	95.68%	81.93%	84.87%	83.73%	94.93%	77.31%	86.61%	80.62%	77.72%	81.15%	90.00%	80.13%	76.10%	85.71%	80.31%	64.37%	89.95%	72.47%	73.37%	87.21%	81.45%	85.00%	89.03%	87.80%	79.49%	75.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	160	4	9	4	12	0	0	4	7	7	6	1	9	0	1	0	10	1	0	1	11	0	1	14	5	12	4	6	1	9	3	1	3	0	0	2	4	0	0	0	0	3	2	3					
		0.39%	0.21%	0.49%	0.15%	0.53%	0.00%	0.00%	0.25%	0.69%	2.33%	0.66%	0.21%	0.69%	0.00%	0.35%	0.00%	0.67%	0.24%	0.00%	0.13%	0.82%	0.00%	0.11%	0.77%	0.21%	0.80%	0.21%	0.44%	0.15%	1.21%	0.73%	0.13%	0.67%	0.00%	0.00%	0.51%	0.46%	0.00%	0.00%	0.00%	0.00%	0.43%	0.23%	0.54%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
