Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Абинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	468	9	18	20	17	10	5	13	5	15	8	0	18	6	12	0	6	15	4	2	11	12	11	23	16	21	18	14	11	7	6	18	10	6	9	0	22	26	1	17	17	2	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	214	7	14	17	4	4	0	15	2	7	8	2	10	1	9	5	1	2	1	1	2	3	7	6	2	3	9	0	11	2	10	2	3	6	4	1	3	4	0	6	17	0	3					
14	Число погашенных неиспользованных открепительных удостоверений	496	20	7	10	8	20	20	17	20	10	17	25	12	9	18	10	4	0	6	13	19	18	19	7	14	9	7	16	19	18	24	12	0	4	1	10	8	4	9	8	8	8	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	0	2	4	0	0	5	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	2	3	2	0	3	1	0	1	0	0	0	1	1	2	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	639	20	25	19	14	33	8	11	20	21	22	17	14	7	17	5	2	8	7	7	13	18	20	24	15	21	17	9	15	13	7	16	15	1	7	6	24	48	5	19	18	6	25					
		1.62%	1.23%	2.33%	1.58%	1.57%	2.59%	1.05%	0.96%	1.88%	1.86%	2.07%	2.07%	1.11%	1.46%	0.93%	2.10%	0.88%	1.45%	2.20%	1.02%	1.05%	1.26%	1.53%	1.71%	1.22%	1.51%	1.89%	0.72%	1.19%	1.63%	0.65%	1.36%	2.77%	0.45%	1.75%	2.09%	2.01%	4.42%	1.68%	2.00%	1.56%	1.48%	3.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	205	13	6	8	2	1	0	7	10	7	6	7	19	4	6	1	2	4	1	0	8	11	7	12	2	8	5	4	4	2	2	6	1	2	0	2	8	3	0	9	2	1	2					
		0.52%	0.80%	0.56%	0.67%	0.22%	0.08%	0.00%	0.61%	0.94%	0.62%	0.56%	0.85%	1.51%	0.83%	0.33%	0.42%	0.88%	0.72%	0.31%	0.00%	0.65%	0.77%	0.53%	0.85%	0.16%	0.57%	0.55%	0.32%	0.32%	0.25%	0.19%	0.51%	0.18%	0.90%	0.00%	0.70%	0.67%	0.28%	0.00%	0.95%	0.17%	0.25%	0.25%					
20	3.Политическая партия «Демократическая партия России»	45	4	2	4	2	3	2	2	2	0	2	0	2	1	4	0	0	0	0	0	1	0	1	1	0	0	0	3	1	3	0	0	0	1	0	1	3	0	0	0	0	0	0					
		0.11%	0.25%	0.19%	0.33%	0.22%	0.24%	0.26%	0.18%	0.19%	0.00%	0.19%	0.00%	0.16%	0.21%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.08%	0.07%	0.00%	0.00%	0.00%	0.24%	0.08%	0.38%	0.00%	0.00%	0.00%	0.45%	0.00%	0.35%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6354	291	180	200	153	211	116	161	167	185	115	111	198	83	250	13	13	24	35	63	179	258	286	303	204	181	199	323	220	166	244	292	108	29	75	30	157	158	32	95	124	59	63					
		16.10%	17.84%	16.74%	16.64%	17.13%	16.58%	15.16%	14.11%	15.70%	16.36%	10.82%	13.49%	15.71%	17.29%	13.66%	5.46%	5.75%	4.35%	11.01%	9.14%	14.48%	18.11%	21.83%	21.55%	16.64%	12.98%	22.09%	25.78%	17.41%	20.80%	22.72%	24.75%	19.96%	13.06%	18.80%	10.45%	13.12%	14.56%	10.74%	10.00%	10.77%	14.53%	7.81%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	157	2	10	1	6	11	4	8	4	14	1	3	1	2	3	2	1	5	0	2	4	14	15	9	8	4	3	5	5	0	2	1	0	0	1	1	1	0	0	0	2	1	1					
		0.40%	0.12%	0.93%	0.08%	0.67%	0.86%	0.52%	0.70%	0.38%	1.24%	0.09%	0.36%	0.08%	0.42%	0.16%	0.84%	0.44%	0.91%	0.00%	0.29%	0.32%	0.98%	1.15%	0.64%	0.65%	0.29%	0.33%	0.40%	0.40%	0.00%	0.19%	0.08%	0.00%	0.00%	0.25%	0.35%	0.08%	0.00%	0.00%	0.00%	0.17%	0.25%	0.12%					
23	6.Политическая партия «Партия социальной справедливости»	58	7	1	3	1	2	0	0	3	4	0	1	2	0	3	0	1	2	0	0	0	3	4	1	1	1	0	2	3	1	1	3	0	0	0	0	3	2	0	2	1	0	0					
		0.15%	0.43%	0.09%	0.25%	0.11%	0.16%	0.00%	0.00%	0.28%	0.35%	0.00%	0.12%	0.16%	0.00%	0.16%	0.00%	0.44%	0.36%	0.00%	0.00%	0.00%	0.21%	0.31%	0.07%	0.08%	0.07%	0.00%	0.16%	0.24%	0.13%	0.09%	0.25%	0.00%	0.00%	0.00%	0.00%	0.25%	0.18%	0.00%	0.21%	0.09%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2898	107	81	83	70	108	55	83	97	89	68	58	118	37	86	16	7	80	36	54	102	111	91	119	86	119	74	96	98	54	81	83	37	19	35	16	75	73	18	50	53	11	64					
		7.34%	6.56%	7.53%	6.91%	7.84%	8.48%	7.19%	7.27%	9.12%	7.87%	6.40%	7.05%	9.37%	7.71%	4.70%	6.72%	3.10%	14.49%	11.32%	7.84%	8.25%	7.79%	6.95%	8.46%	7.01%	8.54%	8.21%	7.66%	7.75%	6.77%	7.54%	7.03%	6.84%	8.56%	8.77%	5.57%	6.27%	6.73%	6.04%	5.26%	4.60%	2.71%	7.93%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4429	158	126	144	69	114	95	167	156	139	155	86	127	51	137	61	37	56	40	44	125	190	189	156	154	87	88	108	98	54	110	86	35	12	26	42	241	132	45	108	225	70	86					
		11.22%	9.69%	11.72%	11.98%	7.73%	8.96%	12.42%	14.64%	14.66%	12.29%	14.58%	10.45%	10.08%	10.63%	7.49%	25.63%	16.37%	10.14%	12.58%	6.39%	10.11%	13.33%	14.43%	11.10%	12.56%	6.24%	9.77%	8.62%	7.75%	6.77%	10.24%	7.29%	6.47%	5.41%	6.52%	14.63%	20.13%	12.17%	15.10%	11.37%	19.55%	17.24%	10.66%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	324	24	13	8	6	10	9	16	10	10	13	15	10	5	13	3	0	3	2	1	3	11	8	15	6	12	5	9	5	10	6	10	4	4	1	2	8	11	0	6	8	2	7					
		0.82%	1.47%	1.21%	0.67%	0.67%	0.79%	1.18%	1.40%	0.94%	0.88%	1.22%	1.82%	0.79%	1.04%	0.71%	1.26%	0.00%	0.54%	0.63%	0.15%	0.24%	0.77%	0.61%	1.07%	0.49%	0.86%	0.55%	0.72%	0.40%	1.25%	0.56%	0.85%	0.74%	1.80%	0.25%	0.70%	0.67%	1.01%	0.00%	0.63%	0.70%	0.49%	0.87%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23478	957	596	700	549	723	456	677	570	622	665	508	738	286	1287	137	155	365	182	495	778	772	672	733	729	939	494	680	790	481	594	651	325	153	250	180	649	616	193	642	707	245	537					
		59.49%	58.68%	55.44%	58.24%	61.48%	56.79%	59.61%	59.33%	53.57%	54.99%	62.56%	61.73%	58.57%	59.58%	70.33%	57.56%	68.58%	66.12%	57.23%	71.84%	62.94%	54.18%	51.30%	52.13%	59.46%	67.36%	54.83%	54.27%	62.50%	60.28%	55.31%	55.17%	60.07%	68.92%	62.66%	62.72%	54.22%	56.77%	64.77%	67.58%	61.42%	60.34%	66.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	221	15	9	10	4	13	8	2	12	9	4	8	16	2	13	0	0	1	0	2	7	6	8	16	3	7	3	3	8	1	2	3	4	0	2	3	0	4	0	4	4	0	5					
		0.56%	0.92%	0.84%	0.83%	0.45%	1.02%	1.05%	0.18%	1.13%	0.80%	0.38%	0.97%	1.27%	0.42%	0.71%	0.00%	0.00%	0.18%	0.00%	0.29%	0.57%	0.42%	0.61%	1.14%	0.24%	0.50%	0.33%	0.24%	0.63%	0.13%	0.19%	0.25%	0.74%	0.00%	0.50%	1.05%	0.00%	0.37%	0.00%	0.42%	0.35%	0.00%	0.62%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
