Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Ромодановская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554					
		1.08%	1.28%	2.17%	1.01%	1.26%	0.0%	2.67%	0.94%	1.51%	0.12%	1.06%	0.96%	0.0%	0.97%	1.0%	1.18%	0.99%	0.0%	2.14%	0.77%	0.24%	1.36%	1.62%	0.23%	1.14%	2.17%	0.99%	0.79%	1.19%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	77	7	2	6	1	0	3	4	12	0	0	5	1	0	0	0	0	0	0	8	0	6	2	3	7	4	3	2	1					
		0.56%	0.69%	0.25%	0.67%	0.21%	0.0%	0.44%	0.63%	1.81%	0.0%	0.0%	0.32%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.11%	0.0%	2.05%	0.65%	0.69%	2.66%	0.86%	2.97%	0.31%	0.29%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	47	8	6	9	1	0	4	6	1	0	0	0	0	0	1	0	2	0	0	0	0	2	0	1	1	2	1	0	2					
		0.34%	0.79%	0.76%	1.01%	0.21%	0.0%	0.59%	0.94%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.23%	0.38%	0.43%	0.99%	0.0%	0.59%					
22	"5. ""За Русь Святую"""	44	0	2	4	2	0	4	1	12	0	2	0	3	1	1	0	1	0	0	2	2	2	0	0	2	1	0	0	2					
		0.32%	0.0%	0.25%	0.45%	0.42%	0.0%	0.59%	0.15%	1.81%	0.0%	0.42%	0.0%	1.75%	0.32%	1.0%	0.0%	0.49%	0.0%	0.0%	0.77%	0.49%	0.68%	0.0%	0.0%	0.76%	0.21%	0.0%	0.0%	0.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	3	1	2	1	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1					
		0.11%	0.29%	0.12%	0.22%	0.21%	0.0%	0.0%	0.15%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.29%					
24	"7. ""Новый курс - Автомобильная Россия"""	21	1	2	1	2	0	1	2	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0					
		0.15%	0.09%	0.25%	0.11%	0.42%	0.0%	0.14%	0.31%	0.75%	0.12%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.21%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	1	0	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0					
		0.06%	0.09%	0.0%	0.11%	0.21%	0.0%	0.14%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	4	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.15%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	156	9	4	13	5	0	7	3	28	3	3	15	1	0	0	0	1	0	1	22	2	6	3	7	4	10	4	4	1					
		1.14%	0.89%	0.51%	1.46%	1.05%	0.0%	1.04%	0.47%	4.24%	0.38%	0.63%	0.96%	0.58%	0.0%	0.0%	0.0%	0.49%	0.0%	0.71%	8.56%	0.49%	2.05%	0.97%	1.62%	1.52%	2.17%	3.96%	0.63%	0.29%					
28	"11. ""Истинные патриоты России"""	257	1	3	1	0	0	7	0	0	19	0	219	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0					
		1.89%	0.09%	0.38%	0.11%	0.0%	0.0%	1.04%	0.0%	0.0%	2.46%	0.0%	14.11%	0.0%	0.0%	1.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.23%	0.0%	0.21%	0.99%	0.15%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	35	3	0	4	1	0	3	0	9	0	0	0	1	0	0	0	2	0	0	0	3	2	0	4	0	2	1	0	0					
		0.25%	0.29%	0.0%	0.45%	0.21%	0.0%	0.44%	0.0%	1.36%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.73%	0.68%	0.0%	0.92%	0.0%	0.43%	0.99%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	16	0	0	0	0	0	1	0	0	0	0	13	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	3	0	0	0	0	2	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0					
		0.08%	0.29%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.21%	0.06%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.21%	0.99%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	318	26	16	26	18	32	25	31	21	0	24	8	1	0	3	0	13	1	0	11	5	8	2	9	6	14	2	13	3					
		2.34%	2.57%	2.04%	2.93%	3.79%	3.79%	3.72%	4.88%	3.18%	0.0%	5.11%	0.51%	0.58%	0.0%	3.0%	0.0%	6.46%	0.56%	0.0%	4.28%	1.22%	2.73%	0.65%	2.08%	2.28%	3.04%	1.98%	2.06%	0.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	0	0	1	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	1	2	1	0	0	2	3	1	1					
		0.12%	0.0%	0.0%	0.0%	0.21%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.19%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.68%	0.32%	0.0%	0.0%	0.43%	2.97%	0.15%	0.29%					
35	"18. ""ЛДПР"""	684	37	50	56	32	60	52	65	51	11	19	19	2	19	5	0	12	1	6	34	16	17	9	27	13	23	7	27	14					
		5.03%	3.67%	6.39%	6.32%	6.75%	7.11%	7.73%	10.25%	7.72%	1.42%	4.05%	1.22%	1.16%	6.18%	5.0%	0.0%	5.97%	0.56%	4.28%	13.22%	3.92%	5.82%	2.93%	6.25%	4.94%	4.99%	6.93%	4.29%	4.19%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	101	5	3	1	7	0	2	11	7	4	0	7	2	0	2	0	9	1	3	3	8	8	2	2	2	6	0	4	2					
		0.74%	0.49%	0.38%	0.11%	1.47%	0.0%	0.29%	1.73%	1.06%	0.51%	0.0%	0.45%	1.16%	0.0%	2.0%	0.0%	4.47%	0.56%	2.14%	1.16%	1.96%	2.73%	0.65%	0.46%	0.76%	1.30%	0.0%	0.63%	0.59%					
37	"20. ""Политическая партия ""Единая Россия"""	9559	780	560	656	336	549	443	409	352	652	360	915	134	266	73	232	116	156	107	130	331	170	251	292	160	317	61	467	284					
		70.38%	77.38%	71.61%	74.12%	70.88%	65.12%	65.92%	64.51%	53.33%	84.45%	76.75%	58.99%	78.36%	86.64%	73.0%	91.69%	57.71%	88.63%	76.42%	50.58%	81.12%	58.21%	81.75%	67.59%	60.83%	68.91%	60.39%	74.24%	85.02%					
38	"21. ""Российская Конституционно-демократическая партия"""	56	1	3	0	0	0	1	1	3	0	0	34	0	0	0	0	0	1	1	0	1	0	0	1	4	2	0	3	0					
		0.41%	0.09%	0.38%	0.0%	0.0%	0.0%	0.14%	0.15%	0.45%	0.0%	0.0%	2.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.71%	0.0%	0.24%	0.0%	0.0%	0.23%	1.52%	0.43%	0.0%	0.47%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0					
		0.07%	0.0%	0.12%	0.11%	0.0%	0.0%	0.14%	0.15%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.38%	0.21%	0.0%	0.31%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	811	67	59	52	43	73	47	60	55	13	8	38	6	5	7	3	14	1	12	21	16	26	21	57	33	6	7	49	12					
		5.97%	6.64%	7.54%	5.87%	9.07%	8.65%	6.99%	9.46%	8.33%	1.68%	1.70%	2.45%	3.50%	1.62%	7.0%	1.18%	6.96%	0.56%	8.57%	8.17%	3.92%	8.90%	6.84%	13.19%	12.54%	1.30%	6.93%	7.79%	3.59%					
																																			
41	Против всех	223	16	19	15	6	18	10	6	12	5	5	60	8	2	0	0	2	0	1	4	1	13	0	6	0	5	4	4	1					
		1.64%	1.58%	2.42%	1.69%	1.26%	2.13%	1.48%	0.94%	1.81%	0.64%	1.06%	3.86%	4.67%	0.65%	0.0%	0.0%	0.99%	0.0%	0.71%	1.55%	0.24%	4.45%	0.0%	1.38%	0.0%	1.08%	3.96%	0.63%	0.29%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
