		5.72%	3.60%	6.99%	6.22%	2.06%	6.14%	6.83%	5.25%	5.17%	8.84%	7.75%	4.15%	6.49%	7.30%	5.96%	4.45%	5.17%	5.66%	5.28%	6.03%	6.39%	5.31%	6.66%	6.54%	5.16%	4.35%	3.97%	4.21%	5.02%	6.66%	5.78%	6.17%	6.67%	5.72%	4.39%	6.77%	7.24%	5.00%	5.47%	4.83%	7.39%	6.12%	4.27%	5.86%	8.64%	6.09%	6.43%	3.33%	5.21%	4.03%	6.33%	7.59%	5.21%	8.09%	5.71%	3.02%	4.76%	7.88%	13.44%	4.83%	4.55%	3.33%									
20	Зюганов Геннадий Андреевич	6076	101	104	160	63	174	118	211	174	39	19	59	137	115	139	194	173	135	98	83	131	28	125	105	172	194	101	174	34	123	123	119	125	175	142	270	251	15	181	174	108	134	25	38	25	25	31	51	20	29	21	67	59	79	70	35	36	31	28	35	15	56									
		15.01%	18.20%	11.54%	17.47%	5.65%	17.81%	15.21%	20.13%	21.40%	13.27%	14.73%	13.59%	13.26%	14.48%	12.37%	19.17%	16.27%	15.92%	11.01%	10.43%	18.19%	11.43%	15.13%	12.27%	15.29%	17.23%	10.55%	14.96%	12.19%	16.71%	15.81%	14.41%	13.24%	19.25%	19.48%	15.63%	19.32%	12.50%	21.05%	21.56%	17.73%	16.40%	7.62%	13.92%	11.36%	12.69%	22.14%	11.33%	9.48%	19.46%	8.86%	13.04%	9.32%	15.22%	16.67%	8.82%	11.43%	12.86%	7.53%	13.01%	8.52%	12.42%									
21	Миронов Сергей Михайлович	1311	22	27	55	6	41	30	45	19	9	1	4	49	38	45	41	49	23	35	34	26	3	36	23	29	31	16	25	9	17	23	30	39	22	33	48	63	4	38	39	31	29	6	7	4	4	4	16	2	1	4	5	10	13	8	4	6	11	6	0	6	7									
		3.24%	3.96%	2.99%	6.00%	0.54%	4.20%	3.87%	4.29%	2.34%	3.06%	0.78%	0.92%	4.74%	4.79%	4.00%	4.05%	4.61%	2.71%	3.93%	4.27%	3.61%	1.22%	4.36%	2.69%	2.58%	2.75%	1.67%	2.15%	3.23%	2.31%	2.96%	3.63%	4.13%	2.42%	4.53%	2.78%	4.85%	3.33%	4.42%	4.83%	5.09%	3.55%	1.83%	2.56%	1.82%	2.03%	2.86%	3.56%	0.95%	0.67%	1.69%	0.97%	1.58%	2.50%	1.90%	1.01%	1.90%	4.56%	1.61%	0.00%	3.41%	1.55%									
22	Прохоров Михаил Дмитриевич	1570	15	41	43	13	57	38	55	45	11	1	10	41	58	48	46	30	26	26	40	32	5	34	15	49	41	29	30	9	31	42	36	45	5	18	67	46	4	42	47	20	34	17	10	9	6	4	11	5	1	7	21	24	15	19	17	9	34	13	6	7	10									
		3.88%	2.70%	4.55%	4.69%	1.17%	5.83%	4.90%	5.25%	5.54%	3.74%	0.78%	2.30%	3.97%	7.30%	4.27%	4.55%	2.82%	3.07%	2.92%	5.03%	4.44%	2.04%	4.12%	1.75%	4.36%	3.64%	3.03%	2.58%	3.23%	4.21%	5.40%	4.36%	4.77%	0.55%	2.47%	3.88%	3.54%	3.33%	4.88%	5.82%	3.28%	4.16%	5.18%	3.66%	4.09%	3.05%	2.86%	2.44%	2.37%	0.67%	2.95%	4.09%	3.79%	2.89%	4.52%	4.28%	2.86%	14.11%	3.49%	2.23%	3.98%	2.22%									
23	Путин Владимир Владимирович	28852	396	650	586	1004	637	529	671	527	205	98	342	730	518	821	685	741	611	675	579	478	177	568	650	809	801	763	875	212	511	529	584	653	646	495	1211	829	90	546	502	400	562	266	201	162	150	92	357	171	110	188	379	507	370	298	326	248	145	274	215	138	359									
		71.26%	71.35%	72.14%	63.97%	90.04%	65.20%	68.17%	64.03%	64.82%	69.73%	75.97%	78.80%	70.67%	65.24%	73.04%	67.69%	69.71%	72.05%	75.84%	72.74%	66.39%	72.24%	68.77%	75.93%	71.91%	71.14%	79.73%	75.24%	75.99%	69.43%	67.99%	70.70%	69.17%	71.07%	67.90%	70.08%	63.82%	75.00%	63.49%	62.21%	65.68%	68.79%	81.10%	73.63%	73.64%	76.14%	65.71%	79.33%	81.04%	73.83%	79.32%	73.74%	80.09%	71.29%	70.95%	82.12%	78.73%	60.17%	73.66%	79.93%	78.41%	79.60%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
