Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Глушковская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343					
		1.04%	2.04%	1.21%	1.03%	1.09%	1.83%	1.30%	0.61%	1.67%	0.00%	0.46%	1.76%	0.55%	0.37%	1.42%	0.66%	0.56%	0.58%	0.85%	1.10%	0.00%	2.59%	0.74%	0.00%	1.31%	1.03%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7058	465	330	412	489	262	485	200	222	145	624	127	199	457	326	647	97	100	198	166	191	76	97	86	350	207	100					
		53.78%	45.19%	36.26%	38.65%	53.21%	47.99%	57.19%	60.98%	46.44%	50.35%	57.83%	55.95%	55.12%	56.70%	57.90%	71.18%	54.19%	58.48%	56.09%	61.03%	72.62%	65.52%	71.32%	81.90%	57.28%	53.08%	58.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	7	6	12	1	3	0	3	0	0	3	1	2	1	1	1	1	0	2	0	0	0	0	2	0	1	0					
		0.36%	0.68%	0.66%	1.13%	0.11%	0.55%	0.00%	0.91%	0.00%	0.00%	0.28%	0.44%	0.55%	0.12%	0.18%	0.11%	0.56%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	1.90%	0.00%	0.26%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
