13	"Число избирателей, проголосовавших по открепительным удостоверениям"	247	4	3	3	2	5	1	7	5	8	4	27	43	8	0	7	5	2	0	6	0	2	5	2	2	1	1	7	4	5	11	5	2	2	4	2	3	1	12	3	9	1	3	4	16					
14	Число неиспользованных открепительных удостоверений	20	0	0	0	0	1	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	533	6	6	15	8	14	0	0	17	10	13	11	8	68	0	8	9	7	0	38	11	0	27	7	12	6	21	15	23	10	23	36	7	9	2	1	2	0	3	1	30	0	13	0	36					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	Богданов Андрей Владимирович	227	1	12	5	4	6	0	1	2	1	2	32	15	10	2	14	4	0	1	11	0	9	8	0	2	0	1	5	3	5	11	5	1	2	1	5	9	0	12	1	3	1	6	1	13					
		1.25%	0.52%	2.09%	1.29%	1.65%	1.79%	0.00%	0.32%	0.90%	0.51%	0.70%	2.17%	0.97%	1.42%	0.93%	1.62%	1.32%	0.00%	0.71%	0.99%	0.00%	1.99%	1.58%	0.00%	2.06%	0.00%	1.12%	1.42%	0.77%	1.70%	1.40%	0.84%	0.33%	1.50%	0.59%	1.77%	2.09%	0.00%	1.13%	0.29%	0.87%	0.56%	1.97%	0.44%	1.63%					
19	Жириновский Владимир Вольфович	2614	23	78	29	28	66	9	33	37	40	49	204	214	97	47	123	44	18	16	177	22	47	69	15	19	33	13	80	54	33	110	102	70	16	38	44	66	20	139	44	38	22	40	25	123					
		14.45%	12.04%	13.59%	7.47%	11.52%	19.64%	11.69%	10.58%	16.67%	20.51%	17.25%	13.80%	13.77%	13.74%	21.76%	14.24%	14.52%	11.46%	11.35%	15.99%	12.36%	10.42%	13.66%	15.63%	19.59%	22.15%	14.61%	22.73%	13.85%	11.22%	14.01%	17.11%	23.18%	12.03%	22.35%	15.60%	15.31%	10.99%	13.11%	12.83%	11.05%	12.22%	13.16%	10.92%	15.41%					
20	Зюганов Геннадий Андреевич	2147	27	64	48	42	28	6	25	24	13	25	203	222	51	28	101	57	13	18	88	13	29	61	7	11	10	16	28	30	27	100	67	56	20	13	38	73	38	131	56	40	37	32	39	92					
		11.87%	14.14%	11.15%	12.37%	17.28%	8.33%	7.79%	8.01%	10.81%	6.67%	8.80%	13.73%	14.29%	7.22%	12.96%	11.69%	18.81%	8.28%	12.77%	7.95%	7.30%	6.43%	12.08%	7.29%	11.34%	6.71%	17.98%	7.95%	7.69%	9.18%	12.74%	11.24%	18.54%	15.04%	7.65%	13.48%	16.94%	20.88%	12.36%	16.33%	11.63%	20.56%	10.53%	17.03%	11.53%					
21	Медведев Дмитрий Анатольевич	12940	140	419	301	164	235	62	251	158	139	201	1031	1084	546	139	613	196	124	105	814	139	361	362	74	65	105	59	237	302	229	559	415	172	95	117	192	281	122	771	241	262	117	223	162	556					
		71.54%	73.30%	72.99%	77.58%	67.49%	69.94%	80.52%	80.45%	71.17%	71.28%	70.77%	69.76%	69.76%	77.34%	64.35%	70.95%	64.69%	78.98%	74.47%	73.53%	78.09%	80.04%	71.68%	77.08%	67.01%	70.47%	66.29%	67.33%	77.44%	77.89%	71.21%	69.63%	56.95%	71.43%	68.82%	68.09%	65.20%	67.03%	72.74%	70.26%	76.16%	65.00%	73.36%	70.74%	69.67%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
