Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Починковская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	56	5	2	12	3	12	0	0	0	0	1	1	11	1	1	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	4	2	2	0	3	1	0	0	2	0	0	5	1	1	0	4	1	0	0	1	0	0	1	3	0	2	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	2					
14	Число погашенных открепительных удостоверений	414	21	28	28	24	31	6	10	4	11	8	4	21	12	11	7	17	6	13	2	8	5	2	18	11	2	7	2	13	2	9	7	8	2	7	2	7	4	2	8	3	9	2	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	219	13	9	25	6	16	5	6	3	7	3	6	11	4	4	4	15	2	4	1	12	2	0	5	2	0	6	0	6	0	11	1	2	1	1	1	5	3	0	7	0	6	1	3					
		1.31%	1.39%	0.90%	1.76%	0.72%	1.05%	2.40%	1.62%	1.73%	1.97%	0.84%	2.71%	1.08%	0.86%	1.02%	1.47%	2.23%	0.87%	0.85%	1.42%	3.75%	1.0%	0.0%	0.59%	0.79%	0.0%	2.08%	0.0%	1.24%	0.0%	3.27%	0.43%	0.64%	1.29%	0.28%	1.33%	1.84%	1.88%	0.0%	2.53%	0.0%	1.92%	1.16%	0.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	294	38	30	37	26	52	4	2	3	1	4	0	10	5	6	3	8	0	5	0	2	1	0	9	1	2	6	2	0	0	2	6	0	1	7	0	2	1	3	4	2	4	2	3					
		1.75%	4.08%	3.01%	2.60%	3.15%	3.43%	1.92%	0.54%	1.73%	0.28%	1.12%	0.0%	0.98%	1.08%	1.53%	1.10%	1.19%	0.0%	1.06%	0.0%	0.62%	0.5%	0.0%	1.07%	0.39%	3.27%	2.08%	3.17%	0.0%	0.0%	0.59%	2.63%	0.0%	1.29%	2.02%	0.0%	0.73%	0.62%	3.12%	1.44%	1.34%	1.28%	2.32%	0.72%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	371	28	23	15	12	22	4	14	3	4	4	4	29	19	10	13	25	2	8	1	7	5	4	28	9	4	3	1	11	0	8	3	7	2	11	2	7	1	0	2	0	4	0	12					
		2.22%	3.00%	2.31%	1.05%	1.45%	1.45%	1.92%	3.78%	1.73%	1.12%	1.12%	1.80%	2.86%	4.12%	2.55%	4.79%	3.72%	0.87%	1.70%	1.42%	2.18%	2.5%	6.55%	3.34%	3.57%	6.55%	1.04%	1.58%	2.27%	0.0%	2.38%	1.31%	2.24%	2.59%	3.18%	2.66%	2.58%	0.62%	0.0%	0.72%	0.0%	1.28%	0.0%	2.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	138	13	14	20	7	12	0	4	0	3	2	4	11	5	3	4	5	2	3	0	0	3	0	3	1	0	0	0	0	0	2	0	3	1	7	0	1	0	0	0	1	3	1	0					
		0.82%	1.39%	1.40%	1.40%	0.84%	0.79%	0.0%	1.08%	0.0%	0.84%	0.56%	1.80%	1.08%	1.08%	0.76%	1.47%	0.74%	0.87%	0.63%	0.0%	0.0%	1.5%	0.0%	0.35%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.96%	1.29%	2.02%	0.0%	0.36%	0.0%	0.0%	0.0%	0.67%	0.96%	1.16%	0.0%					
22	"5. ""За Русь Святую"""	108	10	9	3	2	5	0	5	0	1	0	1	5	7	5	4	5	3	7	0	5	3	0	2	0	2	1	0	3	0	2	0	0	2	0	2	5	1	0	0	0	6	0	2					
		0.64%	1.07%	0.90%	0.21%	0.24%	0.33%	0.0%	1.35%	0.0%	0.28%	0.0%	0.45%	0.49%	1.51%	1.27%	1.47%	0.74%	1.31%	1.48%	0.0%	1.56%	1.5%	0.0%	0.23%	0.0%	3.27%	0.34%	0.0%	0.62%	0.0%	0.59%	0.0%	0.0%	2.59%	0.0%	2.66%	1.84%	0.62%	0.0%	0.0%	0.0%	1.92%	0.0%	0.48%					
23	"6. ""Объединенная Российская партия ""Русь"""	66	1	2	3	5	6	1	3	1	2	0	2	1	5	0	0	5	3	3	1	2	0	0	5	2	0	2	0	0	0	1	3	2	0	0	0	1	0	0	0	0	0	2	2					
		0.39%	0.10%	0.20%	0.21%	0.60%	0.39%	0.48%	0.81%	0.57%	0.56%	0.0%	0.90%	0.09%	1.08%	0.0%	0.0%	0.74%	1.31%	0.63%	1.42%	0.62%	0.0%	0.0%	0.59%	0.79%	0.0%	0.69%	0.0%	0.0%	0.0%	0.29%	1.31%	0.64%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	2.32%	0.48%					
24	"7. ""Новый курс - Автомобильная Россия"""	72	6	5	8	3	11	0	2	0	3	1	0	8	2	1	0	1	1	1	0	0	1	0	5	1	0	2	0	2	0	1	0	0	0	0	0	1	0	1	3	0	1	0	1					
		0.43%	0.64%	0.50%	0.56%	0.36%	0.72%	0.0%	0.54%	0.0%	0.84%	0.28%	0.0%	0.79%	0.43%	0.25%	0.0%	0.14%	0.43%	0.21%	0.0%	0.0%	0.5%	0.0%	0.59%	0.39%	0.0%	0.69%	0.0%	0.41%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	1.04%	1.08%	0.0%	0.32%	0.0%	0.24%					
25	"8. ""Народно-республиканская партия России"""	24	3	1	1	1	1	1	0	0	1	0	1	1	1	0	3	1	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0					
		0.14%	0.32%	0.10%	0.07%	0.12%	0.06%	0.48%	0.0%	0.0%	0.28%	0.0%	0.45%	0.09%	0.21%	0.0%	1.10%	0.14%	0.0%	0.0%	0.0%	0.31%	1.0%	0.0%	0.11%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	1	2	3	1	2	0	3	0	0	0	0	1	2	0	1	0	0	3	0	0	0	0	1	1	0	2	0	0	0	0	0	3	0	1	0	0	0	1	0	0	1	0	1					
		0.17%	0.10%	0.20%	0.21%	0.12%	0.13%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.09%	0.43%	0.0%	0.36%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.11%	0.39%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.28%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.32%	0.0%	0.24%					
27	"10. ""Аграрная партия России"""	904	34	62	52	31	53	11	31	1	6	11	4	29	30	18	8	36	20	68	3	15	20	4	100	18	5	16	0	35	4	12	27	12	6	20	2	24	10	12	7	11	10	7	19					
		5.41%	3.65%	6.23%	3.66%	3.75%	3.50%	5.28%	8.37%	0.57%	1.69%	3.10%	1.80%	2.86%	6.50%	4.59%	2.95%	5.36%	8.73%	14.46%	4.28%	4.68%	10.0%	6.55%	11.94%	7.14%	8.19%	5.55%	0.0%	7.24%	6.55%	3.57%	11.84%	3.84%	7.79%	5.79%	2.66%	8.85%	6.28%	12.5%	2.53%	7.38%	3.20%	8.13%	4.56%					
28	"11. ""Истинные патриоты России"""	7	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.10%	0.07%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	164	15	6	12	15	30	0	2	2	1	2	2	9	3	8	1	6	3	2	2	2	1	0	5	6	2	3	1	8	0	2	1	0	0	5	0	2	1	2	1	0	0	0	1					
		0.98%	1.61%	0.60%	0.84%	1.81%	1.98%	0.0%	0.54%	1.15%	0.28%	0.56%	0.90%	0.88%	0.65%	2.04%	0.36%	0.89%	1.31%	0.42%	2.85%	0.62%	0.5%	0.0%	0.59%	2.38%	3.27%	1.04%	1.58%	1.65%	0.0%	0.59%	0.43%	0.0%	0.0%	1.44%	0.0%	0.73%	0.62%	2.08%	0.36%	0.0%	0.0%	0.0%	0.24%					
30	"13. ""Демократическая партия России"""	17	0	1	1	1	0	1	0	0	1	1	0	3	1	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1					
		0.10%	0.0%	0.10%	0.07%	0.12%	0.0%	0.48%	0.0%	0.0%	0.28%	0.28%	0.0%	0.29%	0.21%	0.0%	0.36%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.24%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	2	1	2	1	2	0	0	0	4	0	1	4	1	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	4	0	1	2	0	2	0	0	0	0					
		0.20%	0.21%	0.10%	0.14%	0.12%	0.13%	0.0%	0.0%	0.0%	1.12%	0.0%	0.45%	0.39%	0.21%	0.51%	0.0%	0.14%	0.0%	0.0%	1.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.29%	0.0%	0.32%	0.0%	1.15%	0.0%	0.36%	1.25%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	3	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0					
		0.10%	0.10%	0.30%	0.07%	0.24%	0.06%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.31%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.36%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1010	77	82	138	70	133	13	9	2	20	3	10	51	45	23	18	15	14	24	2	17	9	6	48	18	4	4	1	20	0	33	5	15	0	16	0	9	9	9	5	9	11	5	8					
		6.04%	8.27%	8.24%	9.71%	8.48%	8.79%	6.25%	2.43%	1.15%	5.63%	0.84%	4.52%	5.03%	9.76%	5.86%	6.64%	2.23%	6.11%	5.10%	2.85%	5.31%	4.5%	9.83%	5.73%	7.14%	6.55%	1.38%	1.58%	4.14%	0.0%	9.82%	2.19%	4.80%	0.0%	4.63%	0.0%	3.32%	5.66%	9.37%	1.81%	6.04%	3.52%	5.81%	1.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	1	5	4	5	4	2	2	1	4	1	1	3	2	2	0	2	0	1	0	0	0	0	2	0	1	0	0	3	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0					
		0.30%	0.10%	0.50%	0.28%	0.60%	0.26%	0.96%	0.54%	0.57%	1.12%	0.28%	0.45%	0.29%	0.43%	0.51%	0.0%	0.29%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	1.63%	0.0%	0.0%	0.62%	0.0%	0.29%	0.0%	0.64%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%					
35	"18. ""ЛДПР"""	1858	118	126	203	155	258	16	23	4	52	30	16	105	54	66	31	36	16	27	9	19	18	1	77	17	8	44	0	53	1	28	29	34	1	43	6	8	9	11	30	6	37	12	21					
		11.12%	12.67%	12.66%	14.29%	18.78%	17.05%	7.69%	6.21%	2.31%	14.64%	8.47%	7.23%	10.37%	11.71%	16.83%	11.43%	5.36%	6.98%	5.74%	12.85%	5.93%	9.0%	1.63%	9.19%	6.74%	13.11%	15.27%	0.0%	10.97%	1.63%	8.33%	12.71%	10.89%	1.29%	12.46%	8.0%	2.95%	5.66%	11.45%	10.86%	4.02%	11.85%	13.95%	5.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	238	12	19	17	5	23	3	1	2	6	5	4	20	7	9	2	10	4	5	2	7	4	0	13	1	1	6	2	12	0	5	1	4	4	2	0	5	1	0	3	3	1	1	6					
		1.42%	1.28%	1.90%	1.19%	0.60%	1.52%	1.44%	0.27%	1.15%	1.69%	1.41%	1.80%	1.97%	1.51%	2.29%	0.73%	1.49%	1.74%	1.06%	2.85%	2.18%	2.0%	0.0%	1.55%	0.39%	1.63%	2.08%	3.17%	2.48%	0.0%	1.48%	0.43%	1.28%	5.19%	0.57%	0.0%	1.84%	0.62%	0.0%	1.08%	2.01%	0.32%	1.16%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	8465	372	477	658	333	731	127	211	122	174	262	142	556	206	202	125	409	124	234	31	174	118	23	344	91	19	121	38	281	53	170	136	127	38	185	59	91	96	21	172	111	183	47	271					
		50.67%	39.95%	47.93%	46.33%	40.36%	48.31%	61.05%	57.02%	70.52%	49.01%	74.01%	64.25%	54.94%	44.68%	51.53%	46.12%	60.95%	54.14%	49.78%	44.28%	54.37%	59.0%	37.70%	41.09%	36.11%	31.14%	42.01%	60.31%	58.17%	86.88%	50.59%	59.64%	40.70%	49.35%	53.62%	78.66%	33.57%	60.37%	21.87%	62.31%	74.49%	58.65%	54.65%	65.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	0	0	0	2	1	1	1	2	2	0	2	3	1	1	1	2	2	0	0	0	0	1	1	1	1	0	1	2	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1					
		0.21%	0.0%	0.0%	0.0%	0.24%	0.06%	0.48%	0.27%	1.15%	0.56%	0.0%	0.90%	0.29%	0.21%	0.25%	0.36%	0.29%	0.87%	0.0%	0.0%	0.0%	0.0%	1.63%	0.11%	0.39%	1.63%	0.0%	1.58%	0.41%	0.0%	0.0%	0.43%	0.0%	1.29%	0.28%	1.33%	0.36%	0.62%	0.0%	0.0%	0.0%	0.32%	0.0%	0.24%					
39	"22. ""Развитие предпринимательства"""	26	1	0	6	0	2	0	0	0	2	0	0	4	0	0	1	3	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.15%	0.10%	0.0%	0.42%	0.0%	0.13%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.39%	0.0%	0.0%	0.36%	0.44%	0.0%	0.0%	1.42%	0.31%	0.0%	0.0%	0.0%	0.0%	1.63%	0.34%	1.58%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2021	142	82	167	104	92	11	38	19	46	17	19	116	45	26	47	74	32	59	12	50	6	20	164	67	7	58	13	29	2	40	11	82	17	32	2	90	15	34	34	2	37	6	55					
		12.09%	15.25%	8.24%	11.76%	12.60%	6.08%	5.28%	10.27%	10.98%	12.95%	4.80%	8.59%	11.46%	9.76%	6.63%	17.34%	11.02%	13.97%	12.55%	17.14%	15.62%	3.0%	32.78%	19.59%	26.58%	11.47%	20.13%	20.63%	6.00%	3.27%	11.90%	4.82%	26.28%	22.07%	9.27%	2.66%	33.21%	9.43%	35.41%	12.31%	1.34%	11.85%	6.97%	13.22%					
																																																		
41	Против всех	321	29	29	34	24	46	3	4	0	10	4	1	26	11	3	3	4	1	6	2	3	5	2	8	4	1	3	1	10	0	2	4	5	2	7	0	8	0	1	3	3	4	0	5					
		1.92%	3.11%	2.91%	2.39%	2.90%	3.04%	1.44%	1.08%	0.0%	2.81%	1.12%	0.45%	2.56%	2.38%	0.76%	1.10%	0.59%	0.43%	1.27%	2.85%	0.93%	2.5%	3.27%	0.95%	1.58%	1.63%	1.04%	1.58%	2.07%	0.0%	0.59%	1.75%	1.60%	2.59%	2.02%	0.0%	2.95%	0.0%	1.04%	1.08%	2.01%	1.28%	0.0%	1.20%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
