Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Верхнесалдинская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310					
		3.94%	3.09%	4.93%	1.85%	3.40%	3.03%	5.77%	4.65%	5.35%	4.52%	3.06%	3.43%	4.75%	8.58%	3.72%	5.35%	4.26%	4.67%	3.99%	4.29%	3.46%	3.28%	3.75%	4.07%	4.03%	2.29%	1.15%	2.88%	2.89%	1.30%	2.17%	0.00%					
23	. Харитонов Николай Михайлович	1836	21	40	62	26	75	34	94	60	86	67	85	33	33	117	57	82	89	138	106	93	93	62	45	94	87	8	7	16	18	7	1					
		7.42%	10.82%	14.08%	10.44%	8.84%	9.89%	6.54%	9.71%	8.45%	9.25%	10.24%	4.94%	11.19%	9.76%	8.36%	5.00%	6.60%	6.92%	9.83%	7.57%	5.10%	6.23%	5.82%	3.66%	7.44%	9.50%	9.20%	6.73%	5.78%	7.83%	7.61%	2.94%					
																																						
24	Против всех	772	3	7	10	5	15	23	32	27	22	16	62	1	3	51	38	42	45	39	60	66	45	35	40	59	15	2	2	2	4	1	0					
		3.12%	1.55%	2.46%	1.68%	1.70%	1.98%	4.42%	3.31%	3.80%	2.37%	2.45%	3.61%	0.34%	0.89%	3.65%	3.33%	3.38%	3.50%	2.78%	4.29%	3.62%	3.02%	3.28%	3.25%	4.67%	1.64%	2.30%	1.92%	0.72%	1.74%	1.09%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
