Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Октябрьская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311					
		0.13%	0.00%	0.00%	0.23%	0.00%	0.23%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.55%	0.00%	0.00%	0.00%	0.76%	0.43%	0.18%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	1	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	1	0	0	0	0	0	2	0	0					
		0.12%	0.11%	0.12%	0.23%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.16%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1019	71	85	81	37	33	16	38	12	77	10	18	39	11	41	2	9	27	56	103	87	21	22	5	26	40	39	9	4					
		8.79%	7.82%	10.10%	9.44%	12.05%	7.52%	5.39%	8.88%	9.92%	13.01%	6.37%	20.69%	10.34%	7.33%	12.13%	2.63%	5.17%	6.00%	6.76%	7.99%	9.59%	6.23%	12.22%	5.75%	19.85%	8.60%	7.12%	6.38%	4.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	400	26	36	31	10	10	5	12	3	13	8	0	16	2	9	2	1	13	34	68	35	3	6	0	2	22	23	4	6					
		3.45%	2.86%	4.28%	3.61%	3.26%	2.28%	1.68%	2.80%	2.48%	2.20%	5.10%	0.00%	4.24%	1.33%	2.66%	2.63%	0.57%	2.89%	4.11%	5.28%	3.86%	0.89%	3.33%	0.00%	1.53%	4.73%	4.20%	2.84%	7.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	72	8	3	1	0	3	2	2	1	5	1	0	3	0	2	1	0	2	4	12	5	0	2	0	2	6	5	2	0					
		0.62%	0.88%	0.36%	0.12%	0.00%	0.68%	0.67%	0.47%	0.83%	0.84%	0.64%	0.00%	0.80%	0.00%	0.59%	1.32%	0.00%	0.44%	0.48%	0.93%	0.55%	0.00%	1.11%	0.00%	1.53%	1.29%	0.91%	1.42%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6854	466	498	550	130	254	242	297	78	344	113	57	225	86	207	24	115	218	491	791	530	202	107	65	76	296	283	61	48					
		59.11%	51.32%	59.14%	64.10%	42.35%	57.86%	81.48%	69.39%	64.46%	58.11%	71.97%	65.52%	59.68%	57.33%	61.24%	31.58%	66.09%	48.44%	59.30%	61.37%	58.43%	59.94%	59.44%	74.71%	58.02%	63.66%	51.64%	43.26%	58.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	90	5	1	4	0	16	1	2	0	2	0	2	3	0	2	0	0	4	5	7	11	6	4	2	7	5	0	1	0					
		0.78%	0.55%	0.12%	0.47%	0.00%	3.64%	0.34%	0.47%	0.00%	0.34%	0.00%	2.30%	0.80%	0.00%	0.59%	0.00%	0.00%	0.89%	0.60%	0.54%	1.21%	1.78%	2.22%	2.30%	5.34%	1.08%	0.00%	0.71%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
