Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Демидовская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	218	37	35	10	28	2	1	2	5	7	0	17	0	6	1	2	4	7	4	5	8	2	1	17	17					
		2.54%	3.65%	4.05%	1.43%	3.03%	1.02%	0.47%	0.78%	1.97%	1.89%	0.00%	4.83%	0.00%	2.16%	0.53%	0.91%	2.04%	2.49%	2.40%	1.88%	3.92%	1.44%	0.54%	2.59%	6.49%					
19	. Малышкин Олег Александрович	220	22	23	20	20	5	2	9	5	15	6	11	2	5	7	3	7	19	8	3	4	5	5	10	4					
		2.56%	2.17%	2.66%	2.86%	2.16%	2.55%	0.93%	3.53%	1.97%	4.04%	3.47%	3.12%	0.93%	1.80%	3.72%	1.36%	3.57%	6.76%	4.79%	1.13%	1.96%	3.60%	2.69%	1.52%	1.53%					
20	. Миронов Сергей Михайлович	77	2	13	9	9	0	1	0	5	2	1	1	2	2	0	2	0	3	4	1	3	0	1	13	3					
		0.90%	0.20%	1.50%	1.29%	0.97%	0.00%	0.47%	0.00%	1.97%	0.54%	0.58%	0.28%	0.93%	0.72%	0.00%	0.91%	0.00%	1.07%	2.40%	0.38%	1.47%	0.00%	0.54%	1.98%	1.15%					
21	. Путин Владимир Владимирович	5637	654	535	447	569	154	138	164	191	236	112	249	140	218	143	149	137	184	103	170	138	107	135	413	151					
		65.72%	64.43%	61.85%	63.86%	61.58%	78.57%	64.49%	64.31%	75.20%	63.61%	64.74%	70.74%	65.42%	78.42%	76.06%	67.73%	69.90%	65.48%	61.68%	63.91%	67.65%	76.98%	72.58%	62.86%	57.63%					
22	. Хакамада Ирина Муцуовна	209	40	18	19	22	2	9	6	2	5	2	2	4	5	5	6	0	6	5	5	2	2	2	26	14					
		2.44%	3.94%	2.08%	2.71%	2.38%	1.02%	4.21%	2.35%	0.79%	1.35%	1.16%	0.57%	1.87%	1.80%	2.66%	2.73%	0.00%	2.14%	2.99%	1.88%	0.98%	1.44%	1.08%	3.96%	5.34%					
23	. Харитонов Николай Михайлович	2000	227	212	174	239	32	53	69	38	99	45	67	62	38	32	52	48	57	38	78	45	22	39	164	70					
		23.32%	22.36%	24.51%	24.86%	25.87%	16.33%	24.77%	27.06%	14.96%	26.68%	26.01%	19.03%	28.97%	13.67%	17.02%	23.64%	24.49%	20.28%	22.75%	29.32%	22.06%	15.83%	20.97%	24.96%	26.72%					
																															
24	Против всех	168	28	21	18	30	1	6	2	4	3	5	3	4	4	0	5	0	4	5	3	4	1	2	12	3					
		1.96%	2.76%	2.43%	2.57%	3.25%	0.51%	2.80%	0.78%	1.57%	0.81%	2.89%	0.85%	1.87%	1.44%	0.00%	2.27%	0.00%	1.42%	2.99%	1.13%	1.96%	0.72%	1.08%	1.83%	1.15%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
