Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Зейская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	110	12	8	2	6	25	1	0	2	1	0	3	0	0	2	0	5	0	1	6	6	2	9	1	3	2	6	0	3	2	2					
		1.11%	2.97%	3.81%	0.65%	0.70%	3.21%	0.27%	0.00%	0.94%	0.63%	0.00%	0.87%	0.00%	0.00%	1.20%	0.00%	1.39%	0.00%	1.10%	1.72%	1.38%	0.85%	0.88%	0.52%	0.79%	0.82%	0.69%	0.00%	1.15%	0.54%	1.20%					
19	2.Всероссийская политическая партия «Гражданская Сила»	22	1	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	4	0	0	1	3	1	2	1	1					
		0.22%	0.25%	0.00%	0.00%	0.12%	0.26%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.43%	0.39%	0.00%	0.00%	0.41%	0.34%	0.43%	0.77%	0.27%	0.60%					
20	3.Политическая партия «Демократическая партия России»	13	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	2	0	4	0	0	1	1	0	0	0	0					
		0.13%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.46%	0.00%	0.39%	0.00%	0.00%	0.41%	0.11%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	845	46	15	23	108	99	14	5	13	7	7	30	30	5	13	5	33	9	5	59	68	20	123	4	16	5	46	7	3	15	12					
		8.52%	11.39%	7.14%	7.42%	12.57%	12.71%	3.85%	3.47%	6.10%	4.43%	6.14%	8.70%	14.85%	5.10%	7.83%	4.72%	9.14%	3.77%	5.49%	16.91%	15.67%	8.55%	12.05%	2.06%	4.19%	2.05%	5.27%	3.02%	1.15%	4.07%	7.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	52	0	3	4	7	8	1	0	3	1	1	2	0	0	0	1	2	1	0	2	2	4	3	3	1	1	0	0	0	0	2					
		0.52%	0.00%	1.43%	1.29%	0.81%	1.03%	0.27%	0.00%	1.41%	0.63%	0.88%	0.58%	0.00%	0.00%	0.00%	0.94%	0.55%	0.42%	0.00%	0.57%	0.46%	1.71%	0.29%	1.55%	0.26%	0.41%	0.00%	0.00%	0.00%	0.00%	1.20%					
23	6.Политическая партия «Партия социальной справедливости»	40	0	0	3	0	1	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2					
		0.40%	0.00%	0.00%	0.97%	0.00%	0.13%	8.24%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	1.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	846	34	20	25	78	59	25	18	18	4	12	35	20	11	10	8	27	19	10	28	26	19	70	20	33	14	85	20	30	44	24					
		8.53%	8.42%	9.52%	8.06%	9.08%	7.57%	6.87%	12.50%	8.45%	2.53%	10.53%	10.14%	9.90%	11.22%	6.02%	7.55%	7.48%	7.95%	10.99%	8.02%	5.99%	8.12%	6.86%	10.31%	8.64%	5.74%	9.74%	8.62%	11.49%	11.92%	14.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	328	7	7	9	33	15	6	1	8	5	1	9	13	3	3	0	7	3	2	26	21	11	42	8	10	11	29	5	13	15	5					
		3.31%	1.73%	3.33%	2.90%	3.84%	1.93%	1.65%	0.69%	3.76%	3.16%	0.88%	2.61%	6.44%	3.06%	1.81%	0.00%	1.94%	1.26%	2.20%	7.45%	4.84%	4.70%	4.11%	4.12%	2.62%	4.51%	3.32%	2.16%	4.98%	4.07%	3.01%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	0	1	2	8	1	5	0	0	1	0	0	0	0	0	0	1	1	0	4	3	1	8	0	0	1	5	2	0	0	2					
		0.46%	0.00%	0.48%	0.65%	0.93%	0.13%	1.37%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.42%	0.00%	1.15%	0.69%	0.43%	0.78%	0.00%	0.00%	0.41%	0.57%	0.86%	0.00%	0.00%	1.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7525	302	147	241	604	559	278	120	165	137	92	266	137	78	133	90	281	205	73	221	301	173	747	157	317	208	689	195	206	288	115					
		75.84%	74.75%	70.00%	77.74%	70.31%	71.76%	76.37%	83.33%	77.46%	86.71%	80.70%	77.10%	67.82%	79.59%	80.12%	84.91%	77.84%	85.77%	80.22%	63.32%	69.35%	73.93%	73.16%	80.93%	82.98%	85.25%	78.92%	84.05%	78.93%	78.05%	69.28%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	0	8	1	4	2	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	4	0	1	0	2	1	2	1	0					
		0.33%	0.00%	3.81%	0.32%	0.47%	0.26%	0.27%	0.00%	0.00%	0.63%	0.88%	0.00%	0.50%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.43%	0.39%	0.00%	0.26%	0.00%	0.23%	0.43%	0.77%	0.27%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
