Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Дедовичская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242					
		0.63%	0.67%	0.93%	1.12%	0.00%	0.00%	0.94%	0.71%	0.00%	0.43%	0.60%	0.00%	0.00%	0.41%	0.39%	0.83%	0.28%	0.00%	0.87%	0.28%					
20	3.Политическая партия «Демократическая партия России»	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.13%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1035	228	191	261	8	13	12	35	48	8	3	51	17	7	18	6	26	21	68	14					
		11.44%	15.32%	12.67%	16.27%	7.21%	4.29%	5.63%	12.50%	9.84%	3.42%	1.80%	13.18%	7.49%	2.90%	7.09%	5.00%	7.26%	8.43%	14.75%	3.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	10	6	18	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0					
		0.43%	0.67%	0.40%	1.12%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	3	2	5	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0					
		0.15%	0.20%	0.13%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.39%	0.00%	0.56%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	836	152	180	153	3	16	13	30	54	19	15	26	21	14	31	11	26	12	31	29					
		9.24%	10.22%	11.94%	9.54%	2.70%	5.28%	6.10%	10.71%	11.07%	8.12%	8.98%	6.72%	9.25%	5.81%	12.20%	9.17%	7.26%	4.82%	6.72%	8.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	777	106	186	190	7	8	16	25	47	14	16	26	18	11	11	3	23	15	35	20					
		8.59%	7.12%	12.33%	11.85%	6.31%	2.64%	7.51%	8.93%	9.63%	5.98%	9.58%	6.72%	7.93%	4.56%	4.33%	2.50%	6.42%	6.02%	7.59%	5.68%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	7	15	11	1	2	0	0	5	1	1	0	2	0	2	0	1	3	0	3					
		0.60%	0.47%	0.99%	0.69%	0.90%	0.66%	0.00%	0.00%	1.02%	0.43%	0.60%	0.00%	0.88%	0.00%	0.79%	0.00%	0.28%	1.20%	0.00%	0.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5770	885	826	875	90	252	165	176	304	185	126	272	152	198	165	91	258	180	307	263					
		63.79%	59.48%	54.77%	54.55%	81.08%	83.17%	77.46%	62.86%	62.30%	79.06%	75.45%	70.28%	66.96%	82.16%	64.96%	75.83%	72.07%	72.29%	66.59%	74.72%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	90	20	25	25	1	2	0	2	0	1	0	2	0	2	1	0	3	2	1	3					
		0.99%	1.34%	1.66%	1.56%	0.90%	0.66%	0.00%	0.71%	0.00%	0.43%	0.00%	0.52%	0.00%	0.83%	0.39%	0.00%	0.84%	0.80%	0.22%	0.85%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
