Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Котласская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	109	3	11	0	4	11	0	2	7	3	1	3	6	3	4	1	4	2	0	4	9	0	7	1	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	101	5	10	0	2	16	5	0	2	6	4	1	4	11	6	2	1	1	4	1	3	0	4	6	7					
14	Число погашенных открепительных удостоверений	246	27	9	10	6	29	5	3	3	7	4	22	19	22	21	4	11	3	5	11	6	5	3	4	7					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	129	9	7	3	3	20	1	3	6	7	2	5	9	5	15	6	0	2	1	6	3	1	3	4	8					
		1.12%	0.97%	1.41%	1.17%	1.31%	1.48%	1.12%	2.70%	1.69%	1.84%	1.08%	0.75%	0.76%	0.68%	2.05%	2.19%	0.0%	1.24%	0.78%	0.98%	0.54%	0.51%	1.44%	2.03%	0.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	143	7	10	2	4	25	1	0	2	3	4	9	9	19	13	6	2	4	2	2	5	1	1	3	9					
		1.25%	0.75%	2.02%	0.78%	1.75%	1.86%	1.12%	0.0%	0.56%	0.78%	2.17%	1.35%	0.76%	2.58%	1.78%	2.19%	0.54%	2.48%	1.56%	0.32%	0.91%	0.51%	0.48%	1.52%	0.83%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	439	31	25	8	7	56	3	9	10	15	7	39	41	30	38	10	22	3	9	18	21	8	4	8	17					
		3.83%	3.35%	5.06%	3.12%	3.07%	4.16%	3.37%	8.10%	2.83%	3.94%	3.80%	5.85%	3.48%	4.08%	5.21%	3.66%	5.97%	1.86%	7.03%	2.95%	3.83%	4.12%	1.93%	4.06%	1.57%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	261	9	12	4	8	43	1	6	10	6	1	16	36	29	17	1	13	3	3	12	13	3	4	1	10					
		2.28%	0.97%	2.42%	1.56%	3.50%	3.19%	1.12%	5.40%	2.83%	1.57%	0.54%	2.40%	3.05%	3.95%	2.33%	0.36%	3.53%	1.86%	2.34%	1.96%	2.37%	1.54%	1.93%	0.50%	0.92%					
22	"5. ""За Русь Святую"""	50	10	1	0	3	6	0	0	1	1	1	1	3	2	4	0	1	1	1	5	4	2	0	1	2					
		0.43%	1.08%	0.20%	0.0%	1.31%	0.44%	0.0%	0.0%	0.28%	0.26%	0.54%	0.15%	0.25%	0.27%	0.54%	0.0%	0.27%	0.62%	0.78%	0.81%	0.72%	1.03%	0.0%	0.50%	0.18%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	6	5	2	1	5	0	0	1	1	0	6	3	3	4	3	1	1	0	3	3	1	0	1	5					
		0.48%	0.64%	1.01%	0.78%	0.43%	0.37%	0.0%	0.0%	0.28%	0.26%	0.0%	0.90%	0.25%	0.40%	0.54%	1.09%	0.27%	0.62%	0.0%	0.49%	0.54%	0.51%	0.0%	0.50%	0.46%					
24	"7. ""Новый курс - Автомобильная Россия"""	64	1	1	1	0	11	1	2	1	1	2	4	6	6	8	2	1	1	0	3	3	2	1	0	6					
		0.55%	0.10%	0.20%	0.39%	0.0%	0.81%	1.12%	1.80%	0.28%	0.26%	1.08%	0.60%	0.50%	0.81%	1.09%	0.73%	0.27%	0.62%	0.0%	0.49%	0.54%	1.03%	0.48%	0.0%	0.55%					
25	"8. ""Народно-республиканская партия России"""	22	1	3	0	1	5	0	0	0	0	1	3	4	0	0	1	0	0	0	0	0	1	0	2	0					
		0.19%	0.10%	0.60%	0.0%	0.43%	0.37%	0.0%	0.0%	0.0%	0.0%	0.54%	0.45%	0.33%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	1.01%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	1	1	1	3	3	0	0	0	3	0	1	6	4	1	0	0	0	1	1	2	0	0	0	8					
		0.31%	0.10%	0.20%	0.39%	1.31%	0.22%	0.0%	0.0%	0.0%	0.78%	0.0%	0.15%	0.50%	0.54%	0.13%	0.0%	0.0%	0.0%	0.78%	0.16%	0.36%	0.0%	0.0%	0.0%	0.73%					
27	"10. ""Аграрная партия России"""	599	14	20	8	19	66	2	11	24	52	0	43	73	23	52	46	45	14	3	25	21	3	14	1	20					
		5.23%	1.51%	4.04%	3.12%	8.33%	4.91%	2.24%	9.90%	6.79%	13.68%	0.0%	6.45%	6.20%	3.13%	7.13%	16.84%	12.22%	8.69%	2.34%	4.09%	3.83%	1.54%	6.76%	0.50%	1.84%					
28	"11. ""Истинные патриоты России"""	13	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	6					
		0.11%	0.10%	0.40%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.55%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	187	6	8	5	1	34	2	1	9	2	4	16	24	11	8	3	6	4	1	10	9	2	3	4	14					
		1.63%	0.64%	1.61%	1.95%	0.43%	2.52%	2.24%	0.90%	2.54%	0.52%	2.17%	2.40%	2.03%	1.49%	1.09%	1.09%	1.63%	2.48%	0.78%	1.63%	1.64%	1.03%	1.44%	2.03%	1.29%					
30	"13. ""Демократическая партия России"""	33	1	2	1	0	4	0	0	0	0	2	2	5	4	2	1	0	0	0	3	2	0	0	0	4					
		0.28%	0.10%	0.40%	0.39%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	1.08%	0.30%	0.42%	0.54%	0.27%	0.36%	0.0%	0.0%	0.0%	0.49%	0.36%	0.0%	0.0%	0.0%	0.36%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	4	0	0	1	2	0	0	0	2	0	1	1	5	1	1	0	2	1	2	1	0	0	0	1					
		0.21%	0.43%	0.0%	0.0%	0.43%	0.14%	0.0%	0.0%	0.0%	0.52%	0.0%	0.15%	0.08%	0.68%	0.13%	0.36%	0.0%	1.24%	0.78%	0.32%	0.18%	0.0%	0.0%	0.0%	0.09%					
32	"15. ""Партия СЛОН"""	26	0	0	2	3	4	0	0	0	1	1	3	5	0	2	0	0	1	1	2	0	0	0	0	1					
		0.22%	0.0%	0.0%	0.78%	1.31%	0.29%	0.0%	0.0%	0.0%	0.26%	0.54%	0.45%	0.42%	0.0%	0.27%	0.0%	0.0%	0.62%	0.78%	0.32%	0.0%	0.0%	0.0%	0.0%	0.09%					
33	"16. ""Родина"" (народно-патриотический союз)"""	896	82	43	8	9	140	6	0	34	27	15	40	101	35	54	17	19	9	11	52	65	10	13	16	90					
		7.83%	8.87%	8.70%	3.12%	3.94%	10.41%	6.74%	0.0%	9.63%	7.10%	8.15%	6.00%	8.58%	4.76%	7.40%	6.22%	5.16%	5.59%	8.59%	8.52%	11.86%	5.15%	6.28%	8.12%	8.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	0	0	0	3	2	2	2	3	0	0	3	6	2	1	0	0	0	1	3	3	0	0	2	2					
		0.30%	0.0%	0.0%	0.0%	1.31%	0.14%	2.24%	1.80%	0.84%	0.0%	0.0%	0.45%	0.50%	0.27%	0.13%	0.0%	0.0%	0.0%	0.78%	0.49%	0.54%	0.0%	0.0%	1.01%	0.18%					
35	"18. ""ЛДПР"""	1517	127	58	40	44	177	22	12	49	34	7	62	140	110	107	35	50	13	14	57	62	17	31	24	225					
		13.26%	13.74%	11.74%	15.62%	19.29%	13.16%	24.71%	10.81%	13.88%	8.94%	3.80%	9.30%	11.89%	14.98%	14.67%	12.82%	13.58%	8.07%	10.93%	9.34%	11.31%	8.76%	14.97%	12.18%	20.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	353	31	11	22	11	38	1	8	6	9	5	20	29	24	24	10	16	5	0	30	9	15	5	13	11					
		3.08%	3.35%	2.22%	8.59%	4.82%	2.82%	1.12%	7.20%	1.69%	2.36%	2.71%	3.00%	2.46%	3.26%	3.29%	3.66%	4.34%	3.10%	0.0%	4.91%	1.64%	7.73%	2.41%	6.59%	1.01%					
37	"20. ""Политическая партия ""Единая Россия"""	4927	501	231	130	88	468	29	36	164	176	111	275	416	331	295	94	148	72	50	262	209	110	87	98	546					
		43.07%	54.22%	46.76%	50.78%	38.59%	34.82%	32.58%	32.43%	46.45%	46.31%	60.32%	41.29%	35.34%	45.09%	40.46%	34.43%	40.21%	44.72%	39.06%	42.95%	38.13%	56.70%	42.02%	49.74%	50.46%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	0	1	1	1	0	1	0	1	0	1	3	2	1	0	0	0	0	1	0	3	0	0	2					
		0.16%	0.10%	0.0%	0.39%	0.43%	0.07%	0.0%	0.90%	0.0%	0.26%	0.0%	0.15%	0.25%	0.27%	0.13%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	1.54%	0.0%	0.0%	0.18%					
39	"22. ""Развитие предпринимательства"""	33	0	2	0	0	5	0	0	1	1	0	4	3	1	4	1	1	1	0	4	2	1	0	1	1					
		0.28%	0.0%	0.40%	0.0%	0.0%	0.37%	0.0%	0.0%	0.28%	0.26%	0.0%	0.60%	0.25%	0.13%	0.54%	0.36%	0.27%	0.62%	0.0%	0.65%	0.36%	0.51%	0.0%	0.50%	0.09%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1003	59	35	11	13	156	9	13	20	19	11	79	185	41	42	16	23	17	19	80	82	8	13	7	45					
		8.76%	6.38%	7.08%	4.29%	5.70%	11.60%	10.11%	11.71%	5.66%	5.0%	5.97%	11.86%	15.71%	5.58%	5.76%	5.86%	6.25%	10.55%	14.84%	13.11%	14.96%	4.12%	6.28%	3.55%	4.15%					
																															
41	Против всех	425	16	9	5	3	55	5	3	10	12	5	24	55	38	26	17	16	6	4	18	19	5	25	6	43					
		3.71%	1.73%	1.82%	1.95%	1.31%	4.09%	5.61%	2.70%	2.83%	3.15%	2.71%	3.60%	4.67%	5.17%	3.56%	6.22%	4.34%	3.72%	3.12%	2.95%	3.46%	2.57%	12.07%	3.04%	3.97%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
