Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Бурзянская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099					
24	"7. ""Новый курс - Автомобильная Россия"""	31	1	0	0	6	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	8	3	0	2	0	0	0	1	0	0	0	2	1	1					
		0.31%	0.33%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	1.24%	0.0%	0.62%	0.70%	0.0%	0.37%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.82%	0.55%	1.14%					
25	"8. ""Народно-республиканская партия России"""	31	0	0	1	4	0	0	0	1	0	0	0	0	0	4	3	2	0	0	0	2	2	2	2	0	4	2	0	0	0	0	1	0	0	1	0					
		0.31%	0.0%	0.0%	0.45%	0.52%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	1.44%	0.49%	0.0%	0.0%	0.0%	1.24%	0.62%	0.15%	0.47%	0.0%	0.74%	0.77%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.55%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	2	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	2	1	1	2	0	0	1	1	0	0	0	1	1	0					
		0.18%	0.67%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.15%	0.23%	0.42%	0.37%	0.0%	0.0%	0.43%	0.33%	0.0%	0.0%	0.0%	0.41%	0.55%	0.0%					
27	"10. ""Аграрная партия России"""	274	6	1	5	30	1	5	5	6	19	0	2	0	0	13	9	14	13	2	0	2	8	40	8	4	12	4	6	3	22	2	6	9	4	11	2					
		2.76%	2.03%	0.39%	2.25%	3.94%	0.43%	2.08%	1.96%	2.84%	5.02%	0.0%	0.86%	0.0%	0.0%	4.01%	4.32%	3.49%	4.52%	0.70%	0.0%	1.24%	2.50%	3.14%	1.89%	1.70%	2.24%	1.55%	2.52%	1.29%	7.40%	3.12%	3.42%	3.12%	1.65%	6.11%	2.29%					
28	"11. ""Истинные патриоты России"""	27	0	0	0	0	1	0	0	0	2	0	1	2	0	0	0	1	1	0	0	1	0	3	0	0	7	1	0	1	3	0	0	1	1	0	1					
		0.27%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.52%	0.0%	0.43%	1.19%	0.0%	0.0%	0.0%	0.24%	0.34%	0.0%	0.0%	0.62%	0.0%	0.23%	0.0%	0.0%	1.30%	0.38%	0.0%	0.43%	1.01%	0.0%	0.0%	0.34%	0.41%	0.0%	1.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	38	1	1	0	2	1	1	0	0	1	1	0	0	0	3	3	2	1	0	0	2	0	4	2	1	3	1	1	2	3	0	1	0	0	0	1					
		0.38%	0.33%	0.39%	0.0%	0.26%	0.43%	0.41%	0.0%	0.0%	0.26%	2.63%	0.0%	0.0%	0.0%	0.92%	1.44%	0.49%	0.34%	0.0%	0.0%	1.24%	0.0%	0.31%	0.47%	0.42%	0.56%	0.38%	0.42%	0.86%	1.01%	0.0%	0.57%	0.0%	0.0%	0.0%	1.14%					
30	"13. ""Демократическая партия России"""	17	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	3	1	1	3	1	0	0	0	0	0	0	0	0	0					
		0.17%	0.33%	0.0%	0.45%	0.13%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.23%	0.23%	0.42%	0.56%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	3	1	0	1	0	0	0	0	0	1	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.26%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.34%	0.0%	0.0%	0.62%	0.31%	0.23%	0.23%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	1					
		0.09%	0.0%	0.0%	0.45%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.23%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	1.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	81	3	2	1	1	1	1	3	0	0	0	0	0	1	1	1	1	1	0	0	2	2	26	5	3	6	1	2	3	2	1	3	1	6	0	1					
		0.81%	1.01%	0.79%	0.45%	0.13%	0.43%	0.41%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.30%	0.48%	0.24%	0.34%	0.0%	0.0%	1.24%	0.62%	2.04%	1.18%	1.28%	1.12%	0.38%	0.84%	1.29%	0.67%	1.56%	1.71%	0.34%	2.48%	0.0%	1.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	83	6	2	2	6	2	2	0	1	2	1	0	0	0	3	4	1	2	1	0	4	6	4	8	3	3	2	3	1	4	0	4	6	0	0	0					
		0.83%	2.03%	0.79%	0.90%	0.78%	0.87%	0.83%	0.0%	0.47%	0.52%	2.63%	0.0%	0.0%	0.0%	0.92%	1.92%	0.24%	0.69%	0.35%	0.0%	2.48%	1.88%	0.31%	1.89%	1.28%	0.56%	0.77%	1.26%	0.43%	1.34%	0.0%	2.28%	2.08%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	144	2	0	3	8	2	1	3	3	2	1	1	6	0	4	6	9	2	0	0	2	3	36	10	7	11	3	2	0	2	0	2	4	6	3	0					
		1.45%	0.67%	0.0%	1.35%	1.05%	0.87%	0.41%	1.17%	1.42%	0.52%	2.63%	0.43%	3.57%	0.0%	1.23%	2.88%	2.24%	0.69%	0.0%	0.0%	1.24%	0.94%	2.82%	2.36%	2.99%	2.05%	1.16%	0.84%	0.0%	0.67%	0.0%	1.14%	1.38%	2.48%	1.66%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	68	0	1	0	10	2	2	0	1	1	0	1	2	1	0	0	1	1	0	0	0	1	22	3	3	6	2	0	1	0	0	0	1	4	1	1					
		0.68%	0.0%	0.39%	0.0%	1.31%	0.87%	0.83%	0.0%	0.47%	0.26%	0.0%	0.43%	1.19%	0.94%	0.0%	0.0%	0.24%	0.34%	0.0%	0.0%	0.0%	0.31%	1.72%	0.70%	1.28%	1.12%	0.77%	0.0%	0.43%	0.0%	0.0%	0.0%	0.34%	1.65%	0.55%	1.14%					
37	"20. ""Политическая партия ""Единая Россия"""	7403	222	231	163	588	189	197	198	174	285	27	218	138	75	226	139	339	225	250	25	118	249	814	289	158	319	189	181	191	206	56	114	235	183	129	63					
		74.64%	75.25%	91.66%	73.42%	77.36%	82.53%	82.08%	77.64%	82.46%	75.39%	71.05%	93.96%	82.14%	70.75%	69.75%	66.82%	84.53%	78.39%	88.33%	100.0%	73.29%	78.05%	63.94%	68.32%	67.52%	59.62%	73.54%	76.05%	82.32%	69.36%	87.5%	65.14%	81.59%	75.93%	71.66%	72.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	1	0	3	2	0	0	0	2	0	0	0	0	2	1	0	0	2	0	0	0	3	1	0	3	0	1	1	0	1	0	0	0	0	1					
		0.25%	0.33%	0.39%	0.0%	0.39%	0.87%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.61%	0.48%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.23%	0.23%	0.0%	0.56%	0.0%	0.42%	0.43%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	1.14%					
39	"22. ""Развитие предпринимательства"""	25	0	0	2	1	0	0	0	0	1	0	0	0	0	3	1	1	1	0	0	0	0	4	4	1	3	0	0	1	1	0	0	0	0	1	0					
		0.25%	0.0%	0.0%	0.90%	0.13%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.92%	0.48%	0.24%	0.34%	0.0%	0.0%	0.0%	0.0%	0.31%	0.94%	0.42%	0.56%	0.0%	0.0%	0.43%	0.33%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	585	14	3	15	31	9	17	12	7	16	2	5	12	9	19	16	15	16	18	0	3	11	149	25	10	51	15	7	8	18	1	9	7	17	12	6					
		5.89%	4.74%	1.19%	6.75%	4.07%	3.93%	7.08%	4.70%	3.31%	4.23%	5.26%	2.15%	7.14%	8.49%	5.86%	7.69%	3.74%	5.57%	6.36%	0.0%	1.86%	3.44%	11.70%	5.91%	4.27%	9.53%	5.83%	2.94%	3.44%	6.06%	1.56%	5.14%	2.43%	7.05%	6.66%	6.89%					
																																										
41	Против всех	151	6	2	6	5	3	4	0	3	2	1	1	1	9	4	7	4	3	4	0	1	6	9	8	13	15	6	2	2	4	3	4	5	4	3	1					
		1.52%	2.03%	0.79%	2.70%	0.65%	1.31%	1.66%	0.0%	1.42%	0.52%	2.63%	0.43%	0.59%	8.49%	1.23%	3.36%	0.99%	1.04%	1.41%	0.0%	0.62%	1.88%	0.70%	1.89%	5.55%	2.80%	2.33%	0.84%	0.86%	1.34%	4.68%	2.28%	1.73%	1.65%	1.66%	1.14%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
