Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Цимлянская 																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №2562	УИК №2587	УИК №2646	УИК №2647					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	209	17	21	14	16	9	12	14	5	13	10	0	5	7	6	1	2	2	5	2	1	5	5	2	2	6	5	2	1	3	6	3	7					
14	Число погашенных неиспользованных открепительных удостоверений	116	0	1	0	0	3	0	3	8	5	8	10	3	0	1	0	9	7	5	2	0	4	4	11	5	0	2	4	12	0	0	4	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	2	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1946	201	121	35	115	134	162	109	89	95	95	32	43	80	40	41	59	2	8	8	11	15	10	17	11	52	19	43	11	72	99	63	54					
		10.22%	17.80%	10.88%	3.40%	14.69%	12.23%	15.62%	12.69%	13.38%	8.09%	12.80%	11.76%	15.64%	7.79%	13.70%	14.80%	11.43%	0.58%	8.25%	6.56%	1.91%	13.39%	3.26%	3.04%	5.82%	8.16%	8.60%	13.11%	0.94%	12.12%	14.04%	12.88%	17.65%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1822	103	107	55	95	160	124	103	55	124	86	22	37	103	36	42	47	7	14	26	59	22	30	14	19	17	19	45	14	82	73	43	39					
		9.57%	9.12%	9.62%	5.35%	12.13%	14.60%	11.96%	11.99%	8.27%	10.55%	11.59%	8.09%	13.45%	10.03%	12.33%	15.16%	9.11%	2.02%	14.43%	21.31%	10.23%	19.64%	9.77%	2.50%	10.05%	2.67%	8.60%	13.72%	1.20%	13.80%	10.35%	8.79%	12.75%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	109	7	4	6	4	9	13	9	3	2	2	0	2	1	7	2	1	1	1	2	0	2	1	1	0	2	0	2	4	6	9	6	0					
		0.57%	0.62%	0.36%	0.58%	0.51%	0.82%	1.25%	1.05%	0.45%	0.17%	0.27%	0.00%	0.73%	0.10%	2.40%	0.72%	0.19%	0.29%	1.03%	1.64%	0.00%	1.79%	0.33%	0.18%	0.00%	0.31%	0.00%	0.61%	0.34%	1.01%	1.28%	1.23%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3769	312	201	204	241	218	284	207	120	267	142	51	48	154	69	53	65	31	18	17	67	23	60	64	21	62	36	56	196	138	129	133	82					
		19.79%	27.64%	18.08%	19.84%	30.78%	19.89%	27.39%	24.10%	18.05%	22.72%	19.14%	18.75%	17.45%	14.99%	23.63%	19.13%	12.60%	8.93%	18.56%	13.93%	11.61%	20.54%	19.54%	11.43%	11.11%	9.73%	16.29%	17.07%	16.77%	23.23%	18.30%	27.20%	26.80%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	241	28	18	2	26	31	23	9	8	9	7	3	3	11	1	2	2	0	2	1	2	0	1	2	1	2	1	3	7	9	8	7	12					
		1.27%	2.48%	1.62%	0.19%	3.32%	2.83%	2.22%	1.05%	1.20%	0.77%	0.94%	1.10%	1.09%	1.07%	0.34%	0.72%	0.39%	0.00%	2.06%	0.82%	0.35%	0.00%	0.33%	0.36%	0.53%	0.31%	0.45%	0.91%	0.60%	1.52%	1.13%	1.43%	3.92%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10838	458	646	709	291	533	413	411	368	662	398	158	139	664	138	131	340	305	52	68	433	44	168	460	119	498	142	171	925	275	374	229	116					
		56.91%	40.57%	58.09%	68.97%	37.16%	48.63%	39.83%	47.85%	55.34%	56.34%	53.64%	58.09%	50.55%	64.65%	47.26%	47.29%	65.89%	87.90%	53.61%	55.74%	75.04%	39.29%	54.72%	82.14%	62.96%	78.18%	64.25%	52.13%	79.13%	46.30%	53.05%	46.83%	37.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	59	7	3	5	2	6	4	4	4	2	2	1	0	3	0	0	0	0	1	0	0	0	1	0	1	3	0	1	2	3	1	2	1					
		0.31%	0.62%	0.27%	0.49%	0.26%	0.55%	0.39%	0.47%	0.60%	0.17%	0.27%	0.37%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	0.33%	0.00%	0.53%	0.47%	0.00%	0.30%	0.17%	0.51%	0.14%	0.41%	0.33%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
