Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Богдановичская 																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3939	214	254	231	205	137	202	65	175	213	183	226	104	230	94	185	135	104	52	184	73	34	104	217	66	56	39	50	64	43					
		20.59%	25.12%	23.48%	20.26%	22.96%	18.03%	22.65%	20.25%	20.78%	22.88%	21.28%	23.74%	18.44%	27.51%	19.03%	23.18%	23.36%	20.72%	10.48%	26.36%	13.57%	13.82%	14.88%	19.75%	13.66%	17.45%	10.89%	13.33%	18.93%	23.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3283	139	167	190	181	142	173	38	164	164	171	160	123	129	88	137	72	68	64	116	85	35	135	174	111	52	56	53	59	37					
		17.16%	16.31%	15.43%	16.67%	20.27%	18.68%	19.39%	11.84%	19.48%	17.62%	19.88%	16.81%	21.81%	15.43%	17.81%	17.17%	12.46%	13.55%	12.90%	16.62%	15.80%	14.23%	19.31%	15.83%	22.98%	16.20%	15.64%	14.13%	17.46%	20.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	167	10	14	3	10	8	6	2	3	12	8	6	2	7	6	8	5	7	4	7	4	2	11	7	3	1	2	4	4	1					
		0.87%	1.17%	1.29%	0.26%	1.12%	1.05%	0.67%	0.62%	0.36%	1.29%	0.93%	0.63%	0.35%	0.84%	1.21%	1.00%	0.87%	1.39%	0.81%	1.00%	0.74%	0.81%	1.57%	0.64%	0.62%	0.31%	0.56%	1.07%	1.18%	0.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3071	137	188	217	140	152	151	87	120	130	131	161	83	135	77	146	68	96	65	84	101	39	111	154	64	57	67	52	37	21					
		16.05%	16.08%	17.38%	19.04%	15.68%	20.00%	16.93%	27.10%	14.25%	13.96%	15.23%	16.91%	14.72%	16.15%	15.59%	18.30%	11.76%	19.12%	13.10%	12.03%	18.77%	15.85%	15.88%	14.01%	13.25%	17.76%	18.72%	13.87%	10.95%	11.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	361	23	17	45	22	17	19	7	15	18	25	17	9	16	13	18	11	7	3	7	11	0	6	7	7	4	3	3	6	5					
		1.89%	2.70%	1.57%	3.95%	2.46%	2.24%	2.13%	2.18%	1.78%	1.93%	2.91%	1.79%	1.60%	1.91%	2.63%	2.26%	1.90%	1.39%	0.60%	1.00%	2.04%	0.00%	0.86%	0.64%	1.45%	1.25%	0.84%	0.80%	1.78%	2.70%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7315	290	396	396	288	263	290	113	326	340	310	328	224	281	184	263	258	196	284	267	220	119	299	491	211	120	148	200	146	64					
		38.23%	34.04%	36.60%	34.74%	32.25%	34.61%	32.51%	35.20%	38.72%	36.52%	36.05%	34.45%	39.72%	33.61%	37.25%	32.96%	44.64%	39.04%	57.26%	38.25%	40.89%	48.37%	42.78%	44.68%	43.69%	37.38%	41.34%	53.33%	43.20%	34.59%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	562	18	23	28	27	19	24	6	22	36	19	35	8	25	20	22	19	24	19	16	24	14	15	22	14	11	25	6	11	10					
		2.94%	2.11%	2.13%	2.46%	3.02%	2.50%	2.69%	1.87%	2.61%	3.87%	2.21%	3.68%	1.42%	2.99%	4.05%	2.76%	3.29%	4.78%	3.83%	2.29%	4.46%	5.69%	2.15%	2.00%	2.90%	3.43%	6.98%	1.60%	3.25%	5.41%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
