7	Число избирательных бюллетеней в переносных ящиках для голосования	2762	11	25	34	26	28	43	37	46	33	36	39	32	23	41	41	41	42	53	57	27	26	41	42	29	46	46	39	45	32	28	26	29	23	21	23	40	35	11	17	27	41	48	29	23	39	24	104	42	30	39	41	42	28	28	21	40	49	36	21	22	38	36	32	24	37	34	36	36	24	43	30	40	20	17	33	32	14	14	19	15	0	0	9	22	60	0	9					
8	Число бюллетеней в стационарных ящиках для голосования	110176	1154	928	1280	1462	1222	1239	1157	1091	1060	1084	1031	1100	1177	1306	1849	1117	971	1072	1069	1255	1010	1346	1304	1319	1214	1338	905	1176	974	1116	1149	1161	1147	1356	1195	1629	1790	1086	1710	1440	1713	1522	1279	1624	1473	1215	1226	1158	922	1496	1410	1559	1756	1320	1854	1369	1252	1364	1501	1177	1313	1225	1452	1199	1804	1848	1206	1124	966	1406	1507	1557	884	1547	1441	1551	1253	1219	1293	1658	494	830	870	995	1679	71	605					
9	Число недействительных избирательных бюллетеней	1919	23	18	15	23	16	15	19	10	19	15	20	10	17	18	20	28	11	21	27	25	17	144	28	25	16	22	9	26	14	34	12	21	21	14	22	28	0	15	24	17	25	25	18	28	32	17	23	24	13	14	16	26	35	22	33	29	21	34	25	20	15	18	27	24	34	17	21	17	10	19	40	32	4	25	42	22	22	23	24	16	20	19	7	18	37	0	7					
10	Число действительных избирательных бюллетеней	111019	1142	935	1299	1465	1234	1267	1175	1127	1074	1105	1050	1122	1183	1329	1870	1130	1002	1104	1099	1257	1019	1243	1318	1323	1244	1362	935	1195	992	1110	1163	1169	1149	1363	1196	1641	1825	1082	1703	1450	1729	1545	1290	1619	1480	1222	1307	1176	939	1521	1435	1575	1749	1326	1842	1380	1280	1366	1497	1179	1336	1243	1457	1199	1807	1865	1221	1143	980	1430	1497	1565	900	1539	1432	1561	1245	1210	1288	1657	474	811	872	999	1702	71	607					
11	Число полученных открепительных  удостоверений	4001	40	50	50	50	50	50	50	30	50	40	30	60	50	60	50	50	50	30	50	50	50	50	50	38	50	50	72	50	40	30	30	30	36	50	60	50	40	40	50	40	60	60	40	50	45	45	45	45	50	50	40	40	60	40	50	50	40	55	50	50	50	50	50	50	70	50	40	30	50	50	50	60	30	50	60	50	50	50	70	30	30	0	30	50	60	0	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3186	26	27	50	50	34	45	38	24	37	40	28	50	32	36	31	40	34	30	35	39	39	38	33	35	37	23	60	28	35	24	23	20	33	43	52	45	30	21	41	32	60	50	35	48	33	29	40	27	32	37	32	40	52	39	42	42	31	55	42	36	37	44	34	46	55	29	39	28	42	32	50	53	28	44	47	45	39	43	59	30	28	0	17	26	49	0	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2500	78	57	19	18	21	11	9	23	12	16	11	17	19	40	14	18	19	14	12	29	11	18	16	19	27	19	18	16	29	7	22	23	20	21	12	23	15	20	29	21	27	20	22	28	23	36	31	62	10	8	38	12	61	39	31	23	21	18	20	12	12	13	32	34	28	25	23	32	27	18	22	26	21	45	40	20	18	35	28	80	152	292	20	12	13	14	33					
14	Число неиспользованных открепительных удостоверений	815	14	23	0	0	16	5	12	6	13	0	2	10	18	24	19	10	16	0	15	11	11	12	17	3	13	27	12	22	5	6	7	10	3	7	8	5	10	19	9	8	0	10	5	2	12	16	5	18	18	13	8	0	8	1	8	8	9	0	8	14	13	6	16	4	15	21	1	2	8	18	0	7	2	6	13	5	11	7	11	0	2	0	13	24	11	0	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	197	1	0	2	2	1	3	3	1	1	2	2	5	1	4	1	1	2	2	1	3	1	5	4	4	3	2	1	2	4	3	2	1	3	6	4	2	4	5	1	0	2	2	2	1	4	5	2	3	1	1	3	0	2	3	6	0	3	2	3	1	2	2	4	2	3	3	0	4	1	3	0	4	4	6	4	2	1	1	0	3	0	0	1	0	2	0	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																														
18	Богданов Андрей Владимирович	1981	20	17	29	17	14	23	15	23	15	10	24	6	13	28	25	27	22	16	33	22	15	11	16	19	18	24	17	16	15	12	9	14	20	28	20	27	55	17	29	33	38	36	26	33	40	29	20	21	2	27	34	33	43	18	40	25	21	29	46	18	26	17	30	28	16	31	9	26	13	17	28	15	25	27	31	20	23	26	44	26	12	22	20	21	28	1	6					
		1.75%	1.72%	1.78%	2.21%	1.14%	1.12%	1.79%	1.26%	2.02%	1.37%	0.89%	2.24%	0.53%	1.08%	2.08%	1.32%	2.33%	2.17%	1.42%	2.93%	1.72%	1.45%	0.79%	1.19%	1.41%	1.43%	1.73%	1.80%	1.31%	1.49%	1.05%	0.77%	1.18%	1.71%	2.03%	1.64%	1.62%	3.01%	1.55%	1.68%	2.25%	2.17%	2.29%	1.99%	2.00%	2.65%	2.34%	1.50%	1.75%	0.21%	1.76%	2.34%	2.06%	2.41%	1.34%	2.13%	1.77%	1.61%	2.07%	3.02%	1.50%	1.92%	1.35%	2.02%	2.29%	0.87%	1.65%	0.72%	2.24%	1.31%	1.17%	1.82%	0.94%	2.77%	1.73%	2.10%	1.26%	1.82%	2.11%	3.35%	1.55%	2.43%	2.65%	2.28%	2.06%	1.61%	1.41%	0.98%					
19	Жириновский Владимир Вольфович	8377	102	61	85	85	117	87	101	86	88	101	105	54	100	92	96	94	71	84	79	94	103	50	70	121	65	95	72	79	100	88	104	78	108	93	116	107	175	91	137	112	136	94	115	95	114	106	85	75	46	83	98	114	140	124	133	115	114	111	118	108	98	118	118	110	117	119	68	100	66	83	106	93	97	137	119	123	78	101	81	82	27	77	87	92	149	4	57					
		7.42%	8.76%	6.40%	6.47%	5.71%	9.36%	6.79%	8.46%	7.56%	8.05%	9.02%	9.81%	4.77%	8.33%	6.83%	5.08%	8.12%	7.01%	7.47%	7.02%	7.33%	9.94%	3.60%	5.20%	8.98%	5.16%	6.86%	7.63%	6.47%	9.94%	7.69%	8.85%	6.55%	9.23%	6.75%	9.52%	6.41%	9.59%	8.30%	7.93%	7.63%	7.75%	5.99%	8.79%	5.77%	7.54%	8.56%	6.39%	6.25%	4.83%	5.41%	6.75%	7.12%	7.85%	9.20%	7.09%	8.16%	8.76%	7.93%	7.75%	9.01%	7.25%	9.36%	7.95%	8.99%	6.36%	6.32%	5.48%	8.62%	6.67%	5.73%	6.90%	5.82%	10.73%	8.76%	8.07%	7.77%	6.16%	8.19%	6.17%	4.90%	5.47%	9.28%	9.90%	9.05%	8.57%	5.63%	9.28%					
20	Зюганов Геннадий Андреевич	19730	219	189	188	256	228	259	209	222	175	205	221	219	242	251	247	207	213	216	187	230	209	202	246	226	283	195	174	221	207	236	211	231	223	276	211	294	306	193	287	243	322	288	229	312	296	184	242	226	212	243	254	281	316	238	340	273	238	200	266	225	242	263	229	192	284	236	262	200	199	201	256	283	83	265	250	296	249	230	231	210	35	117	144	168	249	2	112					
		17.47%	18.80%	19.83%	14.31%	17.20%	18.24%	20.20%	17.50%	19.53%	16.01%	18.30%	20.65%	19.35%	20.17%	18.63%	13.07%	17.88%	21.03%	19.20%	16.61%	17.94%	20.17%	14.56%	18.28%	16.77%	22.46%	14.09%	18.43%	18.10%	20.58%	20.63%	17.96%	19.41%	19.06%	20.04%	17.32%	17.62%	16.77%	17.59%	16.62%	16.56%	18.36%	18.34%	17.51%	18.94%	19.58%	14.85%	18.20%	18.83%	22.27%	15.83%	17.51%	17.55%	17.71%	17.66%	18.13%	19.38%	18.29%	14.29%	17.48%	18.77%	17.91%	20.86%	15.43%	15.70%	15.43%	12.54%	21.10%	17.24%	20.10%	13.87%	16.66%	17.72%	9.18%	16.94%	16.96%	18.70%	19.65%	18.65%	17.61%	12.55%	7.09%	14.10%	16.38%	16.52%	14.32%	2.82%	18.24%					
21	Медведев Дмитрий Анатольевич	80931	801	668	997	1107	875	898	850	796	796	789	700	843	828	958	1502	802	696	788	800	911	692	980	986	957	878	1048	672	879	670	774	839	846	798	966	849	1213	1289	781	1250	1062	1233	1127	920	1179	1030	903	960	854	679	1168	1049	1147	1250	946	1329	967	907	1026	1067	828	970	845	1080	869	1390	1479	882	817	702	1129	1107	1174	695	1110	1032	1122	895	853	932	1339	400	595	621	718	1276	64	432					
		71.66%	68.76%	70.09%	75.88%	74.40%	70.00%	70.05%	71.19%	70.01%	72.83%	70.45%	65.42%	74.47%	69.00%	71.12%	79.47%	69.26%	68.71%	70.04%	71.05%	71.06%	66.80%	70.66%	73.25%	70.99%	69.68%	75.72%	71.19%	71.99%	66.60%	67.66%	71.40%	71.09%	68.21%	70.15%	69.70%	72.68%	70.63%	71.19%	72.38%	72.39%	70.30%	71.78%	70.34%	71.58%	68.12%	72.88%	72.18%	71.17%	71.32%	76.09%	72.29%	71.64%	70.07%	70.18%	70.88%	68.63%	69.72%	73.29%	70.11%	69.06%	71.80%	67.01%	72.78%	71.05%	75.50%	78.59%	71.01%	70.43%	70.91%	77.92%	72.02%	73.51%	76.88%	70.97%	70.01%	70.88%	70.64%	69.18%	71.04%	80.04%	80.97%	71.69%	70.65%	70.60%	73.38%	90.14%	70.36%					
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
																																																																																														
