7	Число избирательных бюллетеней в переносных ящиках для голосования	3956	75	35	59	93	3	28	71	43	35	36	55	42	51	39	52	33	33	39	75	166	86	86	72	13	91	274	47	63	48	42	48	40	34	61	28	21	43	25	129	32	68	28	16	19	35	25	23	10	28	28	96	136	76	44	45	30	35	30	77	49	43	39	37	104	61	23	43	40	47	7	9	32	23	30	37	15	38	24	0	15	45									
8	Число бюллетеней в стационарных ящиках для голосования	97678	818	880	831	1119	258	1119	1094	656	1049	1104	1042	924	476	596	320	445	598	1291	938	652	645	649	840	324	688	1548	1445	1335	1230	1206	1615	1442	1429	1252	1215	1439	1607	1580	1459	366	1319	1692	1657	1769	1612	1537	1566	1335	1512	1122	1196	1421	1617	1298	1192	1193	1519	1245	1282	1399	1899	1403	1256	1388	1178	1363	1638	1363	1536	1571	1431	1681	1758	1550	1628	1399	1818	1077	386	1347	1001									
9	Число недействительных избирательных бюллетеней	2199	16	41	18	27	6	32	39	8	16	18	20	14	7	7	7	15	9	28	27	123	9	13	17	4	22	55	27	21	33	35	32	26	33	24	15	33	54	41	37	5	35	43	31	31	32	38	54	31	31	29	27	26	35	30	22	22	21	9	24	26	34	40	35	29	13	35	37	25	25	31	21	29	20	40	43	28	37	14	5	30	17									
10	Число действительных избирательных бюллетеней	99435	877	874	872	1185	255	1115	1126	691	1068	1122	1077	952	520	628	365	463	622	1302	986	695	722	722	895	333	757	1767	1465	1377	1245	1213	1631	1456	1430	1289	1228	1427	1596	1564	1551	393	1352	1677	1642	1757	1615	1524	1535	1314	1509	1121	1265	1531	1658	1312	1215	1201	1533	1266	1335	1422	1908	1402	1258	1463	1226	1351	1644	1378	1558	1547	1419	1684	1761	1540	1622	1386	1819	1087	381	1332	1029									
11	Число полученных открепительных  удостоверений	3923	25	45	29	15	5	40	50	40	30	50	45	40	30	35	15	15	30	55	50	45	20	35	35	20	30	65	45	55	35	70	55	45	55	50	35	75	75	50	55	10	49	75	50	75	50	50	65	60	50	55	45	50	55	40	35	40	55	40	45	50	70	45	50	50	50	50	55	60	65	100	70	70	75	60	75	80	65	45	0	95	55									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3537	23	45	22	13	5	38	28	13	28	40	39	40	30	32	12	10	23	50	47	42	20	30	27	15	20	63	45	52	27	45	55	42	54	48	35	63	72	50	50	10	35	56	50	69	50	50	61	56	43	50	41	50	49	40	35	32	55	37	45	50	57	33	45	50	44	46	55	60	64	96	59	70	72	52	64	80	61	43	0	88	41									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2919	177	13	28	263	13	19	18	17	12	23	45	67	42	15	11	12	19	31	20	50	16	23	18	1	18	16	52	13	15	8	31	8	21	33	17	38	55	21	21	21	16	48	66	79	14	66	19	17	16	28	14	21	29	19	16	8	11	12	72	53	75	113	10	47	163	12	19	19	35	28	8	21	108	11	24	18	20	16	162	23	22									
14	Число неиспользованных открепительных удостоверений	386	2	0	7	2	0	2	22	27	2	10	6	0	0	3	3	5	7	5	3	3	0	5	8	5	10	2	0	3	8	25	0	3	1	2	0	12	3	0	5	0	14	19	0	6	0	0	4	4	7	5	4	0	6	0	0	8	0	3	0	0	13	12	5	0	6	4	0	0	1	4	11	0	3	8	11	0	4	2	0	7	14									
15	Число открепительных удостоверений, выданных избирателям ТИК	141	3	2	1	1	0	3	5	3	3	4	1	2	1	2	0	0	2	3	0	0	1	1	2	0	0	0	2	0	2	1	3	2	1	1	0	0	1	4	3	0	4	4	2	2	5	2	3	5	1	2	0	1	3	1	3	0	2	0	0	0	1	3	1	1	2	0	1	2	1	4	0	2	3	2	3	4	2	1	0	4	4									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																												
19	Жириновский Владимир Вольфович	6217	53	68	60	65	21	93	77	61	62	97	81	68	30	44	17	17	22	80	80	44	37	43	64	25	46	124	98	81	71	55	76	76	89	85	51	94	108	73	101	25	83	125	96	112	97	96	94	80	84	80	71	87	95	62	75	80	79	72	85	108	112	96	90	71	60	91	91	83	90	74	94	116	138	106	96	78	121	76	72	78	61									
		6.12%	5.94%	7.43%	6.74%	5.36%	8.05%	8.11%	6.61%	8.73%	5.72%	8.51%	7.38%	7.04%	5.69%	6.93%	4.57%	3.56%	3.49%	6.02%	7.90%	5.38%	5.06%	5.85%	7.02%	7.42%	5.91%	6.81%	6.57%	5.79%	5.56%	4.41%	4.57%	5.13%	6.08%	6.47%	4.10%	6.44%	6.55%	4.55%	6.36%	6.28%	5.98%	7.27%	5.74%	6.26%	5.89%	6.15%	5.92%	5.95%	5.45%	6.96%	5.50%	5.59%	5.61%	4.62%	6.06%	6.54%	5.08%	5.65%	6.25%	7.46%	5.77%	6.66%	6.96%	4.76%	4.84%	6.57%	5.41%	5.92%	5.69%	4.69%	6.53%	6.77%	7.75%	6.71%	5.77%	5.52%	6.52%	6.90%	18.65%	5.73%	5.83%									
20	Зюганов Геннадий Андреевич	13207	91	77	66	132	30	119	137	76	123	110	117	98	52	76	28	65	99	156	107	92	73	76	101	42	92	220	235	204	191	211	250	210	234	193	160	194	224	219	181	52	182	197	263	259	228	221	206	173	228	161	135	202	190	168	189	170	212	145	174	204	284	175	192	220	149	194	260	210	183	216	188	245	285	228	201	182	237	147	5	157	129									
		12.99%	10.19%	8.42%	7.42%	10.89%	11.49%	10.37%	11.76%	10.87%	11.35%	9.65%	10.67%	10.14%	9.87%	11.97%	7.53%	13.60%	15.69%	11.73%	10.56%	11.25%	9.99%	10.34%	11.07%	12.46%	11.81%	12.07%	15.75%	14.59%	14.95%	16.91%	15.03%	14.17%	15.99%	14.70%	12.87%	13.29%	13.58%	13.64%	11.40%	13.07%	13.12%	11.45%	15.72%	14.49%	13.84%	14.15%	12.96%	12.86%	14.81%	14.00%	10.45%	12.97%	11.22%	12.52%	15.28%	13.90%	13.64%	11.37%	12.80%	14.09%	14.62%	12.14%	14.85%	14.75%	12.03%	13.99%	15.47%	14.97%	11.56%	13.69%	13.06%	14.30%	16.00%	14.43%	12.07%	12.87%	12.77%	13.35%	1.30%	11.53%	12.33%									
21	Миронов Сергей Михайлович	5000	50	34	37	35	13	51	46	28	45	58	45	49	27	28	17	29	21	51	42	30	35	24	29	6	29	89	80	73	76	64	98	66	71	63	71	63	81	85	81	22	46	71	90	91	96	80	78	69	71	49	83	97	101	73	75	70	87	73	80	70	88	63	62	90	70	65	96	79	99	77	65	103	70	73	72	74	98	49	5	62	48									
		4.92%	5.60%	3.72%	4.16%	2.89%	4.98%	4.45%	3.95%	4.01%	4.15%	5.09%	4.10%	5.07%	5.12%	4.41%	4.57%	6.07%	3.33%	3.83%	4.15%	3.67%	4.79%	3.27%	3.18%	1.78%	3.72%	4.88%	5.36%	5.22%	5.95%	5.13%	5.89%	4.45%	4.85%	4.80%	5.71%	4.32%	4.91%	5.30%	5.10%	5.53%	3.32%	4.13%	5.38%	5.09%	5.83%	5.12%	4.91%	5.13%	4.61%	4.26%	6.42%	6.23%	5.97%	5.44%	6.06%	5.72%	5.60%	5.73%	5.89%	4.83%	4.53%	4.37%	4.80%	6.03%	5.65%	4.69%	5.71%	5.63%	6.25%	4.88%	4.51%	6.01%	3.93%	4.62%	4.32%	5.23%	5.28%	4.45%	1.30%	4.55%	4.59%									
22	Прохоров Михаил Дмитриевич	8188	46	42	42	41	13	81	79	55	90	82	51	63	28	54	31	40	37	91	58	51	36	34	46	5	54	247	112	121	95	106	152	128	120	87	90	153	140	179	134	57	86	134	122	156	126	116	145	136	146	87	85	120	143	111	103	98	113	112	108	111	196	111	131	94	78	99	115	103	136	148	141	161	135	133	157	162	167	121	25	158	88									
		8.06%	5.15%	4.59%	4.72%	3.38%	4.98%	7.06%	6.78%	7.87%	8.30%	7.19%	4.65%	6.52%	5.31%	8.50%	8.33%	8.37%	5.86%	6.84%	5.73%	6.23%	4.92%	4.63%	5.04%	1.48%	6.93%	13.56%	7.51%	8.66%	7.43%	8.49%	9.14%	8.64%	8.20%	6.63%	7.24%	10.48%	8.48%	11.15%	8.44%	14.32%	6.20%	7.79%	7.29%	8.72%	7.65%	7.43%	9.13%	10.11%	9.48%	7.57%	6.58%	7.71%	8.45%	8.27%	8.33%	8.01%	7.27%	8.78%	7.95%	7.67%	10.09%	7.70%	10.13%	6.30%	6.30%	7.14%	6.84%	7.34%	8.59%	9.38%	9.79%	9.40%	7.58%	8.42%	9.43%	11.46%	8.99%	10.99%	6.48%	11.60%	8.41%									
23	Путин Владимир Владимирович	66823	637	653	667	912	178	771	787	471	748	775	783	674	383	426	272	312	443	924	699	478	541	545	655	255	536	1087	940	898	812	777	1055	976	916	861	856	923	1043	1008	1054	237	955	1150	1071	1139	1068	1011	1012	856	980	744	891	1025	1129	898	773	783	1042	864	888	929	1228	957	783	988	869	902	1082	903	1050	1032	931	1059	1133	1000	1096	890	1196	694	274	877	703									
		65.75%	71.33%	71.37%	74.94%	75.25%	68.20%	67.22%	67.55%	67.38%	69.00%	67.98%	71.38%	69.77%	72.68%	67.09%	73.12%	65.27%	70.21%	69.47%	69.00%	58.44%	74.01%	74.15%	71.82%	75.67%	68.81%	59.66%	63.00%	64.23%	63.54%	62.26%	63.44%	65.86%	62.61%	65.58%	68.87%	63.22%	63.21%	62.80%	66.37%	59.55%	68.85%	66.86%	64.02%	63.70%	64.85%	64.72%	63.69%	63.64%	63.64%	64.70%	68.96%	65.83%	66.69%	66.92%	62.49%	64.02%	67.05%	67.76%	65.34%	64.16%	63.23%	66.37%	60.56%	66.22%	70.14%	65.08%	64.37%	64.36%	66.33%	65.40%	64.65%	61.82%	63.62%	63.29%	65.83%	62.94%	64.44%	63.03%	70.98%	64.39%	67.21%									
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
