7	Число избирательных бюллетеней в переносных ящиках для голосования	2158	40	32	64	68	62	35	48	39	15	31	26	38	31	34	43	129	63	67	36	22	108	93	31	47	102	71	65	95	102	47	71	87	41	44	187	44	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	47634	1316	1324	1230	1226	1085	1455	1351	1350	1425	1192	1775	1422	1404	1170	1168	1291	1124	1222	885	1004	1510	1290	1032	1312	1245	1127	1217	1300	1232	1667	1360	1094	1297	1478	1294	1703	10	811	169	67					
9	Число недействительных избирательных бюллетеней	3530	36	320	33	34	36	30	40	39	37	38	36	28	325	120	35	463	23	41	203	23	411	26	26	24	27	58	257	36	36	90	38	28	34	32	405	36	0	24	2	0					
10	Число действительных избирательных бюллетеней	46262	1320	1036	1261	1260	1111	1460	1359	1350	1403	1185	1765	1432	1110	1084	1176	957	1164	1248	718	1003	1207	1357	1037	1335	1320	1140	1025	1359	1298	1624	1393	1153	1304	1490	1076	1711	10	787	167	67					
11	Число полученных открепительных  удостоверений	2201	50	50	50	70	55	50	60	70	80	62	90	50	50	55	85	50	50	70	50	50	60	50	50	60	50	50	67	80	80	55	50	80	67	80	70	55	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1966	31	47	49	41	48	45	60	57	59	51	90	50	50	55	72	36	47	70	42	34	56	48	50	52	44	45	54	80	80	47	50	80	62	68	61	55	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1324	21	12	31	35	35	29	22	13	19	30	50	3	15	87	30	19	34	81	45	23	27	57	40	19	26	43	30	80	47	39	56	6	27	24	15	75	3	28	36	12					
14	Число неиспользованных открепительных удостоверений	235	19	3	1	29	7	5	0	13	21	11	0	0	0	0	13	14	3	0	8	16	4	2	0	8	6	5	13	0	0	8	0	0	5	12	9	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	112	3	1	1	5	4	4	6	4	0	5	1	2	0	4	5	5	1	4	2	4	2	5	4	4	3	1	3	0	7	2	4	1	6	5	1	3	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	1109	37	27	25	22	29	22	33	20	34	40	25	24	23	20	41	27	25	36	19	26	37	22	24	31	32	59	23	31	42	31	46	33	33	29	27	34	0	14	6	0					
		2.23%	2.73%	1.99%	1.93%	1.70%	2.53%	1.48%	2.36%	1.44%	2.36%	3.27%	1.39%	1.64%	1.60%	1.66%	3.39%	1.90%	2.11%	2.79%	2.06%	2.53%	2.29%	1.59%	2.26%	2.28%	2.38%	4.92%	1.79%	2.22%	3.15%	1.81%	3.21%	2.79%	2.47%	1.91%	1.82%	1.95%	0.00%	1.73%	3.55%	0.00%					
19	Жириновский Владимир Вольфович	4483	153	129	110	105	119	230	100	111	155	138	64	109	99	103	121	86	100	77	82	105	123	104	148	111	110	104	100	123	120	182	148	118	146	191	120	147	1	66	16	9					
		9.00%	11.28%	9.51%	8.50%	8.11%	10.37%	15.44%	7.15%	7.99%	10.76%	11.28%	3.55%	7.47%	6.90%	8.55%	9.99%	6.06%	8.42%	5.97%	8.90%	10.23%	7.60%	7.52%	13.92%	8.17%	8.17%	8.68%	7.80%	8.82%	8.99%	10.62%	10.34%	9.99%	10.91%	12.55%	8.10%	8.41%	10.00%	8.14%	9.47%	13.43%					
20	Зюганов Геннадий Андреевич	9226	287	180	215	211	214	350	273	223	232	266	344	314	208	206	252	194	254	256	139	188	261	278	210	218	258	275	237	254	229	288	294	273	270	313	231	298	1	187	36	9					
		18.53%	21.17%	13.27%	16.62%	16.31%	18.66%	23.49%	19.51%	16.05%	16.11%	21.75%	19.10%	21.51%	14.49%	17.11%	20.81%	13.66%	21.40%	19.86%	15.09%	18.32%	16.13%	20.10%	19.76%	16.04%	19.15%	22.95%	18.49%	18.21%	17.17%	16.80%	20.55%	23.12%	20.18%	20.57%	15.60%	17.06%	10.00%	23.06%	21.30%	13.43%					
21	Медведев Дмитрий Анатольевич	31444	843	700	911	922	749	858	953	996	982	741	1332	985	780	755	762	650	785	879	478	684	786	953	655	975	920	702	665	951	907	1123	905	729	855	957	698	1232	8	520	109	49					
		63.15%	62.17%	51.62%	70.40%	71.25%	65.30%	57.58%	68.12%	71.71%	68.19%	60.59%	73.96%	67.47%	54.36%	62.71%	62.92%	45.77%	66.13%	68.19%	51.90%	66.67%	48.58%	68.91%	61.62%	71.74%	68.30%	58.60%	51.87%	68.17%	67.99%	65.52%	63.24%	61.73%	63.90%	62.88%	47.13%	70.52%	80.00%	64.12%	64.50%	73.13%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
