9	Число недействительных избирательных бюллетеней	531	16	16	19	19	19	32	17	17	15	15	17	13	12	15	15	2	6	11	25	11	20	26	12	21	20	19	20	10	10	22	11	14	12	2					
10	Число действительных избирательных бюллетеней	37059	1194	1240	1208	1264	1178	1241	1430	1230	1071	1483	1338	1251	745	1172	579	1101	625	1070	1238	993	1153	1463	1016	1028	1003	1031	1441	1123	957	984	1051	877	1172	109					
11	Число полученных открепительных  удостоверений	860	20	30	40	20	30	60	30	30	20	20	30	30	20	20	20	0	20	20	20	30	20	30	20	20	20	20	50	30	30	30	30	20	30	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	495	18	14	28	18	16	32	19	12	14	14	14	14	20	15	10	0	7	10	17	12	10	22	10	14	8	16	22	17	17	12	14	12	17	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	943	41	18	15	18	21	22	13	17	23	21	11	26	27	20	24	76	20	20	11	19	14	34	40	44	10	26	21	30	45	29	22	33	21	111					
14	Число неиспользованных открепительных удостоверений	365	2	16	12	2	14	28	11	18	6	6	16	16	0	5	10	0	13	10	3	18	10	8	10	6	12	4	28	13	13	18	16	8	13	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	10	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	Богданов Андрей Владимирович	615	19	12	14	19	14	27	15	19	17	38	24	21	10	14	6	1	10	17	23	14	17	35	17	23	20	28	17	22	27	21	20	20	14	0					
		1.64%	1.57%	0.96%	1.14%	1.48%	1.17%	2.12%	1.04%	1.52%	1.57%	2.54%	1.77%	1.66%	1.32%	1.18%	1.01%	0.09%	1.58%	1.57%	1.82%	1.39%	1.45%	2.35%	1.65%	2.19%	1.96%	2.67%	1.16%	1.94%	2.79%	2.09%	1.88%	2.24%	1.18%	0.00%					
19	Жириновский Владимир Вольфович	3697	163	146	119	113	124	178	153	107	93	122	117	120	66	116	68	32	86	114	126	97	102	124	88	98	72	118	129	105	97	110	98	82	192	22					
		9.84%	13.47%	11.62%	9.70%	8.81%	10.36%	13.98%	10.57%	8.58%	8.56%	8.14%	8.63%	9.49%	8.72%	9.77%	11.45%	2.90%	13.63%	10.55%	9.98%	9.66%	8.70%	8.33%	8.56%	9.34%	7.04%	11.24%	8.83%	9.27%	10.03%	10.93%	9.23%	9.20%	16.22%	19.82%					
20	Зюганов Геннадий Андреевич	9211	163	330	287	331	325	283	371	318	286	389	344	342	221	317	122	7	103	284	295	219	296	436	303	269	258	228	478	332	227	278	295	232	221	21					
		24.50%	13.47%	26.27%	23.39%	25.80%	27.15%	22.23%	25.64%	25.50%	26.34%	25.97%	25.39%	27.06%	29.19%	26.71%	20.54%	0.63%	16.32%	26.27%	23.36%	21.81%	25.23%	29.28%	29.47%	25.64%	25.22%	21.71%	32.72%	29.30%	23.47%	27.63%	27.78%	26.04%	18.67%	18.92%					
21	Медведев Дмитрий Анатольевич	23536	849	752	788	801	715	753	891	786	675	934	853	768	448	725	383	1061	426	655	794	663	738	868	608	638	653	657	817	664	606	575	638	543	745	66					
		62.61%	70.17%	59.87%	64.22%	62.43%	59.73%	59.15%	61.58%	63.03%	62.15%	62.35%	62.95%	60.76%	59.18%	61.08%	64.48%	96.19%	67.51%	60.59%	62.87%	66.04%	62.92%	58.29%	59.14%	60.82%	63.83%	62.57%	55.92%	58.61%	62.67%	57.16%	60.08%	60.94%	62.92%	59.46%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
