Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Тюменцевская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	54	10	5	6	3	0	1	1	1	1	9	5	2	1	5	2	0	1	0	1	0					
		0.70%	1.46%	0.84%	0.72%	0.92%	0.0%	0.34%	0.31%	0.68%	0.27%	0.89%	0.64%	1.66%	0.43%	1.62%	1.29%	0.0%	0.19%	0.0%	0.44%	0.0%					
30	"13. ""Демократическая партия России"""	16	2	0	1	1	2	0	0	0	2	3	2	0	0	0	0	0	2	1	0	0					
		0.20%	0.29%	0.0%	0.12%	0.30%	0.75%	0.0%	0.0%	0.0%	0.55%	0.29%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	1.61%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	2	0	2	0	1	0	1	0	0	6	4	0	4	1	0	0	0	0	1	0					
		0.28%	0.29%	0.0%	0.24%	0.0%	0.37%	0.0%	0.31%	0.0%	0.0%	0.59%	0.51%	0.0%	1.75%	0.32%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%					
32	"15. ""Партия СЛОН"""	10	1	0	1	0	2	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1					
		0.13%	0.14%	0.0%	0.12%	0.0%	0.75%	0.34%	0.31%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.46%	0.0%	0.0%	0.0%	0.39%					
33	"16. ""Родина"" (народно-патриотический союз)"""	342	32	48	37	9	12	24	3	4	20	39	26	3	8	28	9	12	7	5	8	8					
		4.46%	4.69%	8.06%	4.47%	2.78%	4.51%	8.19%	0.95%	2.73%	5.50%	3.87%	3.37%	2.5%	3.50%	9.12%	5.84%	5.63%	1.36%	8.06%	3.57%	3.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	1	0	0	0	0	1	2	1	0	2	0	3	0	1	1	1	0	0	3	4					
		0.26%	0.14%	0.0%	0.0%	0.0%	0.0%	0.34%	0.63%	0.68%	0.0%	0.19%	0.0%	2.5%	0.0%	0.32%	0.64%	0.46%	0.0%	0.0%	1.33%	1.57%					
35	"18. ""ЛДПР"""	1167	116	86	153	50	38	34	52	28	29	139	84	3	45	43	41	32	68	9	52	65					
		15.23%	17.00%	14.45%	18.52%	15.47%	14.28%	11.60%	16.50%	19.17%	7.98%	13.81%	10.89%	2.5%	19.73%	14.00%	26.62%	15.02%	13.22%	14.51%	23.21%	25.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	119	13	11	12	5	7	2	3	3	3	20	11	1	5	4	0	5	8	0	3	3					
		1.55%	1.90%	1.84%	1.45%	1.54%	2.63%	0.68%	0.95%	2.05%	0.82%	1.98%	1.42%	0.83%	2.19%	1.30%	0.0%	2.34%	1.55%	0.0%	1.33%	1.18%					
37	"20. ""Политическая партия ""Единая Россия"""	2002	214	197	266	69	58	63	52	38	65	315	173	33	50	77	27	54	123	14	57	57					
		26.12%	31.37%	33.10%	32.20%	21.36%	21.80%	21.50%	16.50%	26.02%	17.90%	31.31%	22.43%	27.5%	21.92%	25.08%	17.53%	25.35%	23.92%	22.58%	25.44%	22.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	1	3	1	2	0	0	0	2	1	2	0	0	0	0	1	0	2	1	1	0					
		0.22%	0.14%	0.50%	0.12%	0.61%	0.0%	0.0%	0.0%	1.36%	0.27%	0.19%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.38%	1.61%	0.44%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	6	1	3	0	0	0	1	0	2	3	1	0	2	0	0	0	0	0	0	1					
		0.26%	0.87%	0.16%	0.36%	0.0%	0.0%	0.0%	0.31%	0.0%	0.55%	0.29%	0.12%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1124	88	88	132	14	25	39	36	22	74	168	136	4	27	51	26	19	101	6	30	38					
		14.66%	12.90%	14.78%	15.98%	4.33%	9.39%	13.31%	11.42%	15.06%	20.38%	16.69%	17.63%	3.33%	11.84%	16.61%	16.88%	8.92%	19.64%	9.67%	13.39%	14.96%					
																											
41	Против всех	240	18	16	26	16	17	9	12	5	11	27	12	4	5	15	4	5	11	1	18	8					
		3.13%	2.63%	2.68%	3.14%	4.95%	6.39%	3.07%	3.80%	3.42%	3.03%	2.68%	1.55%	3.33%	2.19%	4.88%	2.59%	2.34%	2.14%	1.61%	8.03%	3.14%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
