13	Число избирателей, проголосовавших по открепительным удостоверениям	815	12	67	12	13	4	3	11	8	13	8	10	4	6	7	6	5	62	15	5	29	41	13	4	5	4	7	10	7	5	4	7	15	4	9	5	14	10	6	3	8	4	3	8	28	6	22	11	13	8	8	6	10	13	21	12	36	4	5	10	16	5	7	16	4	11	4	9	8	7	4	15									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	1246	13	17	33	4	0	0	1	10	14	17	32	6	0	0	14	15	64	1	2	44	39	17	7	72	18	10	22	17	1	15	5	37	5	18	29	29	24	14	5	13	20	20	54	81	6	31	22	12	7	0	20	10	1	9	3	59	28	24	29	16	23	10	22	10	11	4	11	8	5	6	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	1125	35	25	24	5	4	11	20	5	6	9	28	11	9	15	8	3	71	12	2	33	17	0	2	23	8	11	9	10	1	1	8	28	11	11	5	14	4	17	7	16	6	9	54	45	7	26	18	17	35	11	8	11	11	27	23	40	8	15	10	15	18	17	30	6	27	17	15	16	17	7	20									
		4.98%	5.27%	3.39%	4.81%	4.76%	1.98%	4.28%	5.43%	3.03%	4.65%	5.81%	8.75%	5.24%	9.89%	3.54%	2.61%	1.65%	4.16%	4.01%	1.57%	6.36%	3.84%	0.00%	1.77%	4.37%	7.34%	8.73%	2.88%	4.78%	0.81%	0.90%	11.59%	10.37%	6.43%	6.32%	3.16%	6.83%	2.09%	3.97%	4.17%	6.93%	4.29%	6.21%	8.91%	6.11%	4.29%	3.59%	4.32%	6.44%	4.97%	4.25%	3.14%	4.37%	6.21%	5.15%	7.01%	6.11%	4.08%	7.32%	3.39%	6.73%	4.19%	8.13%	4.85%	3.61%	6.37%	9.77%	4.70%	4.98%	4.64%	4.24%	4.66%									
20	Зюганов Геннадий Андреевич	3739	128	129	56	12	39	41	68	46	23	19	66	26	14	61	35	17	321	50	13	71	80	8	17	99	12	17	97	42	14	17	10	44	35	27	16	37	23	62	27	48	43	20	114	62	13	104	68	28	145	35	27	69	31	138	74	99	43	43	65	27	72	23	90	30	72	23	42	16	43	23	90									
		16.56%	19.28%	17.50%	11.22%	11.43%	19.31%	15.95%	18.48%	27.88%	17.83%	12.26%	20.63%	12.38%	15.38%	14.39%	11.40%	9.34%	18.80%	16.72%	10.24%	13.68%	18.06%	9.88%	15.04%	18.82%	11.01%	13.49%	30.99%	20.10%	11.29%	15.32%	14.49%	16.30%	20.47%	15.52%	10.13%	18.05%	12.04%	14.49%	16.07%	20.78%	30.71%	13.79%	18.81%	8.41%	7.98%	14.36%	16.31%	10.61%	20.60%	13.51%	10.59%	27.38%	17.51%	26.34%	22.56%	15.11%	21.94%	20.98%	22.03%	12.11%	16.74%	11.00%	14.54%	18.07%	16.98%	13.22%	13.17%	4.98%	11.75%	13.94%	20.98%									
21	Миронов Сергей Михайлович	686	21	30	11	1	16	5	8	4	5	11	7	3	2	11	6	7	66	9	5	14	8	2	0	15	5	3	4	3	2	0	1	9	5	2	5	4	5	10	7	9	2	2	19	27	5	23	12	18	19	11	7	9	6	17	5	16	8	4	7	10	17	9	19	12	11	11	11	2	15	7	4									
		3.04%	3.16%	4.07%	2.20%	0.95%	7.92%	1.95%	2.17%	2.42%	3.88%	7.10%	2.19%	1.43%	2.20%	2.59%	1.95%	3.85%	3.87%	3.01%	3.94%	2.70%	1.81%	2.47%	0.00%	2.85%	4.59%	2.38%	1.28%	1.44%	1.61%	0.00%	1.45%	3.33%	2.92%	1.15%	3.16%	1.95%	2.62%	2.34%	4.17%	3.90%	1.43%	1.38%	3.14%	3.66%	3.07%	3.18%	2.88%	6.82%	2.70%	4.25%	2.75%	3.57%	3.39%	3.24%	1.52%	2.44%	4.08%	1.95%	2.37%	4.48%	3.95%	4.31%	3.07%	7.23%	2.59%	6.32%	3.45%	0.62%	4.10%	4.24%	0.93%									
22	Прохоров Михаил Дмитриевич	704	20	44	15	3	3	5	8	4	2	8	5	4	5	28	9	2	88	12	4	13	16	4	1	22	4	5	6	7	3	1	0	5	6	0	5	8	8	6	1	3	4	4	18	24	2	23	15	6	30	10	0	4	3	15	22	22	4	3	5	7	18	2	14	1	11	6	6	6	8	3	15									
		3.12%	3.01%	5.97%	3.01%	2.86%	1.49%	1.95%	2.17%	2.42%	1.55%	5.16%	1.56%	1.90%	5.49%	6.60%	2.93%	1.10%	5.16%	4.01%	3.15%	2.50%	3.61%	4.94%	0.88%	4.18%	3.67%	3.97%	1.92%	3.35%	2.42%	0.90%	0.00%	1.85%	3.51%	0.00%	3.16%	3.90%	4.19%	1.40%	0.60%	1.30%	2.86%	2.76%	2.97%	3.26%	1.23%	3.18%	3.60%	2.27%	4.26%	3.86%	0.00%	1.59%	1.69%	2.86%	6.71%	3.36%	2.04%	1.46%	1.69%	3.14%	4.19%	0.96%	2.26%	0.60%	2.59%	3.45%	1.88%	1.87%	2.19%	1.82%	3.50%									
23	Путин Владимир Владимирович	15981	446	492	384	82	138	194	259	103	92	104	208	163	60	305	241	151	1140	204	102	376	314	66	92	359	80	90	196	144	102	92	45	181	111	129	122	138	147	331	119	153	84	110	397	572	136	538	299	194	468	188	205	154	126	316	199	467	130	137	202	158	300	155	454	113	298	114	235	280	278	123	296									
		70.78%	67.17%	66.76%	76.95%	78.10%	68.32%	75.49%	70.38%	62.42%	71.32%	67.10%	65.00%	77.62%	65.93%	71.93%	78.50%	82.97%	66.78%	68.23%	80.31%	72.45%	70.88%	81.48%	81.42%	68.25%	73.39%	71.43%	62.62%	68.90%	82.26%	82.88%	65.22%	67.04%	64.91%	74.14%	77.22%	67.32%	76.96%	77.34%	70.83%	66.23%	60.00%	75.86%	65.51%	77.61%	83.44%	74.31%	71.70%	73.48%	66.48%	72.59%	80.39%	61.11%	71.19%	60.31%	60.67%	71.30%	66.33%	66.83%	68.47%	70.85%	69.77%	74.16%	73.34%	68.07%	70.28%	65.52%	73.67%	87.23%	75.96%	74.55%	68.99%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
