Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Грайворонская 																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	7	2	2	5	5	7	7	2	2	3	7	7	22	7	11	3	2	3	5	3	2	3	2	2	2	2	7	3	3	2	2	2	2	2	5	3	2	40	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	69	2	0	0	0	2	0	7	0	0	0	0	5	4	1	8	0	0	1	4	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	31	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	38	3	0	0	0	0	0	10	0	0	0	1	8	2	1	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	5	0					
14	Число погашенных открепительных удостоверений	131	5	2	2	5	3	7	0	2	2	3	7	2	18	6	3	3	2	2	1	3	2	3	2	1	2	2	7	0	3	2	2	2	2	2	5	3	2	9	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	207	0	0	0	5	2	6	12	5	3	3	17	40	1	18	26	2	1	2	5	2	0	0	3	3	1	1	2	0	4	0	0	7	0	4	12	7	1	9	3					
		1.01%	0.0%	0.0%	0.0%	0.88%	0.35%	1.29%	1.01%	1.66%	0.99%	0.99%	1.43%	3.43%	0.11%	1.71%	2.05%	0.60%	0.39%	0.54%	0.95%	0.36%	0.0%	0.0%	0.66%	0.69%	0.83%	0.38%	0.24%	0.0%	0.91%	0.0%	0.0%	1.86%	0.0%	1.44%	2.34%	1.56%	0.73%	0.63%	0.55%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	156	0	0	0	6	2	2	12	0	0	3	12	11	12	32	3	2	0	1	9	2	0	0	4	2	0	3	3	2	2	0	0	1	0	0	7	2	0	15	6					
		0.76%	0.0%	0.0%	0.0%	1.06%	0.35%	0.43%	1.01%	0.0%	0.0%	0.99%	1.01%	0.94%	1.35%	3.05%	0.23%	0.60%	0.0%	0.27%	1.71%	0.36%	0.0%	0.0%	0.89%	0.46%	0.0%	1.15%	0.36%	0.43%	0.45%	0.0%	0.0%	0.26%	0.0%	0.0%	1.36%	0.44%	0.0%	1.05%	1.11%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	396	22	15	0	6	12	5	22	6	4	7	29	25	14	28	25	14	2	0	26	7	4	0	1	1	2	3	3	4	6	3	1	13	0	8	6	2	1	68	1					
		1.94%	2.24%	4.39%	0.0%	1.06%	2.13%	1.07%	1.86%	1.99%	1.32%	2.32%	2.44%	2.14%	1.57%	2.66%	1.97%	4.21%	0.78%	0.0%	4.96%	1.28%	1.83%	0.0%	0.22%	0.23%	1.66%	1.15%	0.36%	0.87%	1.37%	2.04%	0.94%	3.46%	0.0%	2.88%	1.17%	0.44%	0.73%	4.77%	0.18%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	183	1	7	0	1	5	6	7	4	0	2	14	21	7	21	13	4	0	1	12	2	1	0	5	2	0	1	7	2	2	0	0	1	0	0	3	4	1	25	1					
		0.89%	0.10%	2.05%	0.0%	0.17%	0.88%	1.29%	0.59%	1.32%	0.0%	0.66%	1.17%	1.80%	0.78%	2.00%	1.02%	1.20%	0.0%	0.27%	2.29%	0.36%	0.45%	0.0%	1.11%	0.46%	0.0%	0.38%	0.84%	0.43%	0.45%	0.0%	0.0%	0.26%	0.0%	0.0%	0.58%	0.89%	0.73%	1.75%	0.18%					
22	"5. ""За Русь Святую"""	114	1	0	0	3	2	0	6	3	0	0	21	20	5	5	1	1	0	0	13	0	1	3	0	2	0	0	0	2	1	0	0	0	0	0	2	7	3	12	0					
		0.55%	0.10%	0.0%	0.0%	0.53%	0.35%	0.0%	0.50%	0.99%	0.0%	0.0%	1.76%	1.71%	0.56%	0.47%	0.07%	0.30%	0.0%	0.0%	2.48%	0.0%	0.45%	1.18%	0.0%	0.46%	0.0%	0.0%	0.0%	0.43%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	1.56%	2.20%	0.84%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	1	0	0	0	0	0	0	0	0	2	1	2	1	1	3	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	9	0	0	5	0					
		0.14%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.08%	0.17%	0.11%	0.09%	0.23%	0.0%	0.0%	0.27%	0.19%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.76%	0.0%	0.0%	0.35%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	122	6	0	0	5	2	0	13	0	0	1	9	8	10	3	5	1	1	0	5	8	0	0	0	2	0	0	4	5	0	0	0	0	2	0	3	2	0	27	0					
		0.59%	0.61%	0.0%	0.0%	0.88%	0.35%	0.0%	1.10%	0.0%	0.0%	0.33%	0.75%	0.68%	1.12%	0.28%	0.39%	0.30%	0.39%	0.0%	0.95%	1.47%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.48%	1.09%	0.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.58%	0.44%	0.0%	1.89%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	0	0	0	0	1	0	0	1	0	1	2	3	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.33%	0.0%	0.33%	0.16%	0.25%	0.11%	0.09%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.39%	0.44%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	0	0	0	1	0	0	3	0	0	0	3	3	6	1	1	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0					
		0.17%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.25%	0.25%	0.67%	0.09%	0.07%	0.0%	0.39%	0.27%	0.38%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.84%	0.0%					
27	"10. ""Аграрная партия России"""	578	32	4	10	60	15	8	39	13	11	7	14	22	10	21	48	6	3	8	13	13	1	4	15	5	2	9	9	17	25	4	4	14	1	6	43	24	10	28	0					
		2.83%	3.26%	1.17%	3.81%	10.61%	2.66%	1.72%	3.30%	4.31%	3.64%	2.32%	1.17%	1.88%	1.12%	2.00%	3.79%	1.80%	1.18%	2.18%	2.48%	2.39%	0.45%	1.57%	3.34%	1.15%	1.66%	3.47%	1.08%	3.73%	5.73%	2.72%	3.77%	3.73%	0.69%	2.16%	8.41%	5.36%	7.35%	1.96%	0.0%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	0	1	0	1	0	0	0	2	2	4	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.08%	0.0%	0.0%	0.0%	0.16%	0.17%	0.45%	0.0%	0.07%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	150	2	0	0	11	5	2	7	3	3	3	3	6	1	14	12	1	6	6	10	0	1	0	2	1	0	0	2	4	6	0	0	3	1	0	3	7	0	25	0					
		0.73%	0.20%	0.0%	0.0%	1.94%	0.88%	0.43%	0.59%	0.99%	0.99%	0.99%	0.25%	0.51%	0.11%	1.33%	0.94%	0.30%	2.36%	1.63%	1.90%	0.0%	0.45%	0.0%	0.44%	0.23%	0.0%	0.0%	0.24%	0.87%	1.37%	0.0%	0.0%	0.8%	0.69%	0.0%	0.58%	1.56%	0.0%	1.75%	0.0%					
30	"13. ""Демократическая партия России"""	46	1	0	0	2	0	4	4	0	0	1	3	4	5	1	6	1	0	0	3	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	2	0	0	3	1					
		0.22%	0.10%	0.0%	0.0%	0.35%	0.0%	0.86%	0.33%	0.0%	0.0%	0.33%	0.25%	0.34%	0.56%	0.09%	0.47%	0.30%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.21%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	1	0	0	1	1	0	1	0	0	0	3	0	4	3	5	0	1	0	1	2	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	7	1					
		0.18%	0.10%	0.0%	0.0%	0.17%	0.17%	0.0%	0.08%	0.0%	0.0%	0.0%	0.25%	0.0%	0.45%	0.28%	0.39%	0.0%	0.39%	0.0%	0.19%	0.36%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.22%	0.0%	0.49%	0.18%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.17%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.09%	0.07%	0.0%	0.0%	0.0%	0.19%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.07%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	630	36	0	8	14	4	10	77	14	6	0	25	35	8	44	65	3	2	18	40	10	17	6	5	1	1	5	15	5	4	3	4	10	5	3	10	23	1	93	0					
		3.08%	3.67%	0.0%	3.05%	2.47%	0.71%	2.15%	6.52%	4.65%	1.98%	0.0%	2.10%	3.00%	0.90%	4.19%	5.13%	0.90%	0.78%	4.91%	7.63%	1.84%	7.79%	2.36%	1.11%	0.23%	0.83%	1.93%	1.80%	1.09%	0.91%	2.04%	3.77%	2.66%	3.47%	1.08%	1.95%	5.14%	0.73%	6.53%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	0	0	0	3	2	1	3	0	0	2	3	2	2	3	5	1	1	0	2	3	0	0	0	1	0	0	2	0	0	0	0	1	0	3	1	2	0	5	0					
		0.23%	0.0%	0.0%	0.0%	0.53%	0.35%	0.21%	0.25%	0.0%	0.0%	0.66%	0.25%	0.17%	0.22%	0.28%	0.39%	0.30%	0.39%	0.0%	0.38%	0.55%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.08%	0.19%	0.44%	0.0%	0.35%	0.0%					
35	"18. ""ЛДПР"""	1503	38	8	36	7	34	38	59	16	6	21	103	103	15	72	183	6	10	36	81	29	22	7	16	20	6	4	26	20	20	7	6	52	10	14	25	52	10	239	46					
		7.36%	3.87%	2.34%	13.74%	1.23%	6.03%	8.17%	5.0%	5.31%	1.98%	6.97%	8.67%	8.84%	1.68%	6.86%	14.45%	1.80%	3.93%	9.83%	15.45%	5.34%	10.09%	2.75%	3.56%	4.60%	5.0%	1.54%	3.12%	4.39%	4.58%	4.76%	5.66%	13.86%	6.94%	5.05%	4.89%	11.63%	7.35%	16.78%	8.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	240	3	4	0	7	5	5	20	0	3	2	28	13	7	7	21	0	8	0	15	7	3	0	0	4	2	0	4	7	2	0	2	6	0	3	8	5	1	38	0					
		1.17%	0.30%	1.17%	0.0%	1.23%	0.88%	1.07%	1.69%	0.0%	0.99%	0.66%	2.35%	1.11%	0.78%	0.66%	1.65%	0.0%	3.14%	0.0%	2.86%	1.28%	1.37%	0.0%	0.0%	0.92%	1.66%	0.0%	0.48%	1.53%	0.45%	0.0%	1.88%	1.6%	0.0%	1.08%	1.56%	1.11%	0.73%	2.66%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	13044	717	242	184	267	397	333	767	218	225	218	768	603	625	641	643	263	170	240	143	395	134	211	363	356	89	220	589	332	283	102	79	218	113	191	334	269	82	552	468					
		63.95%	73.16%	70.96%	70.22%	47.25%	70.51%	71.61%	65.0%	72.42%	74.50%	72.42%	64.64%	51.75%	70.38%	61.10%	50.78%	79.21%	66.92%	65.57%	27.29%	72.74%	61.46%	83.07%	80.84%	82.02%	74.16%	84.94%	70.87%	72.96%	64.90%	69.38%	74.52%	58.13%	78.47%	68.95%	65.36%	60.17%	60.29%	38.76%	87.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	2	0	0	1	1	0	2	1	0	0	2	1	2	4	6	0	1	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	5	4	0	5	0					
		0.21%	0.20%	0.0%	0.0%	0.17%	0.17%	0.0%	0.16%	0.33%	0.0%	0.0%	0.16%	0.08%	0.22%	0.38%	0.47%	0.0%	0.39%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.97%	0.89%	0.0%	0.35%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	0	0	0	1	0	2	1	0	0	0	3	6	3	2	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0					
		0.14%	0.0%	0.0%	0.0%	0.17%	0.0%	0.43%	0.08%	0.0%	0.0%	0.0%	0.25%	0.51%	0.33%	0.19%	0.23%	0.0%	0.0%	0.27%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.69%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1686	88	50	24	41	47	40	105	9	11	15	72	150	132	74	107	16	47	40	73	25	17	8	17	20	5	13	145	15	45	6	9	25	5	14	20	16	9	130	1					
		8.26%	8.97%	14.66%	9.16%	7.25%	8.34%	8.60%	8.89%	2.99%	3.64%	4.98%	6.06%	12.87%	14.86%	7.05%	8.45%	4.81%	18.50%	10.92%	13.93%	4.60%	7.79%	3.14%	3.78%	4.60%	4.16%	5.01%	17.44%	3.29%	10.32%	4.08%	8.49%	6.66%	3.47%	5.05%	3.91%	3.57%	6.61%	9.12%	0.18%					
																																														
41	Против всех	644	25	10	0	30	23	0	18	4	15	11	44	54	9	26	65	6	0	11	32	17	9	8	10	4	8	0	6	5	7	0	1	19	5	5	14	14	6	115	8					
		3.15%	2.55%	2.93%	0.0%	5.30%	4.08%	0.0%	1.52%	1.32%	4.96%	3.65%	3.70%	4.63%	1.01%	2.47%	5.13%	1.80%	0.0%	3.00%	6.10%	3.13%	4.12%	3.14%	2.22%	0.92%	6.66%	0.0%	0.72%	1.09%	1.60%	0.0%	0.94%	5.06%	3.47%	1.80%	2.73%	3.13%	4.41%	8.07%	1.48%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
