8	Число бюллетеней в стационарных ящиках для голосования	30004	41	831	1215	1260	1344	285	911	917	1558	1083	530	1969	1131	998	1699	930	308	379	103	238	249	306	357	169	674	111	383	97	463	399	287	137	548	238	538	357	1416	112	169	171	305	92	322	376	313	328	328	321	60	1093	186	257	85	305	173	90	91	201	167									
9	Число недействительных избирательных бюллетеней	260	0	7	10	19	10	1	2	4	22	11	3	6	10	7	18	8	0	11	6	1	0	1	5	2	2	2	3	0	4	2	7	2	26	0	3	0	9	0	0	1	2	0	3	2	7	1	1	0	1	11	1	2	0	0	0	0	0	2	2									
10	Число действительных избирательных бюллетеней	34609	74	866	1269	1304	1498	335	983	955	1602	1150	586	2054	1211	1061	1710	956	510	454	143	443	381	389	428	184	800	128	439	160	532	485	430	177	766	296	706	436	1590	141	195	215	335	101	372	560	385	390	434	452	85	1357	204	307	122	379	213	98	114	236	423									
11	Число полученных открепительных  удостоверений	1337	5	37	55	43	48	20	54	32	55	24	30	45	43	40	56	30	15	15	10	15	15	15	20	15	30	5	15	15	15	27	15	15	30	15	15	15	40	15	15	0	20	15	13	20	20	20	15	15	15	45	10	15	10	20	15	10	10	15	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1035	0	37	51	42	47	10	54	32	51	19	30	45	43	37	54	27	9	15	6	14	7	6	8	6	9	3	10	1	15	27	12	3	15	11	10	10	32	3	10	0	5	8	10	20	20	16	15	15	3	45	5	4	7	13	7	2	1	11	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	845	8	11	28	37	15	46	36	19	35	39	40	42	20	31	42	84	12	17	37	21	7	4	9	3	11	2	4	4	6	2	3	4	6	9	5	5	6	5	3	2	4	1	4	6	27	7	3	9	0	15	0	1	10	3	4	1	2	19	9									
14	Число неиспользованных открепительных удостоверений	302	5	0	4	1	1	10	0	0	4	5	0	0	0	3	2	3	6	0	4	1	8	9	12	9	21	2	5	14	0	0	3	12	15	4	5	5	8	12	5	0	15	7	3	0	0	4	0	0	12	0	5	11	3	7	8	8	9	4	8									
15	Число открепительных удостоверений, выданных избирателям ТИК	61	0	3	5	1	4	0	4	2	4	2	8	5	2	5	3	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	2388	3	46	100	114	104	17	74	84	52	103	39	144	110	101	167	73	12	46	9	23	6	40	34	18	38	4	14	9	36	19	26	11	49	18	32	4	175	11	16	20	30	4	29	35	25	41	19	14	5	23	17	24	7	25	20	8	3	26	32									
		6.85%	4.05%	5.27%	7.82%	8.62%	6.90%	5.06%	7.51%	8.76%	3.20%	8.87%	6.62%	6.99%	9.01%	9.46%	9.66%	7.57%	2.35%	9.89%	6.04%	5.18%	1.57%	10.26%	7.85%	9.68%	4.74%	3.08%	3.17%	5.63%	6.72%	3.90%	5.95%	6.15%	6.19%	6.08%	4.51%	0.92%	10.94%	7.80%	8.21%	9.26%	8.90%	3.96%	7.73%	6.23%	6.38%	10.49%	4.37%	3.10%	5.81%	1.68%	8.29%	7.77%	5.74%	6.60%	9.39%	8.16%	2.63%	10.92%	7.53%									
20	Зюганов Геннадий Андреевич	6960	10	152	190	255	457	79	161	202	424	319	115	407	347	289	328	277	59	78	22	93	69	72	82	33	85	14	57	25	81	96	44	18	152	54	69	83	436	22	34	27	75	14	127	105	116	94	53	51	8	199	31	68	12	42	26	5	14	33	70									
		19.96%	13.51%	17.41%	14.86%	19.27%	30.31%	23.51%	16.35%	21.06%	26.11%	27.48%	19.52%	19.76%	28.42%	27.06%	18.98%	28.73%	11.57%	16.77%	14.77%	20.95%	18.11%	18.46%	18.94%	17.74%	10.60%	10.77%	12.90%	15.63%	15.11%	19.71%	10.07%	10.06%	19.19%	18.24%	9.73%	19.04%	27.27%	15.60%	17.44%	12.50%	22.26%	13.86%	33.87%	18.68%	29.59%	24.04%	12.18%	11.28%	9.30%	14.55%	15.12%	22.01%	9.84%	11.08%	12.21%	5.10%	12.28%	13.87%	16.47%									
21	Миронов Сергей Михайлович	870	2	34	29	53	39	4	12	20	23	39	19	57	57	40	49	28	7	21	3	11	2	9	10	5	13	0	15	3	13	3	14	5	16	4	12	4	44	6	3	1	2	2	13	7	13	13	8	10	1	19	2	5	3	15	3	1	2	11	11									
		2.50%	2.70%	3.89%	2.27%	4.01%	2.59%	1.19%	1.22%	2.09%	1.42%	3.36%	3.23%	2.77%	4.67%	3.75%	2.84%	2.90%	1.37%	4.52%	2.01%	2.48%	0.52%	2.31%	2.31%	2.69%	1.62%	0.00%	3.39%	1.88%	2.43%	0.62%	3.20%	2.79%	2.02%	1.35%	1.69%	0.92%	2.75%	4.26%	1.54%	0.46%	0.59%	1.98%	3.47%	1.25%	3.32%	3.32%	1.84%	2.21%	1.16%	1.39%	0.98%	1.62%	2.46%	3.96%	1.41%	1.02%	1.75%	4.62%	2.59%									
22	Прохоров Михаил Дмитриевич	935	3	40	23	59	63	6	3	11	48	43	12	97	47	29	43	48	2	14	2	12	3	2	12	4	11	0	14	1	6	9	8	1	17	12	3	2	71	4	4	4	12	1	6	14	7	17	6	2	0	31	6	6	2	11	2	0	0	9	10									
		2.68%	4.05%	4.58%	1.80%	4.46%	4.18%	1.79%	0.30%	1.15%	2.96%	3.70%	2.04%	4.71%	3.85%	2.72%	2.49%	4.98%	0.39%	3.01%	1.34%	2.70%	0.79%	0.51%	2.77%	2.15%	1.37%	0.00%	3.17%	0.63%	1.12%	1.85%	1.83%	0.56%	2.15%	4.05%	0.42%	0.46%	4.44%	2.84%	2.05%	1.85%	3.56%	0.99%	1.60%	2.49%	1.79%	4.35%	1.38%	0.44%	0.00%	2.27%	2.93%	1.94%	1.64%	2.90%	0.94%	0.00%	0.00%	3.78%	2.35%									
23	Путин Владимир Владимирович	23456	56	594	927	823	835	229	733	638	1055	646	401	1349	650	602	1123	530	430	295	107	304	301	266	290	124	653	110	339	122	396	358	338	142	532	208	590	343	864	98	138	163	216	80	197	399	224	225	348	375	71	1085	148	204	98	286	162	84	95	157	300									
		67.27%	75.68%	68.04%	72.48%	62.21%	55.37%	68.15%	74.42%	66.53%	64.96%	55.64%	68.08%	65.49%	53.24%	56.37%	64.99%	54.98%	84.31%	63.44%	71.81%	68.47%	79.00%	68.21%	66.97%	66.67%	81.42%	84.62%	76.70%	76.25%	73.88%	73.51%	77.35%	79.33%	67.17%	70.27%	83.22%	78.67%	54.03%	69.50%	70.77%	75.46%	64.09%	79.21%	52.53%	70.99%	57.14%	57.54%	80.00%	82.96%	82.56%	79.31%	72.20%	66.02%	80.33%	75.46%	76.06%	85.71%	83.33%	65.97%	70.59%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
