Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Шарыповская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112					
24	7.Политическая партия «Либерально-демократическая партия России»	799	88	20	10	8	27	50	9	17	4	15	0	67	18	12	17	35	52	6	19	3	46	81	19	21	12	7	23	48	5	9	26	21	4					
		9.54%	11.61%	11.11%	8.70%	8.79%	16.56%	9.75%	4.86%	8.59%	3.48%	16.48%	0.00%	13.11%	8.26%	10.26%	12.23%	8.20%	11.87%	6.06%	7.60%	2.75%	10.02%	11.01%	10.38%	8.27%	6.15%	6.31%	10.18%	8.25%	7.35%	4.76%	13.76%	8.90%	7.41%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	403	47	0	1	1	8	25	5	3	1	3	20	33	7	6	6	24	23	3	6	1	31	70	10	10	10	5	9	16	1	3	7	8	0					
		4.81%	6.20%	0.00%	0.87%	1.10%	4.91%	4.87%	2.70%	1.52%	0.87%	3.30%	11.30%	6.46%	3.21%	5.13%	4.32%	5.62%	5.25%	3.03%	2.40%	0.92%	6.75%	9.51%	5.46%	3.94%	5.13%	4.50%	3.98%	2.75%	1.47%	1.59%	3.70%	3.39%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	5	0	0	2	0	2	0	0	1	0	0	3	1	0	1	4	4	0	0	0	1	5	0	3	0	3	1	6	1	0	8	0	0					
		0.61%	0.66%	0.00%	0.00%	2.20%	0.00%	0.39%	0.00%	0.00%	0.87%	0.00%	0.00%	0.59%	0.46%	0.00%	0.72%	0.94%	0.91%	0.00%	0.00%	0.00%	0.22%	0.68%	0.00%	1.18%	0.00%	2.70%	0.44%	1.03%	1.47%	0.00%	4.23%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5622	503	136	97	71	98	339	150	162	79	65	129	269	159	78	99	276	291	79	200	95	286	430	106	192	132	63	153	368	53	149	103	167	45					
		67.12%	66.36%	75.56%	84.35%	78.02%	60.12%	66.08%	81.08%	81.82%	68.70%	71.43%	72.88%	52.64%	72.94%	66.67%	71.22%	64.64%	66.44%	79.80%	80.00%	87.16%	62.31%	58.42%	57.92%	75.59%	67.69%	56.76%	67.70%	63.23%	77.94%	78.84%	54.50%	70.76%	83.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	1	0	0	0	0	1	0	1	0	2	0	2	1	0	2	5	3	0	1	0	0	6	1	1	1	0	0	3	0	0	0	1	0					
		0.38%	0.13%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.51%	0.00%	2.20%	0.00%	0.39%	0.46%	0.00%	1.44%	1.17%	0.68%	0.00%	0.40%	0.00%	0.00%	0.82%	0.55%	0.39%	0.51%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.42%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
