Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Пачелмская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581					
25	"8. ""Народно-республиканская партия России"""	18	3	4	1	0	4	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0					
		0.19%	0.23%	0.32%	0.09%	0.0%	1.34%	0.87%	0.0%	0.27%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0					
		0.07%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.27%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	323	31	37	25	4	19	9	10	20	37	17	12	4	8	9	7	0	23	0	5	20	0	10	5	11	0					
		3.44%	2.43%	2.96%	2.44%	1.40%	6.37%	7.89%	10.86%	5.58%	4.65%	2.01%	3.50%	3.38%	7.33%	2.96%	3.04%	0.0%	6.37%	0.0%	6.32%	4.18%	0.0%	4.46%	3.44%	5.28%	0.0%					
28	"11. ""Истинные патриоты России"""	16	2	0	0	1	0	0	0	1	3	6	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.17%	0.15%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.27%	0.37%	0.71%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.48%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	13	15	2	0	2	1	2	4	2	5	4	0	1	2	0	0	2	1	1	3	0	5	3	3	3					
		0.78%	1.02%	1.2%	0.19%	0.0%	0.67%	0.87%	2.17%	1.11%	0.25%	0.59%	1.16%	0.0%	0.91%	0.65%	0.0%	0.0%	0.55%	1.25%	1.26%	0.62%	0.0%	2.23%	2.06%	1.44%	3.61%					
30	"13. ""Демократическая партия России"""	25	3	4	8	1	1	0	0	1	2	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0					
		0.26%	0.23%	0.32%	0.78%	0.35%	0.33%	0.0%	0.0%	0.27%	0.25%	0.0%	0.29%	0.0%	0.0%	0.32%	0.43%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	2	5	1	0	2	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0					
		0.17%	0.15%	0.4%	0.09%	0.0%	0.67%	0.0%	1.08%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	317	42	88	28	1	13	1	2	11	13	33	10	1	1	9	3	0	13	5	1	14	3	10	2	10	3					
		3.38%	3.29%	7.04%	2.73%	0.35%	4.36%	0.87%	2.17%	3.07%	1.63%	3.91%	2.92%	0.84%	0.91%	2.96%	1.30%	0.0%	3.60%	6.25%	1.26%	2.92%	1.62%	4.46%	1.37%	4.80%	3.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	3	5	0	5	1	0	2	0	0	1	1	1	0	0	0	2	0	0	4	0	1	0	2	0					
		0.29%	0.0%	0.24%	0.48%	0.0%	1.67%	0.87%	0.0%	0.55%	0.0%	0.0%	0.29%	0.84%	0.91%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.83%	0.0%	0.44%	0.0%	0.96%	0.0%					
35	"18. ""ЛДПР"""	687	119	109	76	15	42	8	12	18	61	25	26	11	3	21	13	8	19	5	5	37	11	6	25	11	1					
		7.33%	9.34%	8.72%	7.43%	5.28%	14.09%	7.01%	13.04%	5.02%	7.67%	2.96%	7.60%	9.32%	2.75%	6.90%	5.65%	8.24%	5.26%	6.25%	6.32%	7.74%	5.94%	2.67%	17.24%	5.28%	1.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	200	31	45	25	2	9	4	0	2	10	7	6	2	1	5	3	1	20	2	0	8	1	4	6	6	0					
		2.13%	2.43%	3.6%	2.44%	0.70%	3.02%	3.50%	0.0%	0.55%	1.25%	0.83%	1.75%	1.69%	0.91%	1.64%	1.30%	1.03%	5.54%	2.5%	0.0%	1.67%	0.54%	1.78%	4.13%	2.88%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5397	649	575	480	222	119	65	31	204	501	563	247	80	74	204	163	66	196	47	45	331	139	159	68	109	60					
		57.58%	50.98%	46.0%	46.96%	78.16%	39.93%	57.01%	33.69%	56.98%	63.01%	66.78%	72.22%	67.79%	67.88%	67.10%	70.86%	68.04%	54.29%	58.75%	56.96%	69.24%	75.13%	70.98%	46.89%	52.40%	72.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	6	5	0	1	1	0	0	3	1	2	0	0	2	1	0	0	6	0	0	1	1	0	1	3	2					
		0.38%	0.47%	0.4%	0.0%	0.35%	0.33%	0.0%	0.0%	0.83%	0.12%	0.23%	0.0%	0.0%	1.83%	0.32%	0.0%	0.0%	1.66%	0.0%	0.0%	0.20%	0.54%	0.0%	0.68%	1.44%	2.40%					
39	"22. ""Развитие предпринимательства"""	22	2	6	2	0	0	0	0	0	3	0	0	1	0	0	0	0	1	1	0	5	0	1	0	0	0					
		0.23%	0.15%	0.48%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.27%	1.25%	0.0%	1.04%	0.0%	0.44%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1178	176	192	188	23	48	3	13	42	114	114	18	4	10	37	25	9	34	9	17	27	25	11	19	16	4					
		12.56%	13.82%	15.36%	18.39%	8.09%	16.10%	2.63%	14.13%	11.73%	14.33%	13.52%	5.26%	3.38%	9.17%	12.17%	10.86%	9.27%	9.41%	11.25%	21.51%	5.64%	13.51%	4.91%	13.10%	7.69%	4.81%					
																																
41	Против всех	249	52	31	49	6	10	2	8	11	4	10	1	5	5	0	1	3	18	0	0	10	2	6	2	12	1					
		2.65%	4.08%	2.48%	4.79%	2.11%	3.35%	1.75%	8.69%	3.07%	0.50%	1.18%	0.29%	4.23%	4.58%	0.0%	0.43%	3.09%	4.98%	0.0%	0.0%	2.09%	1.08%	2.67%	1.37%	5.76%	1.20%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
