Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Снежинская городская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268					
		0.71%	0.86%	0.71%	0.33%	0.45%	0.44%	0.69%	0.84%	1.22%	0.53%	0.48%	0.91%	0.78%	0.24%	1.06%	0.60%	1.03%	0.94%	2.83%					
30	"13. ""Демократическая партия России"""	39	2	1	3	4	0	1	3	2	2	3	4	6	2	4	2	0	0	0					
		0.16%	0.19%	0.06%	0.33%	0.36%	0.0%	0.09%	0.18%	0.13%	0.10%	0.16%	0.22%	0.39%	0.12%	0.22%	0.10%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	1	1	3	4	1	1	1	0	1	4	3	1	2	3	2	1	0					
		0.12%	0.0%	0.06%	0.11%	0.27%	0.25%	0.09%	0.06%	0.06%	0.0%	0.05%	0.22%	0.19%	0.06%	0.11%	0.15%	0.29%	0.31%	0.0%					
32	"15. ""Партия СЛОН"""	32	0	2	2	2	1	0	5	0	1	2	2	3	3	1	7	1	0	0					
		0.13%	0.0%	0.12%	0.22%	0.18%	0.06%	0.0%	0.30%	0.0%	0.05%	0.10%	0.11%	0.19%	0.18%	0.05%	0.35%	0.14%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2169	137	178	101	94	113	65	148	128	199	185	179	137	165	166	114	36	17	7					
		9.08%	13.21%	11.50%	11.12%	8.46%	7.20%	6.46%	8.94%	8.73%	10.65%	9.96%	10.26%	9.00%	9.93%	9.29%	5.72%	5.30%	5.34%	4.96%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	1	3	0	2	2	1	2	2	3	3	2	0	2	4	2	0	0					
		0.12%	0.0%	0.06%	0.33%	0.0%	0.12%	0.19%	0.06%	0.13%	0.10%	0.16%	0.17%	0.13%	0.0%	0.11%	0.20%	0.29%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2863	109	115	88	111	204	129	193	184	196	181	209	172	188	210	392	78	69	35					
		11.99%	10.51%	7.43%	9.69%	9.99%	13.00%	12.83%	11.66%	12.55%	10.49%	9.74%	11.98%	11.30%	11.32%	11.75%	19.67%	11.50%	21.69%	24.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	303	11	20	16	15	20	20	16	17	21	20	13	28	19	26	24	9	5	3					
		1.26%	1.06%	1.29%	1.76%	1.35%	1.27%	1.99%	0.96%	1.15%	1.12%	1.07%	0.74%	1.84%	1.14%	1.45%	1.20%	1.32%	1.57%	2.12%					
37	"20. ""Политическая партия ""Единая Россия"""	6472	265	416	223	311	461	265	438	403	540	517	482	397	464	493	510	168	88	31					
		27.12%	25.55%	26.89%	24.55%	27.99%	29.38%	26.36%	26.48%	27.48%	28.90%	27.84%	27.63%	26.10%	27.95%	27.60%	25.60%	24.77%	27.67%	21.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	2	1	1	2	2	1	3	0	4	5	2	1	1	8	1	2	1					
		0.15%	0.09%	0.12%	0.11%	0.09%	0.12%	0.19%	0.06%	0.20%	0.0%	0.21%	0.28%	0.13%	0.06%	0.05%	0.40%	0.14%	0.62%	0.70%					
39	"22. ""Развитие предпринимательства"""	81	4	7	1	5	2	3	5	3	10	8	4	5	6	5	9	3	0	1					
		0.33%	0.38%	0.45%	0.11%	0.45%	0.12%	0.29%	0.30%	0.20%	0.53%	0.43%	0.22%	0.32%	0.36%	0.27%	0.45%	0.44%	0.0%	0.70%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2694	169	192	125	145	196	121	212	173	191	189	164	149	185	170	172	83	52	6					
		11.28%	16.29%	12.41%	13.76%	13.05%	12.49%	12.03%	12.81%	11.80%	10.22%	10.17%	9.40%	9.79%	11.14%	9.51%	8.63%	12.24%	16.35%	4.25%					
																									
41	Против всех	1992	65	103	70	103	149	79	141	131	133	150	173	147	120	164	175	46	29	14					
		8.34%	6.26%	6.65%	7.70%	9.27%	9.49%	7.86%	8.52%	8.93%	7.11%	8.07%	9.91%	9.66%	7.22%	9.18%	8.78%	6.78%	9.11%	9.92%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
