Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Упоровская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	498	35	20	15	12	1	1	10	1	1	7	35	35	18	1	12	7	12	25	9	2	10	2	20	2	2	20	3	3	20	5	47	17	5	38	3	3	6	3	22	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	475	33	20	15	12	1	1	10	1	1	7	35	35	18	1	12	7	12	25	9	2	10	2	18	2	2	20	1	0	14	5	47	16	0	38	3	3	6	1	22	4	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	155	54	10	7	5	0	4	0	0	1	0	1	8	1	0	1	1	1	4	2	1	5	1	4	4	4	3	2	2	5	2	2	7	0	0	2	2	4	1	2	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	3	6	0	0	1	5	0	0	0	0	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	155	9	9	0	15	0	0	3	0	0	8	0	5	3	2	4	0	1	5	3	0	1	0	5	0	0	7	0	0	2	3	35	4	1	13	2	0	4	0	9	1	1					
		1.12%	0.61%	0.68%	0.00%	3.61%	0.00%	0.00%	0.71%	0.00%	0.00%	3.62%	0.00%	0.81%	1.56%	2.82%	3.36%	0.00%	0.65%	0.78%	3.45%	0.00%	0.47%	0.00%	1.15%	0.00%	0.00%	1.67%	0.00%	0.00%	0.75%	0.87%	7.61%	0.48%	0.53%	1.86%	0.93%	0.00%	1.19%	0.00%	1.82%	0.91%	0.66%					
19	2.Всероссийская политическая партия «Гражданская Сила»	26	6	5	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	3	0	0	0	0	0	1	1					
		0.19%	0.41%	0.38%	0.00%	0.24%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.22%	0.36%	0.53%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.66%					
20	3.Политическая партия «Демократическая партия России»	11	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	1					
		0.08%	0.07%	0.00%	0.00%	0.00%	0.81%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.66%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	615	61	47	41	27	7	8	12	2	0	22	6	42	7	2	4	4	14	46	22	0	2	2	16	2	3	19	12	2	3	11	61	9	9	30	4	8	7	0	24	10	7					
		4.45%	4.16%	3.56%	5.07%	6.51%	5.65%	8.99%	2.83%	1.49%	0.00%	9.95%	1.24%	6.84%	3.65%	2.82%	3.36%	2.80%	9.15%	7.21%	25.29%	0.00%	0.94%	2.41%	3.69%	1.57%	2.50%	4.52%	5.36%	1.52%	1.12%	3.21%	13.26%	1.08%	4.79%	4.30%	1.85%	4.57%	2.08%	0.00%	4.86%	9.09%	4.64%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0					
		0.08%	0.20%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1					
		0.05%	0.07%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%					
24	7.Политическая партия «Либерально-демократическая партия России»	779	75	19	60	39	16	10	17	7	7	17	17	3	13	3	4	0	6	3	9	7	8	4	18	3	4	23	5	4	3	3	78	28	18	49	23	32	12	4	95	12	21					
		5.63%	5.11%	1.44%	7.42%	9.40%	12.90%	11.24%	4.01%	5.22%	7.00%	7.69%	3.51%	0.49%	6.77%	4.23%	3.36%	0.00%	3.92%	0.47%	10.34%	5.30%	3.76%	4.82%	4.15%	2.36%	3.33%	5.48%	2.23%	3.03%	1.12%	0.87%	16.96%	3.35%	9.57%	7.02%	10.65%	18.29%	3.57%	6.90%	19.23%	10.91%	13.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	245	41	17	0	28	2	4	6	3	1	12	4	2	2	3	2	3	0	6	2	1	0	2	0	0	0	3	0	0	3	3	20	9	5	19	2	4	2	0	26	7	1					
		1.77%	2.79%	1.29%	0.00%	6.75%	1.61%	4.49%	1.42%	2.24%	1.00%	5.43%	0.82%	0.33%	1.04%	4.23%	1.68%	2.10%	0.00%	0.94%	2.30%	0.76%	0.00%	2.41%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	1.12%	0.87%	4.35%	1.08%	2.66%	2.72%	0.93%	2.29%	0.60%	0.00%	5.26%	6.36%	0.66%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	4	8	0	2	0	1	1	0	0	2	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	4	0	3	0	1	3	0	4	0	1					
		0.32%	0.27%	0.61%	0.00%	0.48%	0.00%	1.12%	0.24%	0.00%	0.00%	0.90%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.29%	0.43%	0.48%	0.00%	0.43%	0.00%	0.57%	0.89%	0.00%	0.81%	0.00%	0.66%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11758	1256	1196	706	293	98	65	382	121	91	155	441	538	155	60	105	124	131	570	50	123	200	72	394	121	112	368	207	126	253	318	253	775	148	574	184	119	308	54	327	76	109					
		85.05%	85.56%	90.47%	87.27%	70.60%	79.03%	73.03%	90.09%	90.30%	91.00%	70.14%	90.93%	87.62%	80.73%	84.51%	88.24%	86.71%	85.62%	89.34%	57.47%	93.18%	93.90%	86.75%	90.78%	95.28%	93.33%	87.62%	92.41%	95.45%	94.76%	92.71%	55.00%	92.70%	78.72%	82.23%	85.19%	68.00%	91.67%	93.10%	66.19%	69.09%	72.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	4	2	0	2	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	2					
		0.14%	0.27%	0.15%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.16%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.91%	1.32%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
