Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Упоровская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	595	10	5	5	3	16	2	9	44	12	3	8	8	35	40	20	2	10	10	6	10	2	3	10	3	0	25	16	80	17	0	5	3	40	12	10	30	30	30	15	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	556	10	5	5	1	16	2	9	44	12	2	8	8	35	40	20	2	10	10	6	10	2	3	10	2	0	21	16	80	17	0	1	0	40	12	10	24	22	20	15	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	112	1	1	1	1	7	0	4	4	0	0	1	1	4	10	0	1	3	0	3	2	1	1	2	2	2	1	2	7	4	2	4	1	2	2	2	17	6	3	5	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	39	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	4	3	0	0	0	6	8	10	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	249	0	4	1	1	34	0	1	6	1	2	3	0	3	2	4	2	12	2	0	9	4	1	13	2	0	1	1	46	3	0	3	1	7	1	13	2	30	13	17	2	2					
		1.83%	0.00%	1.85%	0.71%	1.15%	8.29%	0.00%	1.35%	0.92%	0.52%	2.11%	2.42%	0.00%	0.63%	0.36%	2.05%	1.57%	8.00%	1.63%	0.00%	2.05%	3.20%	0.83%	2.99%	0.94%	0.00%	0.38%	0.31%	10.38%	0.33%	0.00%	0.85%	1.72%	0.95%	0.59%	6.50%	0.16%	2.28%	1.46%	3.86%	1.79%	1.57%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	403	5	7	3	0	58	6	1	7	1	3	2	0	4	3	4	8	15	10	1	4	3	3	12	4	5	2	11	34	4	2	12	1	14	2	12	15	23	18	77	3	4					
		2.97%	1.21%	3.24%	2.14%	0.00%	14.15%	4.88%	1.35%	1.08%	0.52%	3.16%	1.61%	0.00%	0.83%	0.54%	2.05%	6.30%	10.00%	8.13%	1.49%	0.91%	2.40%	2.50%	2.76%	1.88%	3.88%	0.77%	3.36%	7.67%	0.45%	1.02%	3.38%	1.72%	1.90%	1.18%	6.00%	1.17%	1.75%	2.02%	17.50%	2.68%	3.15%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	1	1	0	8	2	3	2	0	0					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.14%	0.59%	0.00%	0.62%	0.15%	0.34%	0.45%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	593	35	11	4	2	28	4	3	25	1	2	4	3	8	9	8	1	14	2	2	3	3	2	32	5	4	3	8	111	7	5	16	1	8	2	15	73	44	23	50	3	9					
		4.36%	8.45%	5.09%	2.86%	2.30%	6.83%	3.25%	4.05%	3.85%	0.52%	2.11%	3.23%	3.37%	1.67%	1.62%	4.10%	0.79%	9.33%	1.63%	2.99%	0.68%	2.40%	1.67%	7.37%	2.35%	3.10%	1.15%	2.45%	25.06%	0.78%	2.54%	4.51%	1.72%	1.09%	1.18%	7.50%	5.67%	3.35%	2.58%	11.36%	2.68%	7.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	25	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	1	0	0	0	1	5	4	5	0	0	0					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.11%	0.00%	0.28%	0.00%	0.00%	0.00%	0.50%	0.39%	0.30%	0.56%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12215	374	194	132	84	253	113	69	610	189	88	114	86	465	541	179	116	108	109	64	420	115	111	377	202	120	255	298	233	877	190	323	55	704	163	157	1184	1209	824	294	104	112					
		89.89%	90.34%	89.81%	94.29%	96.55%	61.71%	91.87%	93.24%	93.99%	98.44%	92.63%	91.94%	96.63%	96.88%	97.48%	91.79%	91.34%	72.00%	88.62%	95.52%	95.67%	92.00%	92.50%	86.87%	94.84%	93.02%	97.70%	91.13%	52.60%	97.66%	96.45%	90.99%	94.83%	95.65%	95.88%	78.50%	91.99%	91.94%	92.27%	66.82%	92.86%	88.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	12	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	2	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.50%	0.00%	0.23%	0.22%	0.00%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
