Выборы Президента Российской Федерации																																																
																																																
Наименование Избирательной комиссии:    Атяшевская																																																
																																																
Итоги голосования 																																																
																																																
		Сумма	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113					
18	. Глазьев Сергей Юрьевич	22	7	3	0	1	0	0	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0					
		0.13%	0.32%	0.17%	0.00%	0.08%	0.00%	0.00%	0.16%	0.00%	0.36%	0.51%	0.00%	0.49%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.25%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%					
19	. Малышкин Олег Александрович	23	5	4	1	0	1	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0					
		0.13%	0.23%	0.23%	0.17%	0.00%	0.15%	0.00%	0.00%	0.00%	0.18%	0.00%	0.56%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.23%	0.27%	0.29%	0.00%	0.00%	0.00%	0.00%	0.51%	1.67%	0.00%					
20	. Миронов Сергей Михайлович	11	4	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.06%	0.18%	0.06%	0.17%	0.08%	0.00%	0.00%	0.16%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	. Путин Владимир Владимирович	17058	2126	1717	595	1186	644	584	639	350	545	192	347	201	227	213	511	131	47	378	243	287	64	546	297	388	573	157	157	234	79	244	204	428	372	333	277	507	201	232	191	59	352					
		98.52%	96.99%	98.28%	99.00%	98.92%	98.47%	99.49%	99.22%	98.87%	98.02%	98.46%	98.02%	98.05%	98.27%	98.16%	99.61%	100.00%	100.00%	98.44%	98.78%	98.29%	100.00%	99.64%	99.66%	98.23%	98.45%	99.37%	98.12%	98.32%	98.75%	98.39%	98.08%	98.62%	99.47%	97.94%	98.58%	99.61%	99.50%	99.57%	97.45%	98.33%	98.60%					
22	. Хакамада Ирина Муцуовна	18	3	4	2	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.14%	0.23%	0.33%	0.00%	0.00%	0.17%	0.16%	0.00%	0.00%	0.00%	0.28%	0.49%	0.00%	0.46%	0.00%	0.00%	0.00%	0.26%	0.00%	0.34%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	157	37	16	2	6	7	2	2	4	5	2	4	2	3	2	0	0	0	5	3	4	0	2	0	4	8	1	2	4	1	4	2	4	1	4	2	2	1	1	3	0	5					
		0.91%	1.69%	0.92%	0.33%	0.50%	1.07%	0.34%	0.31%	1.13%	0.90%	1.03%	1.13%	0.98%	1.30%	0.92%	0.00%	0.00%	0.00%	1.30%	1.22%	1.37%	0.00%	0.36%	0.00%	1.01%	1.37%	0.63%	1.25%	1.68%	1.25%	1.61%	0.96%	0.92%	0.27%	1.18%	0.71%	0.39%	0.50%	0.43%	1.53%	0.00%	1.40%					
																																																
24	Против всех	13	4	2	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.08%	0.18%	0.11%	0.00%	0.17%	0.31%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
