Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Шумячская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
		3.36%	4.76%	2.68%	1.15%	3.76%	1.07%	0.46%	0.51%	0.0%	0.41%	2.77%	1.94%	0.71%	14.34%	0.78%	1.16%	1.11%	2.68%	9.04%	3.06%					
22	"5. ""За Русь Святую"""	40	7	4	0	1	0	3	0	2	8	1	1	0	1	1	0	0	4	4	3					
		0.61%	0.65%	0.41%	0.0%	0.53%	0.0%	1.39%	0.0%	1.39%	3.33%	0.27%	0.97%	0.0%	0.38%	0.39%	0.0%	0.0%	2.15%	0.95%	0.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	4	1	0	1	0	0	1	0	5	1	0	0	1	0	0	0	0	0	0					
		0.21%	0.37%	0.10%	0.0%	0.53%	0.0%	0.0%	0.51%	0.0%	2.08%	0.27%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	17	3	2	0	0	0	1	2	1	2	1	1	1	0	0	0	0	0	2	1					
		0.26%	0.28%	0.20%	0.0%	0.0%	0.0%	0.46%	1.02%	0.69%	0.83%	0.27%	0.97%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.10%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	1	1	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.38%	0.53%	4.30%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	2	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2					
		0.12%	0.0%	0.20%	0.0%	0.53%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.21%					
27	"10. ""Аграрная партия России"""	308	31	39	9	16	0	24	18	2	27	17	25	6	9	15	21	3	2	20	24					
		4.71%	2.89%	4.02%	3.46%	8.60%	0.0%	11.16%	9.23%	1.39%	11.25%	4.70%	24.27%	4.28%	3.48%	5.85%	6.12%	1.67%	1.07%	4.76%	2.62%					
28	"11. ""Истинные патриоты России"""	5	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.07%	0.18%	0.0%	0.38%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	70	18	6	2	1	1	8	1	2	2	7	1	1	0	4	0	2	3	2	9					
		1.07%	1.68%	0.61%	0.76%	0.53%	1.07%	3.72%	0.51%	1.39%	0.83%	1.93%	0.97%	0.71%	0.0%	1.56%	0.0%	1.11%	1.61%	0.47%	0.98%					
30	"13. ""Демократическая партия России"""	16	0	0	2	1	0	1	0	0	0	2	0	0	2	2	0	1	0	0	5					
		0.24%	0.0%	0.0%	0.76%	0.53%	0.0%	0.46%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.77%	0.78%	0.0%	0.55%	0.0%	0.0%	0.54%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	2	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1					
		0.12%	0.18%	0.0%	0.0%	0.53%	0.0%	0.0%	0.51%	0.69%	0.0%	0.0%	0.97%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%					
32	"15. ""Партия СЛОН"""	6	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0					
		0.09%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.71%	0.38%	0.0%	0.0%	0.55%	0.53%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	292	56	42	2	37	6	5	9	12	4	6	4	11	2	3	8	6	5	12	62					
		4.47%	5.23%	4.33%	0.76%	19.89%	6.45%	2.32%	4.61%	8.39%	1.66%	1.66%	3.88%	7.85%	0.77%	1.17%	2.33%	3.35%	2.68%	2.85%	6.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	15	2	0	0	2	0	1	0	1	0	2	0	1	1	2	0	0	0	2	1					
		0.22%	0.18%	0.0%	0.0%	1.07%	0.0%	0.46%	0.0%	0.69%	0.0%	0.55%	0.0%	0.71%	0.38%	0.78%	0.0%	0.0%	0.0%	0.47%	0.10%					
35	"18. ""ЛДПР"""	822	143	147	24	19	7	25	30	19	26	51	14	20	18	20	19	25	21	45	149					
		12.58%	13.36%	15.17%	9.23%	10.21%	7.52%	11.62%	15.38%	13.28%	10.83%	14.12%	13.59%	14.28%	6.97%	7.81%	5.53%	13.96%	11.29%	10.71%	16.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	113	16	17	4	2	7	6	6	1	0	12	0	5	2	9	3	1	1	5	16					
		1.72%	1.49%	1.75%	1.53%	1.07%	7.52%	2.79%	3.07%	0.69%	0.0%	3.32%	0.0%	3.57%	0.77%	3.51%	0.87%	0.55%	0.53%	1.19%	1.74%					
37	"20. ""Политическая партия ""Единая Россия"""	2948	426	386	138	64	37	88	80	77	135	150	36	76	138	126	233	96	101	229	332					
		45.13%	39.81%	39.83%	53.07%	34.40%	39.78%	40.93%	41.02%	53.84%	56.25%	41.55%	34.95%	54.28%	53.48%	49.21%	67.93%	53.63%	54.30%	54.52%	36.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	3	3	4	4	0	2	0	0	1	2	0	0	1	4	0	1	1	3	0					
		0.44%	0.28%	0.30%	1.53%	2.15%	0.0%	0.93%	0.0%	0.0%	0.41%	0.55%	0.0%	0.0%	0.38%	1.56%	0.0%	0.55%	0.53%	0.71%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	5					
		0.16%	0.09%	0.10%	0.38%	0.0%	1.07%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.54%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	997	200	205	39	16	18	25	24	17	12	72	10	12	25	28	28	18	26	22	200					
		15.26%	18.69%	21.15%	15.0%	8.60%	19.35%	11.62%	12.30%	11.88%	5.0%	19.94%	9.70%	8.57%	9.68%	10.93%	8.16%	10.05%	13.97%	5.23%	21.85%					
																										
41	Против всех	181	32	34	6	4	0	6	8	1	2	8	2	2	2	13	5	11	6	6	33					
		2.77%	2.99%	3.50%	2.30%	2.15%	0.0%	2.79%	4.10%	0.69%	0.83%	2.21%	1.94%	1.42%	0.77%	5.07%	1.45%	6.14%	3.22%	1.42%	3.60%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
