Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Район Царицыно																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1882	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №1888	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №3156	УИК №3157					
15	Число открепительных удостоверений выданных ТИК	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	0	1	1	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	316	6	6	4	11	10	6	2	8	12	6	18	11	8	6	16	7	9	10	11	10	10	10	6	8	10	5	10	16	7	13	12	4	9	5	14					
		0.73%	0.40%	0.36%	0.29%	0.70%	0.68%	0.59%	0.18%	0.66%	0.94%	0.52%	1.26%	0.87%	0.54%	0.40%	1.13%	0.51%	0.62%	0.97%	0.95%	0.90%	0.97%	0.85%	0.52%	0.60%	0.74%	0.35%	1.06%	1.39%	0.69%	0.92%	0.98%	0.27%	0.72%	0.79%	3.11%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2448	119	100	100	95	73	59	58	59	81	69	80	57	61	115	61	64	104	31	65	76	56	88	61	50	45	85	84	57	50	95	63	94	53	26	14					
		5.65%	8.03%	6.13%	7.28%	6.08%	4.98%	5.88%	5.25%	4.87%	6.36%	6.02%	5.60%	4.54%	4.17%	7.74%	4.32%	4.72%	7.20%	3.01%	5.67%	6.84%	5.47%	7.54%	5.29%	3.75%	3.34%	6.07%	8.92%	4.97%	4.98%	6.76%	5.16%	6.49%	4.26%	4.14%	3.11%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	958	43	23	31	27	27	23	34	20	31	32	39	25	38	32	28	50	23	21	12	21	29	19	32	31	33	15	14	24	20	24	37	34	29	21	16					
		2.21%	2.90%	1.41%	2.25%	1.72%	1.84%	2.29%	3.08%	1.65%	2.43%	2.79%	2.73%	1.99%	2.59%	2.15%	1.98%	3.69%	1.59%	2.04%	1.04%	1.89%	2.83%	1.62%	2.77%	2.32%	2.44%	1.07%	1.48%	2.09%	1.99%	1.70%	3.03%	2.34%	2.33%	3.34%	3.55%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3505	187	148	130	122	124	70	98	96	91	88	108	83	98	133	132	94	133	66	95	101	67	123	98	91	76	104	110	95	90	123	86	126	61	34	24					
		8.10%	12.62%	9.07%	9.46%	7.81%	8.46%	6.97%	8.88%	7.93%	7.14%	7.68%	7.56%	6.62%	6.70%	8.96%	9.34%	6.94%	9.21%	6.42%	8.28%	9.09%	6.54%	10.54%	8.49%	6.83%	5.64%	7.42%	11.68%	8.29%	8.97%	8.76%	7.05%	8.70%	4.90%	5.42%	5.33%					
22	"5. ""За Русь Святую"""	198	0	7	6	6	5	7	2	7	7	6	5	7	6	6	10	8	6	13	4	5	6	6	3	7	12	6	2	4	4	3	2	5	3	6	6					
		0.45%	0.0%	0.42%	0.43%	0.38%	0.34%	0.69%	0.18%	0.57%	0.54%	0.52%	0.35%	0.55%	0.41%	0.40%	0.70%	0.59%	0.41%	1.26%	0.34%	0.45%	0.58%	0.51%	0.26%	0.52%	0.89%	0.42%	0.21%	0.34%	0.39%	0.21%	0.16%	0.34%	0.24%	0.95%	1.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	88	2	5	1	1	4	6	1	2	3	3	4	3	3	1	1	1	2	3	2	1	0	1	5	0	5	2	5	2	2	4	1	8	2	2	0					
		0.20%	0.13%	0.30%	0.07%	0.06%	0.27%	0.59%	0.09%	0.16%	0.23%	0.26%	0.28%	0.23%	0.20%	0.06%	0.07%	0.07%	0.13%	0.29%	0.17%	0.09%	0.0%	0.08%	0.43%	0.0%	0.37%	0.14%	0.53%	0.17%	0.19%	0.28%	0.08%	0.55%	0.16%	0.31%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	665	15	26	27	27	26	19	25	21	23	15	24	29	28	28	19	12	21	14	8	26	7	12	11	16	21	22	10	21	10	23	21	21	28	9	0					
		1.53%	1.01%	1.59%	1.96%	1.72%	1.77%	1.89%	2.26%	1.73%	1.80%	1.31%	1.68%	2.31%	1.91%	1.88%	1.34%	0.88%	1.45%	1.36%	0.69%	2.34%	0.68%	1.02%	0.95%	1.20%	1.55%	1.57%	1.06%	1.83%	0.99%	1.63%	1.72%	1.45%	2.25%	1.43%	0.0%					
25	"8. ""Народно-республиканская партия России"""	53	1	2	1	2	2	1	1	1	0	1	1	0	0	2	0	1	2	0	5	1	0	0	2	4	0	0	0	3	0	2	1	13	3	1	0					
		0.12%	0.06%	0.12%	0.07%	0.12%	0.13%	0.09%	0.09%	0.08%	0.0%	0.08%	0.07%	0.0%	0.0%	0.13%	0.0%	0.07%	0.13%	0.0%	0.43%	0.09%	0.0%	0.0%	0.17%	0.30%	0.0%	0.0%	0.0%	0.26%	0.0%	0.14%	0.08%	0.89%	0.24%	0.15%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	285	11	15	11	8	11	4	7	10	7	5	11	7	7	11	9	14	11	5	7	9	9	2	11	6	12	18	10	6	3	11	4	0	7	2	4					
		0.65%	0.74%	0.91%	0.80%	0.51%	0.75%	0.39%	0.63%	0.82%	0.54%	0.43%	0.77%	0.55%	0.47%	0.74%	0.63%	1.03%	0.76%	0.48%	0.61%	0.81%	0.87%	0.17%	0.95%	0.45%	0.89%	1.28%	1.06%	0.52%	0.29%	0.78%	0.32%	0.0%	0.56%	0.31%	0.88%					
27	"10. ""Аграрная партия России"""	683	24	26	18	26	30	10	13	17	17	24	25	16	22	16	27	28	25	34	22	16	14	24	15	30	10	13	9	18	17	26	21	12	16	18	4					
		1.57%	1.62%	1.59%	1.31%	1.66%	2.04%	0.99%	1.17%	1.40%	1.33%	2.09%	1.75%	1.27%	1.50%	1.07%	1.91%	2.06%	1.73%	3.31%	1.91%	1.44%	1.36%	2.05%	1.30%	2.25%	0.74%	0.92%	0.95%	1.57%	1.69%	1.85%	1.72%	0.82%	1.28%	2.87%	0.88%					
28	"11. ""Истинные патриоты России"""	33	0	0	1	1	0	0	0	2	1	0	1	0	2	1	0	1	0	0	0	2	1	1	2	0	3	2	4	0	0	2	1	2	0	1	2					
		0.07%	0.0%	0.0%	0.07%	0.06%	0.0%	0.0%	0.0%	0.16%	0.07%	0.0%	0.07%	0.0%	0.13%	0.06%	0.0%	0.07%	0.0%	0.0%	0.0%	0.18%	0.09%	0.08%	0.17%	0.0%	0.22%	0.14%	0.42%	0.0%	0.0%	0.14%	0.08%	0.13%	0.0%	0.15%	0.44%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	523	16	31	26	14	20	9	9	9	13	16	13	13	16	12	15	22	16	8	18	12	14	13	16	19	20	17	8	10	16	25	22	12	13	7	3					
		1.20%	1.08%	1.90%	1.89%	0.89%	1.36%	0.89%	0.81%	0.74%	1.02%	1.39%	0.91%	1.03%	1.09%	0.80%	1.06%	1.62%	1.10%	0.77%	1.57%	1.08%	1.36%	1.11%	1.38%	1.42%	1.48%	1.21%	0.85%	0.87%	1.59%	1.78%	1.80%	0.82%	1.04%	1.11%	0.66%					
30	"13. ""Демократическая партия России"""	57	0	6	1	1	1	1	1	2	0	0	1	2	3	2	2	2	0	3	1	2	3	2	1	2	1	0	1	1	2	0	1	3	1	4	4					
		0.13%	0.0%	0.36%	0.07%	0.06%	0.06%	0.09%	0.09%	0.16%	0.0%	0.0%	0.07%	0.15%	0.20%	0.13%	0.14%	0.14%	0.0%	0.29%	0.08%	0.18%	0.29%	0.17%	0.08%	0.15%	0.07%	0.0%	0.10%	0.08%	0.19%	0.0%	0.08%	0.20%	0.08%	0.63%	0.88%					
31	"14. ""Великая Россия - Евразийский Союз"""	95	4	1	1	7	1	0	2	2	2	1	3	5	3	2	0	2	1	2	4	4	2	2	2	7	4	1	2	0	2	4	4	6	4	5	3					
		0.21%	0.27%	0.06%	0.07%	0.44%	0.06%	0.0%	0.18%	0.16%	0.15%	0.08%	0.21%	0.39%	0.20%	0.13%	0.0%	0.14%	0.06%	0.19%	0.34%	0.36%	0.19%	0.17%	0.17%	0.52%	0.29%	0.07%	0.21%	0.0%	0.19%	0.28%	0.32%	0.41%	0.32%	0.79%	0.66%					
32	"15. ""Партия СЛОН"""	60	0	1	1	2	2	1	2	0	1	1	0	0	2	3	3	2	4	0	4	2	1	1	1	5	4	4	1	0	0	3	3	2	1	2	1					
		0.13%	0.0%	0.06%	0.07%	0.12%	0.13%	0.09%	0.18%	0.0%	0.07%	0.08%	0.0%	0.0%	0.13%	0.20%	0.21%	0.14%	0.27%	0.0%	0.34%	0.18%	0.09%	0.08%	0.08%	0.37%	0.29%	0.28%	0.10%	0.0%	0.0%	0.21%	0.24%	0.13%	0.08%	0.31%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6239	248	268	255	239	178	161	157	153	161	159	223	178	212	201	215	165	228	143	154	175	157	186	153	178	215	176	156	121	133	198	157	235	147	136	18					
		14.42%	16.74%	16.43%	18.57%	15.31%	12.15%	16.05%	14.23%	12.64%	12.64%	13.88%	15.61%	14.20%	14.50%	13.54%	15.22%	12.18%	15.78%	13.92%	13.43%	15.76%	15.34%	15.95%	13.26%	13.37%	15.96%	12.57%	16.57%	10.56%	13.26%	14.10%	12.87%	16.24%	11.81%	21.69%	4.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	0	2	1	2	3	1	2	1	0	1	2	1	0	4	0	0	3	1	1	3	1	2	1	2	1	4	3	2	0	2	2	3	4	1	2					
		0.13%	0.0%	0.12%	0.07%	0.12%	0.20%	0.09%	0.18%	0.08%	0.0%	0.08%	0.14%	0.07%	0.0%	0.26%	0.0%	0.0%	0.20%	0.09%	0.08%	0.27%	0.09%	0.17%	0.08%	0.15%	0.07%	0.28%	0.31%	0.17%	0.0%	0.14%	0.16%	0.20%	0.32%	0.15%	0.44%					
35	"18. ""ЛДПР"""	2912	61	113	52	120	104	67	98	101	90	69	92	92	87	103	117	96	98	69	69	57	81	73	88	101	100	80	49	72	80	89	92	82	96	31	43					
		6.73%	4.11%	6.92%	3.78%	7.68%	7.10%	6.67%	8.88%	8.34%	7.06%	6.02%	6.44%	7.34%	5.95%	6.94%	8.28%	7.09%	6.78%	6.71%	6.02%	5.13%	7.91%	6.26%	7.63%	7.58%	7.42%	5.71%	5.20%	6.28%	7.97%	6.33%	7.54%	5.66%	7.71%	4.94%	9.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	383	15	15	11	19	9	5	11	7	16	3	13	13	15	16	10	4	12	8	6	11	9	14	5	14	10	12	7	18	10	9	8	12	15	8	13					
		0.88%	1.01%	0.91%	0.80%	1.21%	0.61%	0.49%	0.99%	0.57%	1.25%	0.26%	0.91%	1.03%	1.02%	1.07%	0.70%	0.29%	0.83%	0.77%	0.52%	0.99%	0.87%	1.20%	0.43%	1.05%	0.74%	0.85%	0.74%	1.57%	0.99%	0.64%	0.65%	0.82%	1.20%	1.27%	2.88%					
37	"20. ""Политическая партия ""Единая Россия"""	17135	517	601	462	586	614	380	437	497	554	481	576	533	624	565	531	593	512	450	461	375	395	410	465	563	576	648	314	517	401	548	491	549	525	195	189					
		39.60%	34.90%	36.84%	33.64%	37.54%	41.93%	37.88%	39.61%	41.07%	43.51%	42.00%	40.33%	42.53%	42.68%	38.07%	37.60%	43.79%	35.45%	43.81%	40.22%	33.78%	38.61%	35.16%	40.32%	42.29%	42.76%	46.28%	33.36%	45.15%	39.98%	39.03%	40.27%	37.94%	42.20%	31.10%	42.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	2	2	0	1	2	0	4	2	2	3	2	2	3	0	3	2	0	1	1	0	1	0	2	2	0	1	1	2	3	3	2	3	1	1	3					
		0.13%	0.13%	0.12%	0.0%	0.06%	0.13%	0.0%	0.36%	0.16%	0.15%	0.26%	0.14%	0.15%	0.20%	0.0%	0.21%	0.14%	0.0%	0.09%	0.08%	0.0%	0.09%	0.0%	0.17%	0.15%	0.0%	0.07%	0.10%	0.17%	0.29%	0.21%	0.16%	0.20%	0.08%	0.15%	0.66%					
39	"22. ""Развитие предпринимательства"""	90	4	6	4	8	4	1	3	2	0	6	3	6	2	2	2	2	6	1	4	2	1	1	3	2	3	0	2	0	0	2	1	4	2	1	0					
		0.20%	0.27%	0.36%	0.29%	0.51%	0.27%	0.09%	0.27%	0.16%	0.0%	0.52%	0.21%	0.47%	0.13%	0.13%	0.14%	0.14%	0.41%	0.09%	0.34%	0.18%	0.09%	0.08%	0.26%	0.15%	0.22%	0.0%	0.21%	0.0%	0.0%	0.14%	0.08%	0.27%	0.16%	0.15%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2996	112	133	128	108	97	77	57	67	81	83	87	75	95	108	84	96	92	67	84	104	63	92	88	89	76	103	77	72	70	86	79	111	87	40	28					
		6.92%	7.56%	8.15%	9.32%	6.91%	6.62%	7.67%	5.16%	5.53%	6.36%	7.24%	6.09%	5.98%	6.49%	7.27%	5.94%	7.09%	6.37%	6.52%	7.32%	9.36%	6.15%	7.89%	7.63%	6.68%	5.64%	7.35%	8.18%	6.28%	6.97%	6.12%	6.48%	7.67%	6.99%	6.37%	6.22%					
																																										
41	Против всех	2740	63	82	93	112	95	82	67	89	59	54	87	66	85	106	111	76	117	57	83	79	64	66	70	86	90	65	52	69	60	80	92	88	98	56	41					
		6.33%	4.25%	5.02%	6.77%	7.17%	6.48%	8.17%	6.07%	7.35%	4.63%	4.71%	6.09%	5.26%	5.81%	7.14%	7.86%	5.61%	8.10%	5.55%	7.24%	7.11%	6.25%	5.66%	6.07%	6.46%	6.68%	4.64%	5.52%	6.02%	5.98%	5.69%	7.54%	6.08%	7.87%	8.93%	9.11%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
