Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Нижнеломовская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3209	64	23	21	71	35	21	53	19	50	34	82	42	5	1	4	28	26	23	26	30	33	34	34	2	6	48	39	1	31	37	45	10	33	15	56	3	29	7	77	155	258	168	130	235	225	223	169	166	128	154					
		11.77%	15.35%	6.08%	9.01%	19.03%	9.43%	6.27%	11.18%	3.58%	10.66%	7.31%	9.83%	8.59%	7.58%	3.13%	9.09%	17.18%	11.11%	19.66%	12.94%	8.85%	13.69%	4.22%	11.53%	4.76%	3.11%	8.28%	12.15%	2.94%	20.67%	7.41%	11.36%	6.29%	11.91%	8.38%	16.00%	6.98%	9.93%	8.97%	15.65%	9.37%	11.87%	10.95%	12.30%	15.08%	16.35%	17.01%	14.31%	12.43%	12.32%	14.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	2	2	0	1	1	0	5	1	1	1					
		0.11%	0.24%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.52%	0.00%	4.55%	0.00%	0.00%	0.00%	0.50%	0.59%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.09%	0.13%	0.00%	0.06%	0.07%	0.00%	0.42%	0.07%	0.10%	0.09%					
23	6.Политическая партия «Партия социальной справедливости»	37	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	2	0	0	0	2	6	6	0	2	4	0	0	3	3	0	0					
		0.14%	0.00%	0.26%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.85%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.41%	0.36%	0.28%	0.00%	0.19%	0.26%	0.00%	0.00%	0.25%	0.22%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1269	15	11	9	12	16	15	17	17	21	12	44	13	3	1	0	14	22	7	8	7	11	18	12	1	14	19	18	1	3	29	20	12	19	18	15	0	17	0	26	101	82	76	54	57	61	72	89	59	55	46					
		4.65%	3.60%	2.91%	3.86%	3.22%	4.31%	4.48%	3.59%	3.20%	4.48%	2.58%	5.28%	2.66%	4.55%	3.13%	0.00%	8.59%	9.40%	5.98%	3.98%	2.06%	4.56%	2.24%	4.07%	2.38%	7.25%	3.28%	5.61%	2.94%	2.00%	5.81%	5.05%	7.55%	6.86%	10.06%	4.29%	0.00%	5.82%	0.00%	5.28%	6.10%	3.77%	4.95%	5.11%	3.66%	4.43%	5.49%	7.54%	4.42%	5.29%	4.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1033	12	7	9	14	14	10	19	15	16	18	11	15	3	0	0	2	7	2	5	16	7	11	9	1	1	3	22	1	1	30	12	3	9	3	12	0	5	1	17	56	69	69	86	109	60	59	39	57	34	52					
		3.79%	2.88%	1.85%	3.86%	3.75%	3.77%	2.99%	4.01%	2.82%	3.41%	3.87%	1.32%	3.07%	4.55%	0.00%	0.00%	1.23%	2.99%	1.71%	2.49%	4.72%	2.90%	1.37%	3.05%	2.38%	0.52%	0.52%	6.85%	2.94%	0.67%	6.01%	3.03%	1.89%	3.25%	1.68%	3.43%	0.00%	1.71%	1.28%	3.46%	3.38%	3.18%	4.50%	8.14%	6.99%	4.36%	4.50%	3.30%	4.27%	3.27%	4.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	206	1	3	1	0	6	1	5	0	1	4	4	6	0	0	2	0	4	2	5	2	1	2	1	1	0	2	3	0	2	2	3	3	1	3	5	0	2	1	4	20	3	16	4	18	17	4	11	17	3	10					
		0.76%	0.24%	0.79%	0.43%	0.00%	1.62%	0.30%	1.05%	0.00%	0.21%	0.86%	0.48%	1.23%	0.00%	0.00%	4.55%	0.00%	1.71%	1.71%	2.49%	0.59%	0.41%	0.25%	0.34%	2.38%	0.00%	0.34%	0.93%	0.00%	1.33%	0.40%	0.76%	1.89%	0.36%	1.68%	1.43%	0.00%	0.68%	1.28%	0.81%	1.21%	0.14%	1.04%	0.38%	1.16%	1.24%	0.31%	0.93%	1.27%	0.29%	0.94%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20398	311	318	188	254	275	288	362	457	374	383	663	392	46	29	26	108	171	72	141	268	181	727	221	35	164	486	219	28	107	377	286	119	187	126	239	33	220	64	345	1268	1686	1154	746	1087	948	889	826	958	784	762					
		74.79%	74.58%	84.13%	80.69%	68.10%	74.12%	85.97%	76.37%	86.06%	79.74%	82.37%	79.50%	80.16%	69.70%	90.63%	59.09%	66.26%	73.08%	61.54%	70.15%	79.06%	75.10%	90.31%	74.92%	83.33%	84.97%	83.79%	68.22%	82.35%	71.33%	75.55%	72.22%	74.84%	67.51%	70.39%	68.29%	76.74%	75.34%	82.05%	70.12%	76.62%	77.59%	75.23%	70.58%	69.77%	68.90%	67.81%	69.94%	71.71%	75.46%	71.68%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	134	1	0	0	1	0	0	0	3	1	0	2	1	1	0	2	0	2	0	0	0	1	1	0	0	0	4	3	0	0	2	2	1	2	3	0	1	1	1	2	10	7	12	10	11	10	13	6	4	9	4					
		0.49%	0.24%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.56%	0.21%	0.00%	0.24%	0.20%	1.52%	0.00%	4.55%	0.00%	0.85%	0.00%	0.00%	0.00%	0.41%	0.12%	0.00%	0.00%	0.00%	0.69%	0.93%	0.00%	0.00%	0.40%	0.51%	0.63%	0.72%	1.68%	0.00%	2.33%	0.34%	1.28%	0.41%	0.60%	0.32%	0.78%	0.95%	0.71%	0.73%	0.99%	0.51%	0.30%	0.87%	0.38%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
