Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Алапаевская 																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
		2.77%	3.32%	5.85%	4.37%	5.12%	4.96%	4.36%	1.57%	3.76%	0.69%	2.09%	1.25%	0.0%	2.65%	0.0%	2.63%	3.07%	1.29%	0.0%	3.20%	0.0%	0.56%	2.94%	2.22%	2.12%	11.65%	0.29%	0.0%	0.86%	2.55%	2.28%	1.20%	3.16%	3.22%	3.49%	1.93%	3.29%	1.38%	6.94%	2.24%	12.63%	1.95%	0.0%	0.0%	2.03%	1.81%	1.25%	0.75%	2.16%	1.80%	0.0%	1.96%	3.06%					
22	"5. ""За Русь Святую"""	77	5	2	3	3	8	5	1	0	2	3	0	0	0	1	3	2	0	1	0	0	3	1	0	0	0	3	1	2	3	1	0	3	0	1	3	2	1	0	1	0	1	0	0	1	4	2	0	2	0	1	2	0					
		0.50%	0.72%	0.53%	0.46%	0.35%	0.88%	0.90%	0.31%	0.0%	0.46%	0.44%	0.0%	0.0%	0.0%	0.50%	1.57%	0.87%	0.0%	1.21%	0.0%	0.0%	1.69%	1.47%	0.0%	0.0%	0.0%	0.89%	1.35%	0.86%	0.69%	0.38%	0.0%	0.67%	0.0%	0.69%	0.82%	2.19%	0.23%	0.0%	0.20%	0.0%	0.48%	0.0%	0.0%	0.40%	0.65%	1.25%	0.0%	0.48%	0.0%	0.90%	0.98%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	113	0	2	3	5	6	8	0	2	10	6	5	2	3	2	0	4	1	0	3	0	0	1	3	0	2	3	0	2	4	2	3	2	1	0	1	0	5	0	0	0	0	0	3	2	5	1	0	5	5	0	1	0					
		0.74%	0.0%	0.53%	0.46%	0.59%	0.66%	1.45%	0.0%	0.68%	2.31%	0.89%	1.25%	1.52%	2.65%	1.01%	0.0%	1.75%	1.29%	0.0%	0.96%	0.0%	0.0%	1.47%	1.66%	0.0%	1.94%	0.89%	0.0%	0.86%	0.92%	0.76%	0.90%	0.45%	0.64%	0.0%	0.27%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	2.75%	0.81%	0.82%	0.62%	0.0%	1.20%	1.50%	0.0%	0.49%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	4	0	0	5	8	3	4	0	4	2	0	1	1	2	0	1	0	1	1	0	1	0	0	0	0	3	0	1	1	2	0	2	0	0	2	0	1	1	2	0	0	0	1	1	3	0	0	5	2	1	0	0					
		0.43%	0.57%	0.0%	0.0%	0.59%	0.88%	0.54%	1.25%	0.0%	0.92%	0.29%	0.0%	0.76%	0.88%	1.01%	0.0%	0.43%	0.0%	1.21%	0.32%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.43%	0.23%	0.76%	0.0%	0.45%	0.0%	0.0%	0.55%	0.0%	0.23%	0.69%	0.40%	0.0%	0.0%	0.0%	0.91%	0.40%	0.49%	0.0%	0.0%	1.20%	0.60%	0.90%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	0	1	0	1	1	0	0	0	4	0	1	1	0	0	0	1	1	0	0	0	2	0	1	0	0	1	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1					
		0.16%	0.0%	0.26%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%	0.92%	0.0%	0.25%	0.76%	0.0%	0.0%	0.0%	0.43%	1.29%	0.0%	0.0%	0.0%	1.12%	0.0%	0.55%	0.0%	0.0%	0.29%	0.0%	0.43%	0.23%	0.0%	0.60%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.24%	0.30%	0.0%	0.0%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	0	0	3	6	4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2	1	0	1	0	1	1	1					
		0.21%	0.0%	0.0%	0.46%	0.71%	0.44%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.43%	0.46%	0.38%	0.30%	0.0%	0.64%	0.0%	0.27%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.62%	0.0%	0.24%	0.0%	0.90%	0.49%	0.25%					
27	"10. ""Аграрная партия России"""	1224	27	8	22	26	22	16	21	33	14	24	20	5	2	3	3	15	7	2	9	3	4	2	2	1	0	10	1	11	37	16	65	55	34	43	71	0	49	18	88	29	77	50	13	44	71	7	9	45	11	4	26	49					
		8.09%	3.90%	2.12%	3.43%	3.09%	2.42%	2.90%	6.60%	11.30%	3.24%	3.58%	5.02%	3.81%	1.76%	1.51%	1.57%	6.57%	9.09%	2.43%	2.88%	8.10%	2.25%	2.94%	1.11%	2.12%	0.0%	2.97%	1.35%	4.76%	8.58%	6.08%	19.57%	12.44%	21.93%	30.06%	19.61%	0.0%	11.29%	12.5%	17.95%	30.52%	37.56%	36.23%	11.92%	17.88%	11.69%	4.37%	6.81%	10.84%	3.31%	3.60%	12.74%	12.53%					
28	"11. ""Истинные патриоты России"""	29	1	0	2	5	0	5	1	1	0	2	1	0	2	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0					
		0.19%	0.14%	0.0%	0.31%	0.59%	0.0%	0.90%	0.31%	0.34%	0.0%	0.29%	0.25%	0.0%	1.76%	0.50%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	1.05%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.30%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	117	7	2	10	7	6	2	6	3	6	3	4	2	1	2	3	2	2	1	0	0	0	0	3	0	1	2	0	4	1	1	2	5	1	1	1	2	0	1	3	3	0	1	0	1	8	0	0	1	3	1	1	1					
		0.77%	1.01%	0.53%	1.56%	0.83%	0.66%	0.36%	1.88%	1.02%	1.38%	0.44%	1.00%	1.52%	0.88%	1.01%	1.57%	0.87%	2.59%	1.21%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.97%	0.59%	0.0%	1.73%	0.23%	0.38%	0.60%	1.13%	0.64%	0.69%	0.27%	2.19%	0.0%	0.69%	0.61%	3.15%	0.0%	0.72%	0.0%	0.40%	1.31%	0.0%	0.0%	0.24%	0.90%	0.90%	0.49%	0.25%					
30	"13. ""Демократическая партия России"""	42	0	2	0	3	3	4	3	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	2	0	1	0	0	0	1	1	5	0	0	2	1	0	1	1					
		0.27%	0.0%	0.53%	0.0%	0.35%	0.33%	0.72%	0.94%	0.0%	0.0%	0.0%	0.25%	0.76%	0.0%	0.50%	0.52%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.97%	0.0%	0.0%	0.43%	0.23%	0.38%	0.0%	0.22%	0.0%	0.0%	0.27%	0.0%	0.46%	0.0%	0.20%	0.0%	0.0%	0.0%	0.91%	0.40%	0.82%	0.0%	0.0%	0.48%	0.30%	0.0%	0.49%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	2	3	0	2	3	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	2	0	1	0	1	2	0	0	0	1	0	1	0	1	3	0	0	0	0	3	0	0	3	4	0	0	0					
		0.26%	0.28%	0.79%	0.0%	0.23%	0.33%	0.0%	0.31%	0.0%	0.46%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.56%	1.47%	0.55%	0.0%	0.0%	0.59%	0.0%	0.43%	0.0%	0.38%	0.60%	0.0%	0.0%	0.0%	0.27%	0.0%	0.23%	0.0%	0.20%	3.15%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.72%	1.20%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	2					
		0.13%	0.0%	0.26%	0.0%	0.0%	0.44%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.43%	0.69%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.51%					
33	"16. ""Родина"" (народно-патриотический союз)"""	620	70	20	28	48	56	33	13	7	12	32	11	4	1	9	8	12	3	3	11	0	7	0	6	0	2	12	3	4	14	9	9	13	5	5	7	5	18	4	0	1	3	1	3	3	20	6	6	12	21	4	7	29					
		4.09%	10.11%	5.31%	4.37%	5.72%	6.18%	6.0%	4.08%	2.39%	2.77%	4.78%	2.76%	3.05%	0.88%	4.54%	4.21%	5.26%	3.89%	3.65%	3.52%	0.0%	3.95%	0.0%	3.33%	0.0%	1.94%	3.57%	4.05%	1.73%	3.24%	3.42%	2.71%	2.94%	3.22%	3.49%	1.93%	5.49%	4.14%	2.77%	0.0%	1.05%	1.46%	0.72%	2.75%	1.21%	3.29%	3.75%	4.54%	2.89%	6.32%	3.60%	3.43%	7.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	5	0	1	1	7	3	0	0	1	2	3	0	0	2	0	3	0	1	0	0	1	0	0	0	0	1	1	0	0	0	4	0	2	2	1	0	1	1	8	0	0	0	0	0	3	0	1	1	2	0	0	0					
		0.38%	0.72%	0.0%	0.15%	0.11%	0.77%	0.54%	0.0%	0.0%	0.23%	0.29%	0.75%	0.0%	0.0%	1.01%	0.0%	1.31%	0.0%	1.21%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.29%	1.35%	0.0%	0.0%	0.0%	1.20%	0.0%	1.29%	1.39%	0.27%	0.0%	0.23%	0.69%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.75%	0.24%	0.60%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2189	103	52	98	106	121	56	54	31	65	103	40	19	26	38	39	36	10	6	29	5	36	11	19	9	16	60	5	33	70	52	45	73	37	9	32	18	50	22	77	5	38	17	6	27	76	41	36	74	50	16	36	56					
		14.46%	14.88%	13.82%	15.31%	12.63%	13.35%	10.18%	16.98%	10.61%	15.04%	15.39%	10.05%	14.50%	23.00%	19.19%	20.52%	15.78%	12.98%	7.31%	9.29%	13.51%	20.33%	16.17%	10.55%	19.14%	15.53%	17.85%	6.75%	14.28%	16.24%	19.77%	13.55%	16.51%	23.87%	6.29%	8.83%	19.78%	11.52%	15.27%	15.71%	5.26%	18.53%	12.31%	5.50%	10.97%	12.52%	25.62%	27.27%	17.83%	15.06%	14.41%	17.64%	14.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	577	17	8	21	31	44	34	5	12	14	30	26	6	5	9	8	22	3	1	17	1	3	1	13	2	4	5	2	7	11	1	16	21	6	14	16	3	19	6	13	1	2	3	4	6	14	6	1	20	15	9	8	11					
		3.81%	2.45%	2.12%	3.28%	3.69%	4.85%	6.18%	1.57%	4.10%	3.24%	4.48%	6.53%	4.58%	4.42%	4.54%	4.21%	9.64%	3.89%	1.21%	5.44%	2.70%	1.69%	1.47%	7.22%	4.25%	3.88%	1.48%	2.70%	3.03%	2.55%	0.38%	4.81%	4.75%	3.87%	9.79%	4.41%	3.29%	4.37%	4.16%	2.65%	1.05%	0.97%	2.17%	3.66%	2.43%	2.30%	3.75%	0.75%	4.81%	4.51%	8.10%	3.92%	2.81%					
37	"20. ""Политическая партия ""Единая Россия"""	5942	277	139	249	281	311	222	113	139	187	263	178	67	48	86	76	69	30	57	165	21	57	39	84	22	38	176	56	75	148	106	120	157	34	38	159	32	200	47	192	28	57	40	67	110	228	73	57	146	117	50	72	139					
		39.27%	40.02%	36.96%	38.90%	33.49%	34.32%	40.36%	35.53%	47.60%	43.28%	39.31%	44.72%	51.14%	42.47%	43.43%	40.0%	30.26%	38.96%	69.51%	52.88%	56.75%	32.20%	57.35%	46.66%	46.80%	36.89%	52.38%	75.67%	32.46%	34.33%	40.30%	36.14%	35.52%	21.93%	26.57%	43.92%	35.16%	46.08%	32.63%	39.18%	29.47%	27.80%	28.98%	61.46%	44.71%	37.56%	45.62%	43.18%	35.18%	35.24%	45.04%	35.29%	35.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	1	0	3	4	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	2	0	0	2	1	2	0	0	0	0	1	0	1	1	1	1	0	0	1	2	0	1	2	2	0	0	2					
		0.25%	0.14%	0.26%	0.0%	0.35%	0.44%	0.0%	0.0%	0.0%	0.23%	0.14%	0.0%	0.76%	0.0%	0.50%	0.0%	0.0%	1.29%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.59%	0.0%	0.0%	0.46%	0.38%	0.60%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.69%	0.20%	1.05%	0.48%	0.0%	0.0%	0.40%	0.32%	0.0%	0.75%	0.48%	0.60%	0.0%	0.0%	0.51%					
39	"22. ""Развитие предпринимательства"""	35	2	1	0	4	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	1	1	2	0	0	3	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0					
		0.23%	0.28%	0.26%	0.0%	0.47%	0.44%	0.0%	0.0%	0.34%	0.23%	0.14%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.12%	0.0%	0.0%	0.0%	2.16%	0.23%	0.38%	0.30%	0.45%	0.0%	0.0%	0.82%	0.0%	0.46%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1524	88	62	48	97	107	53	34	23	51	115	62	5	11	8	17	21	8	3	21	5	34	4	19	3	18	14	1	35	58	23	22	42	10	9	20	7	38	9	50	1	11	6	3	23	73	7	6	31	49	1	21	37					
		10.07%	12.71%	16.48%	7.5%	11.56%	11.81%	9.63%	10.69%	7.87%	11.80%	17.18%	15.57%	3.81%	9.73%	4.04%	8.94%	9.21%	10.38%	3.65%	6.73%	13.51%	19.20%	5.88%	10.55%	6.38%	17.47%	4.16%	1.35%	15.15%	13.45%	8.74%	6.62%	9.50%	6.45%	6.29%	5.52%	7.69%	8.75%	6.25%	10.20%	1.05%	5.36%	4.34%	2.75%	9.34%	12.02%	4.37%	4.54%	7.46%	14.75%	0.90%	10.29%	9.46%					
																																																											
41	Против всех	527	10	14	30	39	37	15	21	10	9	25	14	2	0	5	7	3	1	3	8	1	4	1	2	1	4	6	2	17	14	13	11	11	4	4	5	3	13	10	16	3	4	6	2	7	41	3	6	23	12	3	8	14					
		3.48%	1.44%	3.72%	4.68%	4.64%	4.08%	2.72%	6.60%	3.42%	2.08%	3.73%	3.51%	1.52%	0.0%	2.52%	3.68%	1.31%	1.29%	3.65%	2.56%	2.70%	2.25%	1.47%	1.11%	2.12%	3.88%	1.78%	2.70%	7.35%	3.24%	4.94%	3.31%	2.48%	2.58%	2.79%	1.38%	3.29%	2.99%	6.94%	3.26%	3.15%	1.95%	4.34%	1.83%	2.84%	6.75%	1.87%	4.54%	5.54%	3.61%	2.70%	3.92%	3.58%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
