Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Жигаловская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №1579	УИК №1580					
		4.29%	1.83%	1.46%	2.63%	0.00%	5.59%	4.98%	3.10%	6.77%	6.95%	1.47%	5.26%	8.20%	5.13%	1.88%	2.70%	6.33%	2.42%	1.33%	6.52%	0.00%	3.33%	2.52%	4.29%	3.17%	5.77%					
20	. Миронов Сергей Михайлович	43	1	4	0	1	1	5	3	2	3	1	0	0	0	4	1	2	1	1	4	0	0	0	1	3	5					
		1.06%	0.92%	1.95%	0.00%	1.85%	0.70%	1.56%	0.78%	0.52%	0.99%	1.47%	0.00%	0.00%	0.00%	1.88%	1.35%	0.90%	0.40%	1.33%	1.74%	0.00%	0.00%	0.00%	0.61%	1.59%	3.21%					
21	. Путин Владимир Владимирович	2845	88	175	60	46	111	187	252	275	205	39	12	95	33	152	57	154	169	65	133	27	52	120	109	119	110					
		70.21%	80.73%	85.37%	78.95%	85.19%	77.62%	58.26%	65.12%	71.61%	67.88%	57.35%	63.16%	77.87%	84.62%	71.36%	77.03%	69.68%	68.15%	86.67%	57.83%	77.14%	86.67%	75.47%	66.87%	62.96%	70.51%					
22	. Хакамада Ирина Муцуовна	78	4	0	0	2	1	6	10	5	11	1	2	2	0	8	1	2	2	1	5	1	1	3	4	2	4					
		1.92%	3.67%	0.00%	0.00%	3.70%	0.70%	1.87%	2.58%	1.30%	3.64%	1.47%	10.53%	1.64%	0.00%	3.76%	1.35%	0.90%	0.81%	1.33%	2.17%	2.86%	1.67%	1.89%	2.45%	1.06%	2.56%					
23	. Харитонов Николай Михайлович	696	10	13	13	4	18	90	91	54	44	19	4	4	4	27	12	45	55	3	58	4	4	19	42	41	18					
		17.18%	9.17%	6.34%	17.11%	7.41%	12.59%	28.04%	23.51%	14.06%	14.57%	27.94%	21.05%	3.28%	10.26%	12.68%	16.22%	20.36%	22.18%	4.00%	25.22%	11.43%	6.67%	11.95%	25.77%	21.69%	11.54%					
																																
24	Против всех	71	1	4	0	0	0	4	7	5	2	5	0	4	0	7	1	2	3	2	5	0	0	7	0	6	6					
		1.75%	0.92%	1.95%	0.00%	0.00%	0.00%	1.25%	1.81%	1.30%	0.66%	7.35%	0.00%	3.28%	0.00%	3.29%	1.35%	0.90%	1.21%	2.67%	2.17%	0.00%	0.00%	4.40%	0.00%	3.17%	3.85%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
