Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
"Наименование Избирательной комиссии:    Чита, Ингодинская"																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
		19.85%	11.76%	9.99%	16.67%	19.74%	20.51%	23.17%	22.69%	24.57%	23.36%	16.89%	26.51%	28.58%	18.13%	23.48%	28.16%	25.72%	20.49%	22.08%	20.29%	22.15%	22.55%	17.70%	22.87%	15.48%	14.19%	4.43%	13.22%	19.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	862	19	35	15	27	8	44	37	32	70	32	43	51	42	11	53	84	21	14	43	48	39	18	4	25	6	7	27	7					
		2.97%	1.18%	1.53%	1.66%	2.54%	1.69%	3.09%	3.02%	2.50%	5.90%	3.58%	3.60%	4.78%	2.59%	1.86%	4.16%	5.64%	2.47%	1.82%	4.50%	3.74%	2.77%	2.15%	2.13%	2.04%	3.87%	1.15%	3.05%	3.26%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10120	848	1134	313	317	176	406	363	375	377	299	331	334	603	217	381	456	270	238	321	419	456	280	62	440	76	195	333	100					
		34.93%	52.48%	49.69%	34.55%	29.79%	37.21%	28.51%	29.63%	29.25%	31.79%	33.45%	27.68%	31.30%	37.18%	36.66%	29.88%	30.62%	31.80%	30.91%	33.58%	32.68%	32.34%	33.49%	32.98%	35.86%	49.03%	31.97%	37.63%	46.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	212	3	18	11	6	1	13	12	10	7	9	14	10	10	2	12	10	7	5	8	8	8	5	0	6	1	10	6	0					
		0.73%	0.19%	0.79%	1.21%	0.56%	0.21%	0.91%	0.98%	0.78%	0.59%	1.01%	1.17%	0.94%	0.62%	0.34%	0.94%	0.67%	0.82%	0.65%	0.84%	0.62%	0.57%	0.60%	0.00%	0.49%	0.65%	1.64%	0.68%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
