Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Район Внуково																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №5249	УИК №5250	УИК №5287	УИК №5288	УИК №5289	УИК №5290	УИК №5299	УИК №5300	УИК №5301					
25	"8. ""Народно-республиканская партия России"""	7	0	0	0	2	0	2	1	0	1	0	0	0	0	1	0					
		0.05%	0.0%	0.0%	0.0%	0.12%	0.0%	0.12%	0.19%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	107	0	9	7	11	12	12	1	6	26	2	0	6	1	12	2					
		0.89%	0.0%	0.65%	0.62%	0.66%	0.77%	0.76%	0.19%	0.32%	2.73%	2.02%	0.0%	4.31%	1.11%	2.06%	1.23%					
27	"10. ""Аграрная партия России"""	267	3	32	30	36	27	58	5	52	10	0	0	3	2	5	4					
		2.22%	1.00%	2.32%	2.65%	2.19%	1.74%	3.67%	0.98%	2.83%	1.05%	0.0%	0.0%	2.15%	2.22%	0.86%	2.46%					
28	"11. ""Истинные патриоты России"""	12	1	4	1	1	0	0	2	2	1	0	0	0	0	0	0					
		0.09%	0.33%	0.29%	0.08%	0.06%	0.0%	0.0%	0.39%	0.10%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	94	4	12	12	19	9	13	5	4	7	0	0	0	5	3	1					
		0.78%	1.33%	0.87%	1.06%	1.15%	0.58%	0.82%	0.98%	0.21%	0.73%	0.0%	0.0%	0.0%	5.55%	0.51%	0.61%					
30	"13. ""Демократическая партия России"""	27	0	3	4	1	5	0	1	8	4	0	0	0	0	0	1					
		0.22%	0.0%	0.21%	0.35%	0.06%	0.32%	0.0%	0.19%	0.43%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	1	2	3	1	1	3	8	1	2	0	0	0	0	1					
		0.19%	0.0%	0.07%	0.17%	0.18%	0.06%	0.06%	0.59%	0.43%	0.10%	2.02%	0.0%	0.0%	0.0%	0.0%	0.61%					
32	"15. ""Партия СЛОН"""	19	0	1	2	3	2	6	0	2	2	0	0	0	0	1	0					
		0.15%	0.0%	0.07%	0.17%	0.18%	0.12%	0.38%	0.0%	0.10%	0.21%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1824	34	186	146	248	238	262	58	357	109	18	10	20	7	107	24					
		15.18%	11.37%	13.50%	12.94%	15.10%	15.34%	16.60%	11.41%	19.48%	11.48%	18.18%	12.98%	14.38%	7.77%	18.41%	14.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	10	1	0	0	3	1	0	0	3	1	0	0	1	0	0	0					
		0.08%	0.33%	0.0%	0.0%	0.18%	0.06%	0.0%	0.0%	0.16%	0.10%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	810	26	98	83	91	94	91	73	180	34	7	1	3	3	23	3					
		6.74%	8.69%	7.11%	7.35%	5.54%	6.06%	5.76%	14.37%	9.82%	3.58%	7.07%	1.29%	2.15%	3.33%	3.95%	1.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	130	1	20	14	11	10	17	7	35	6	0	1	0	0	8	0					
		1.08%	0.33%	1.45%	1.24%	0.66%	0.64%	1.07%	1.37%	1.91%	0.63%	0.0%	1.29%	0.0%	0.0%	1.37%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4449	125	574	438	618	614	579	231	716	214	23	23	36	47	158	53					
		37.03%	41.80%	41.68%	38.82%	37.63%	39.58%	36.69%	45.47%	39.08%	22.55%	23.23%	29.87%	25.89%	52.22%	27.19%	32.71%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	1	0	2	2	1	0	0	3	4	0	0	0	0	0	0					
		0.10%	0.33%	0.0%	0.17%	0.12%	0.06%	0.0%	0.0%	0.16%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	47	1	3	9	3	11	3	1	6	6	1	1	0	0	2	0					
		0.39%	0.33%	0.21%	0.79%	0.18%	0.70%	0.19%	0.19%	0.32%	0.63%	1.01%	1.29%	0.0%	0.0%	0.34%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1036	18	74	83	146	149	105	85	244	50	7	2	3	9	52	9					
		8.62%	6.02%	5.37%	7.35%	8.89%	9.60%	6.65%	16.73%	13.31%	5.26%	7.07%	2.59%	2.15%	10.0%	8.95%	5.55%					
																						
41	Против всех	715	22	116	80	122	108	132	6	15	63	2	5	16	0	21	7					
		5.95%	7.35%	8.42%	7.09%	7.42%	6.96%	8.36%	1.18%	0.81%	6.63%	2.02%	6.49%	11.51%	0.0%	3.61%	4.32%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
