Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Новоорская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	106	19	12	17	0	1	2	12	3	9	0	3	0	1	0	4	2	0	5	4	1	5	5	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	52	3	3	3	1	3	3	3	2	3	1	1	1	2	4	2	1	1	3	0	1	8	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	40	0	1	0	1	4	3	1	10	4	5	0	0	4	0	1	0	0	0	3	1	1	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	10	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1850	221	189	164	42	60	73	200	168	232	41	18	21	32	15	34	16	59	32	21	14	88	84	26					
		17.30%	21.69%	18.05%	20.87%	20.29%	27.40%	21.22%	20.47%	15.77%	18.01%	10.54%	20.69%	17.50%	6.91%	17.24%	14.29%	10.46%	17.40%	12.70%	13.46%	9.40%	14.08%	14.76%	22.61%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1649	141	162	96	46	17	66	216	228	278	47	9	26	45	1	8	5	29	25	11	18	78	85	12					
		15.42%	13.84%	15.47%	12.21%	22.22%	7.76%	19.19%	22.11%	21.41%	21.58%	12.08%	10.34%	21.67%	9.72%	1.15%	3.36%	3.27%	8.55%	9.92%	7.05%	12.08%	12.48%	14.94%	10.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	119	15	10	8	3	0	3	12	20	14	6	3	1	3	0	1	2	3	2	2	0	5	6	0					
		1.11%	1.47%	0.96%	1.02%	1.45%	0.00%	0.87%	1.23%	1.88%	1.09%	1.54%	3.45%	0.83%	0.65%	0.00%	0.42%	1.31%	0.88%	0.79%	1.28%	0.00%	0.80%	1.05%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2764	250	284	194	39	46	60	246	284	359	102	24	21	107	20	76	20	80	84	34	26	220	166	22					
		25.85%	24.53%	27.13%	24.68%	18.84%	21.00%	17.44%	25.18%	26.67%	27.87%	26.22%	27.59%	17.50%	23.11%	22.99%	31.93%	13.07%	23.60%	33.33%	21.79%	17.45%	35.20%	29.17%	19.13%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	171	19	13	24	4	0	7	24	20	31	2	0	4	1	1	0	1	0	3	2	2	9	2	2					
		1.60%	1.86%	1.24%	3.05%	1.93%	0.00%	2.03%	2.46%	1.88%	2.41%	0.51%	0.00%	3.33%	0.22%	1.15%	0.00%	0.65%	0.00%	1.19%	1.28%	1.34%	1.44%	0.35%	1.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3973	358	364	285	73	90	132	267	330	356	183	31	43	268	44	113	107	168	105	86	88	222	209	51					
		37.15%	35.13%	34.77%	36.26%	35.27%	41.10%	38.37%	27.33%	30.99%	27.64%	47.04%	35.63%	35.83%	57.88%	50.57%	47.48%	69.93%	49.56%	41.67%	55.13%	59.06%	35.52%	36.73%	44.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	5	5	6	0	1	0	3	2	3	3	1	2	2	0	0	1	0	0	0	0	1	5	0					
		0.37%	0.49%	0.48%	0.76%	0.00%	0.46%	0.00%	0.31%	0.19%	0.23%	0.77%	1.15%	1.67%	0.43%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.16%	0.88%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
