Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Алтайская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185					
		44.43%	37.17%	42.91%	57.22%	38.76%	37.72%	37.48%	38.25%	39.48%	35.53%	35.64%	67.63%	72.31%	58.49%	49.00%	59.91%	38.60%	46.97%	49.02%	56.25%	39.55%	55.18%	41.45%	37.25%	51.89%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	51	6	8	1	6	4	2	4	2	3	4	0	0	1	0	1	0	1	2	0	0	1	1	2	2					
		0.44%	0.69%	0.95%	0.28%	0.93%	0.59%	0.35%	0.57%	0.23%	0.35%	0.61%	0.00%	0.00%	0.31%	0.00%	0.47%	0.00%	1.52%	0.39%	0.00%	0.00%	0.16%	0.22%	0.44%	0.36%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
