Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Алтайская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	328	32	7	9	10	8	3	11	11	20	18	10	10	19	10	25	13	5	20	12	33	20	16	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	124	8	4	7	17	5	4	6	3	6	4	4	0	6	4	15	4	6	4	3	5	3	2	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	0	3	3	5	1	1	2	1	0	4	1	0	1	0	0	0	1	0	4	1	3	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	350	9	21	11	15	7	19	20	5	21	8	34	5	13	3	37	6	3	5	12	8	8	73	7	0					
		3.01%	1.23%	2.60%	1.63%	1.70%	1.16%	2.81%	2.94%	1.38%	2.56%	1.06%	5.70%	3.52%	3.72%	2.73%	7.51%	3.05%	1.49%	5.10%	2.86%	1.42%	1.57%	11.23%	4.64%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	58	3	2	8	2	3	6	7	2	4	7	2	0	1	2	1	0	0	0	2	2	0	3	1	0					
		0.50%	0.41%	0.25%	1.19%	0.23%	0.50%	0.89%	1.03%	0.55%	0.49%	0.92%	0.34%	0.00%	0.29%	1.82%	0.20%	0.00%	0.00%	0.00%	0.48%	0.35%	0.00%	0.46%	0.66%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	1	1	4	3	1	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0					
		0.14%	0.14%	0.12%	0.59%	0.34%	0.17%	0.00%	0.29%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.24%	0.00%	0.20%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1437	129	119	85	188	86	92	77	20	59	72	71	17	23	19	57	15	16	6	90	37	56	59	20	24					
		12.37%	17.70%	14.73%	12.59%	21.27%	14.21%	13.59%	11.31%	5.51%	7.19%	9.50%	11.91%	11.97%	6.59%	17.27%	11.56%	7.61%	7.92%	6.12%	21.43%	6.55%	11.00%	9.08%	13.25%	17.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	35	3	6	1	4	0	4	1	2	2	2	1	0	0	1	2	1	0	0	0	3	0	1	0	1					
		0.30%	0.41%	0.74%	0.15%	0.45%	0.00%	0.59%	0.15%	0.55%	0.24%	0.26%	0.17%	0.00%	0.00%	0.91%	0.41%	0.51%	0.00%	0.00%	0.00%	0.53%	0.00%	0.15%	0.00%	0.73%					
23	6.Политическая партия «Партия социальной справедливости»	14	3	0	0	3	0	0	2	0	0	0	1	0	0	0	1	0	0	0	2	0	1	1	0	0					
		0.12%	0.41%	0.00%	0.00%	0.34%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.48%	0.00%	0.20%	0.15%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1412	111	132	83	96	83	105	97	70	114	86	19	6	39	4	54	17	30	19	46	50	52	63	28	8					
		12.15%	15.23%	16.34%	12.30%	10.86%	13.72%	15.51%	14.24%	19.28%	13.89%	11.35%	3.19%	4.23%	11.17%	3.64%	10.95%	8.63%	14.85%	19.39%	10.95%	8.85%	10.22%	9.69%	18.54%	5.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	495	54	43	20	37	33	33	37	7	27	32	18	5	17	0	18	6	8	2	10	17	30	34	5	2					
		4.26%	7.41%	5.32%	2.96%	4.19%	5.45%	4.87%	5.43%	1.93%	3.29%	4.22%	3.02%	3.52%	4.87%	0.00%	3.65%	3.05%	3.96%	2.04%	2.38%	3.01%	5.89%	5.23%	3.31%	1.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	527	29	51	45	62	34	30	36	13	40	57	13	5	7	0	18	9	0	28	11	14	18	6	0	1					
		4.54%	3.98%	6.31%	6.67%	7.01%	5.62%	4.43%	5.29%	3.58%	4.87%	7.52%	2.18%	3.52%	2.01%	0.00%	3.65%	4.57%	0.00%	28.57%	2.62%	2.48%	3.54%	0.92%	0.00%	0.73%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7083	370	423	408	455	347	379	386	238	527	488	423	103	245	80	304	143	141	38	233	430	337	407	87	91					
		60.96%	50.75%	52.35%	60.44%	51.47%	57.36%	55.98%	56.68%	65.56%	64.19%	64.38%	70.97%	72.54%	70.20%	72.73%	61.66%	72.59%	69.80%	38.78%	55.48%	76.11%	66.21%	62.62%	57.62%	66.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	10	4	7	4	1	0	3	0	5	3	5	0	2	0	0	0	1	0	2	1	3	1	2	2					
		0.48%	1.37%	0.50%	1.04%	0.45%	0.17%	0.00%	0.44%	0.00%	0.61%	0.40%	0.84%	0.00%	0.57%	0.00%	0.00%	0.00%	0.50%	0.00%	0.48%	0.18%	0.59%	0.15%	1.32%	1.46%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
