Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ленская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	69	8	7	0	0	1	2	2	4	2	1	1	1	0	1	0	1	19	16	0	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	43	0	4	0	0	0	3	0	7	0	0	3	5	3	0	1	2	4	6	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	2	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1483	283	248	12	34	35	68	82	76	28	49	50	47	25	37	25	30	140	127	23	38	26					
		27.20%	34.77%	30.73%	13.19%	24.11%	33.98%	31.63%	34.31%	29.12%	18.06%	32.24%	32.68%	23.74%	30.12%	41.57%	23.58%	31.91%	16.85%	20.52%	18.25%	49.35%	26.53%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1067	124	194	20	29	19	43	53	37	29	28	32	59	12	18	26	16	171	104	30	5	18					
		19.57%	15.23%	24.04%	21.98%	20.57%	18.45%	20.00%	22.18%	14.18%	18.71%	18.42%	20.92%	29.80%	14.46%	20.22%	24.53%	17.02%	20.58%	16.80%	23.81%	6.49%	18.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	48	7	3	2	2	0	5	0	5	3	1	0	1	0	2	0	1	10	5	1	0	0					
		0.88%	0.86%	0.37%	2.20%	1.42%	0.00%	2.33%	0.00%	1.92%	1.94%	0.66%	0.00%	0.51%	0.00%	2.25%	0.00%	1.06%	1.20%	0.81%	0.79%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	723	133	124	5	14	9	17	26	28	20	31	18	25	10	7	10	12	114	89	13	9	9					
		13.26%	16.34%	15.37%	5.49%	9.93%	8.74%	7.91%	10.88%	10.73%	12.90%	20.39%	11.76%	12.63%	12.05%	7.87%	9.43%	12.77%	13.72%	14.38%	10.32%	11.69%	9.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	118	16	15	1	1	1	1	3	3	2	0	1	3	1	0	5	3	45	14	1	2	0					
		2.16%	1.97%	1.86%	1.10%	0.71%	0.97%	0.47%	1.26%	1.15%	1.29%	0.00%	0.65%	1.52%	1.20%	0.00%	4.72%	3.19%	5.42%	2.26%	0.79%	2.60%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1925	235	209	50	56	37	77	71	109	70	41	51	62	35	25	40	31	333	272	56	22	43					
		35.31%	28.87%	25.90%	54.95%	39.72%	35.92%	35.81%	29.71%	41.76%	45.16%	26.97%	33.33%	31.31%	42.17%	28.09%	37.74%	32.98%	40.07%	43.94%	44.44%	28.57%	43.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	9	3	1	1	0	1	2	3	2	0	0	0	0	0	0	0	4	3	0	1	1					
		0.57%	1.11%	0.37%	1.10%	0.71%	0.00%	0.47%	0.84%	1.15%	1.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.48%	0.00%	1.30%	1.02%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
