Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Елизовская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139					
		2.85%	3.73%	3.19%	2.76%	1.13%	2.47%	2.09%	3.89%	2.70%	3.20%	2.88%	4.58%	4.56%	3.68%	3.95%	4.33%	5.09%	3.37%	2.47%	2.15%	2.12%	1.26%	3.43%	1.19%	0.41%	2.61%	2.69%	2.01%	0.88%	0.37%	0.0%	1.04%	0.81%	2.13%	2.16%	0.0%	0.51%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	768	32	10	19	3	37	30	31	14	8	28	41	45	24	40	46	31	43	25	9	30	25	10	7	28	20	17	38	5	25	4	5	4	3	17	5	9					
		2.91%	2.39%	2.45%	2.38%	3.40%	2.23%	2.16%	3.44%	2.91%	2.56%	2.98%	3.61%	3.54%	2.85%	3.43%	3.06%	3.28%	3.45%	2.95%	3.22%	2.19%	3.52%	2.28%	2.78%	5.74%	3.48%	3.51%	3.05%	1.47%	3.08%	6.15%	1.30%	1.63%	1.60%	3.35%	4.06%	1.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1548	79	15	51	1	69	63	70	34	10	73	96	124	98	106	129	74	94	60	24	83	16	19	9	11	24	26	40	4	10	4	2	2	6	8	0	14					
		5.88%	5.90%	3.68%	6.39%	1.13%	4.16%	4.54%	7.78%	7.06%	3.20%	7.79%	8.45%	9.75%	11.65%	9.10%	8.59%	7.84%	7.56%	7.08%	8.60%	6.08%	2.25%	4.34%	3.58%	2.25%	4.18%	5.38%	3.22%	1.17%	1.23%	6.15%	0.52%	0.81%	3.20%	1.57%	0.0%	2.40%					
22	"5. ""За Русь Святую"""	123	3	3	1	0	9	8	11	2	1	6	5	4	5	4	4	1	3	4	5	6	6	1	1	3	5	2	6	2	3	0	0	2	0	2	1	4					
		0.46%	0.22%	0.73%	0.12%	0.0%	0.54%	0.57%	1.22%	0.41%	0.32%	0.64%	0.44%	0.31%	0.59%	0.34%	0.26%	0.10%	0.24%	0.47%	1.79%	0.43%	0.84%	0.22%	0.39%	0.61%	0.87%	0.41%	0.48%	0.58%	0.37%	0.0%	0.0%	0.81%	0.0%	0.39%	0.81%	0.68%					
23	"6. ""Объединенная Российская партия ""Русь"""	138	9	8	0	0	16	13	2	1	0	0	5	2	1	4	12	3	2	11	3	3	5	2	1	4	1	2	10	0	5	0	2	0	3	3	1	4					
		0.52%	0.67%	1.96%	0.0%	0.0%	0.96%	0.93%	0.22%	0.20%	0.0%	0.0%	0.44%	0.15%	0.11%	0.34%	0.79%	0.31%	0.16%	1.29%	1.07%	0.21%	0.70%	0.45%	0.39%	0.82%	0.17%	0.41%	0.80%	0.0%	0.61%	0.0%	0.52%	0.0%	1.60%	0.59%	0.81%	0.68%					
24	"7. ""Новый курс - Автомобильная Россия"""	177	10	2	13	1	14	9	4	8	1	6	5	5	7	5	16	10	8	5	3	2	2	1	3	3	2	6	6	3	7	2	0	1	1	3	0	3					
		0.67%	0.74%	0.49%	1.63%	1.13%	0.84%	0.64%	0.44%	1.66%	0.32%	0.64%	0.44%	0.39%	0.83%	0.42%	1.06%	1.06%	0.64%	0.59%	1.07%	0.14%	0.28%	0.22%	1.19%	0.61%	0.34%	1.24%	0.48%	0.88%	0.86%	3.07%	0.0%	0.40%	0.53%	0.59%	0.0%	0.51%					
25	"8. ""Народно-республиканская партия России"""	18	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0	2	0	0	0	0	0	1	1					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.06%	0.07%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.11%	0.08%	0.06%	0.0%	0.08%	0.11%	0.35%	0.07%	0.14%	0.22%	0.0%	0.0%	0.0%	0.20%	0.08%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.17%					
26	"9. ""Российская экологическая партия ""Зеленые"""	105	9	1	4	1	3	8	4	4	2	2	4	6	4	6	7	5	10	1	1	6	5	1	1	1	3	2	0	0	2	0	0	2	0	0	0	0					
		0.39%	0.67%	0.24%	0.50%	1.13%	0.18%	0.57%	0.44%	0.83%	0.64%	0.21%	0.35%	0.47%	0.47%	0.51%	0.46%	0.53%	0.80%	0.11%	0.35%	0.43%	0.70%	0.22%	0.39%	0.20%	0.52%	0.41%	0.0%	0.0%	0.24%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	713	25	18	26	3	28	27	12	10	8	24	34	28	18	23	29	16	37	11	5	46	23	45	2	14	14	5	83	5	29	2	13	2	6	22	2	18					
		2.70%	1.86%	4.42%	3.26%	3.40%	1.68%	1.94%	1.33%	2.07%	2.56%	2.56%	2.99%	2.20%	2.14%	1.97%	1.93%	1.69%	2.97%	1.29%	1.79%	3.36%	3.23%	10.29%	0.79%	2.87%	2.43%	1.03%	6.68%	1.47%	3.58%	3.07%	3.39%	0.81%	3.20%	4.33%	1.62%	3.09%					
28	"11. ""Истинные патриоты России"""	27	1	0	0	1	2	1	0	0	1	1	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	8	1	2	0	1	0	0	0	1	0					
		0.10%	0.07%	0.0%	0.0%	1.13%	0.12%	0.07%	0.0%	0.0%	0.32%	0.10%	0.08%	0.0%	0.0%	0.08%	0.0%	0.10%	0.0%	0.11%	0.0%	0.0%	0.14%	0.22%	0.0%	0.0%	0.0%	0.20%	0.64%	0.29%	0.24%	0.0%	0.26%	0.0%	0.0%	0.0%	0.81%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	123	7	3	1	1	5	8	2	2	2	2	2	8	8	6	11	6	3	5	1	4	7	1	1	0	0	4	2	0	6	1	4	4	1	1	0	4					
		0.46%	0.52%	0.73%	0.12%	1.13%	0.30%	0.57%	0.22%	0.41%	0.64%	0.21%	0.17%	0.62%	0.95%	0.51%	0.73%	0.63%	0.24%	0.59%	0.35%	0.29%	0.98%	0.22%	0.39%	0.0%	0.0%	0.82%	0.16%	0.0%	0.74%	1.53%	1.04%	1.63%	0.53%	0.19%	0.0%	0.68%					
30	"13. ""Демократическая партия России"""	53	1	0	1	0	2	1	1	3	1	1	0	2	2	3	3	4	3	3	1	2	1	1	0	0	0	1	4	0	0	0	1	0	2	3	4	2					
		0.20%	0.07%	0.0%	0.12%	0.0%	0.12%	0.07%	0.11%	0.62%	0.32%	0.10%	0.0%	0.15%	0.23%	0.25%	0.19%	0.42%	0.24%	0.35%	0.35%	0.14%	0.14%	0.22%	0.0%	0.0%	0.0%	0.20%	0.32%	0.0%	0.0%	0.0%	0.26%	0.0%	1.06%	0.59%	3.25%	0.34%					
31	"14. ""Великая Россия - Евразийский Союз"""	405	21	4	8	2	37	35	20	10	9	18	23	17	19	24	9	26	23	10	5	23	4	1	1	0	2	0	10	6	9	1	11	4	3	6	0	4					
		1.53%	1.56%	0.98%	1.00%	2.27%	2.23%	2.52%	2.22%	2.07%	2.88%	1.92%	2.02%	1.33%	2.25%	2.06%	0.59%	2.75%	1.85%	1.18%	1.79%	1.68%	0.56%	0.22%	0.39%	0.0%	0.34%	0.0%	0.80%	1.76%	1.11%	1.53%	2.87%	1.63%	1.60%	1.18%	0.0%	0.68%					
32	"15. ""Партия СЛОН"""	31	2	1	1	0	0	3	2	2	0	2	1	1	2	2	1	2	1	0	0	1	2	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0					
		0.11%	0.14%	0.24%	0.12%	0.0%	0.0%	0.21%	0.22%	0.41%	0.0%	0.21%	0.08%	0.07%	0.23%	0.17%	0.06%	0.21%	0.08%	0.0%	0.0%	0.07%	0.28%	0.0%	0.0%	0.0%	0.17%	0.0%	0.16%	0.0%	0.12%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1895	99	34	45	7	126	93	62	25	21	87	101	123	56	86	103	78	100	67	16	107	51	29	23	35	55	30	52	21	48	2	18	10	12	28	9	36					
		7.20%	7.39%	8.35%	5.64%	7.95%	7.60%	6.70%	6.89%	5.19%	6.73%	9.28%	8.89%	9.67%	6.65%	7.38%	6.86%	8.27%	8.04%	7.91%	5.73%	7.83%	7.18%	6.63%	9.16%	7.18%	9.58%	6.21%	4.18%	6.19%	5.92%	3.07%	4.69%	4.08%	6.41%	5.52%	7.31%	6.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	3	3	0	0	1	1	3	1	0	2	1	2	2	3	5	2	2	0	1	4	4	1	0	0	2	0	4	2	2	0	2	0	0	0	2	0					
		0.20%	0.22%	0.73%	0.0%	0.0%	0.06%	0.07%	0.33%	0.20%	0.0%	0.21%	0.08%	0.15%	0.23%	0.25%	0.33%	0.21%	0.16%	0.0%	0.35%	0.29%	0.56%	0.22%	0.0%	0.0%	0.34%	0.0%	0.32%	0.58%	0.24%	0.0%	0.52%	0.0%	0.0%	0.0%	1.62%	0.0%					
35	"18. ""ЛДПР"""	5207	215	90	143	15	408	375	159	87	77	166	202	229	169	221	285	177	215	183	45	296	90	66	63	67	114	74	287	73	204	15	85	36	30	93	20	133					
		19.78%	16.06%	22.11%	17.94%	17.04%	24.62%	27.03%	17.68%	18.08%	24.67%	17.71%	17.79%	18.01%	20.09%	18.98%	18.98%	18.76%	17.29%	21.60%	16.12%	21.68%	12.67%	15.10%	25.09%	13.75%	19.86%	15.32%	23.10%	21.53%	25.18%	23.07%	22.19%	14.69%	16.04%	18.34%	16.26%	22.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	510	21	5	16	2	31	31	12	11	4	17	14	23	13	14	24	13	23	15	10	21	5	10	5	13	20	59	14	10	8	3	4	1	9	14	2	13					
		1.93%	1.56%	1.22%	2.00%	2.27%	1.87%	2.23%	1.33%	2.28%	1.28%	1.81%	1.23%	1.80%	1.54%	1.20%	1.59%	1.37%	1.85%	1.77%	3.58%	1.53%	0.70%	2.28%	1.99%	2.66%	3.48%	12.21%	1.12%	2.94%	0.98%	4.61%	1.04%	0.40%	4.81%	2.76%	1.62%	2.23%					
37	"20. ""Политическая партия ""Единая Россия"""	9028	496	119	300	35	565	423	313	162	96	280	333	361	231	353	502	295	418	285	85	469	307	145	92	192	215	172	435	142	317	16	133	153	81	209	57	241					
		34.30%	37.07%	29.23%	37.64%	39.77%	34.09%	30.49%	34.81%	33.67%	30.76%	29.88%	29.33%	28.40%	27.46%	30.32%	33.44%	31.28%	33.62%	33.64%	30.46%	34.35%	43.23%	33.18%	36.65%	39.42%	37.45%	35.61%	35.02%	41.88%	39.13%	24.61%	34.72%	62.44%	43.31%	41.22%	46.34%	41.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	5	1	1	0	6	1	1	2	1	1	0	5	0	0	0	0	1	1	1	2	2	0	0	0	1	1	3	1	1	0	0	0	0	1	0	0					
		0.14%	0.37%	0.24%	0.12%	0.0%	0.36%	0.07%	0.11%	0.41%	0.32%	0.10%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.08%	0.11%	0.35%	0.14%	0.28%	0.0%	0.0%	0.0%	0.17%	0.20%	0.24%	0.29%	0.12%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	72	6	0	5	0	2	3	3	1	1	8	2	4	3	7	4	2	1	1	2	1	3	1	0	1	2	2	1	0	2	1	0	0	0	0	1	2					
		0.27%	0.44%	0.0%	0.62%	0.0%	0.12%	0.21%	0.33%	0.20%	0.32%	0.85%	0.17%	0.31%	0.35%	0.60%	0.26%	0.21%	0.08%	0.11%	0.71%	0.07%	0.42%	0.22%	0.0%	0.20%	0.34%	0.41%	0.08%	0.0%	0.24%	1.53%	0.0%	0.0%	0.0%	0.0%	0.81%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2420	123	37	70	8	110	113	87	56	23	106	135	138	97	121	113	73	128	62	34	130	61	50	28	59	44	32	92	36	80	8	69	7	10	29	9	42					
		9.19%	9.19%	9.09%	8.78%	9.09%	6.63%	8.14%	9.67%	11.64%	7.37%	11.31%	11.89%	10.85%	11.53%	10.39%	7.52%	7.74%	10.29%	7.31%	12.18%	9.52%	8.59%	11.44%	11.15%	12.11%	7.66%	6.62%	7.40%	10.61%	9.87%	12.30%	18.01%	2.85%	5.34%	5.71%	7.31%	7.22%					
																																											
41	Против всех	1438	78	26	48	2	112	89	46	24	29	56	49	58	35	63	93	59	62	48	12	73	57	20	5	39	17	21	85	18	25	2	15	7	9	26	5	25					
		5.46%	5.82%	6.38%	6.02%	2.27%	6.75%	6.41%	5.11%	4.98%	9.29%	5.97%	4.31%	4.56%	4.16%	5.41%	6.19%	6.25%	4.98%	5.66%	4.30%	5.34%	8.02%	4.57%	1.99%	8.00%	2.96%	4.34%	6.84%	5.30%	3.08%	3.07%	3.91%	2.85%	4.81%	5.12%	4.06%	4.30%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
