Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Здвинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247					
		0.09%	0.00%	0.14%	0.00%	0.00%	1.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.76%	0.20%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1013	100	97	33	12	8	8	74	15	38	5	51	68	22	35	13	46	25	29	19	17	24	7	9	37	8	53	13	41	19	2	70	4	11					
		9.80%	7.59%	6.56%	11.83%	28.57%	14.81%	12.31%	13.14%	15.96%	6.88%	9.09%	13.75%	12.76%	17.19%	11.71%	9.92%	8.13%	13.16%	7.73%	18.63%	5.70%	10.67%	8.33%	5.73%	15.23%	6.06%	10.52%	14.13%	9.45%	10.98%	1.85%	12.84%	4.76%	17.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	996	175	178	4	3	2	5	42	4	49	2	21	100	9	45	6	19	13	53	0	22	14	2	6	42	11	27	1	52	24	3	45	10	7					
		9.64%	13.29%	12.04%	1.43%	7.14%	3.70%	7.69%	7.46%	4.26%	8.88%	3.64%	5.66%	18.76%	7.03%	15.05%	4.58%	3.36%	6.84%	14.13%	0.00%	7.38%	6.22%	2.38%	3.82%	17.28%	8.33%	5.36%	1.09%	11.98%	13.87%	2.78%	8.26%	11.90%	11.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	3	9	0	0	1	0	3	0	3	0	2	2	0	0	1	4	0	0	1	1	0	0	0	1	0	3	0	0	0	0	7	0	1					
		0.41%	0.23%	0.61%	0.00%	0.00%	1.85%	0.00%	0.53%	0.00%	0.54%	0.00%	0.54%	0.38%	0.00%	0.00%	0.76%	0.71%	0.00%	0.00%	0.98%	0.34%	0.00%	0.00%	0.00%	0.41%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	1.28%	0.00%	1.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6155	779	888	190	21	24	33	290	68	343	31	189	234	61	163	87	395	106	206	70	190	150	56	118	114	78	334	74	260	110	88	327	52	26					
		59.54%	59.15%	60.04%	68.10%	50.00%	44.44%	50.77%	51.51%	72.34%	62.14%	56.36%	50.94%	43.90%	47.66%	54.52%	66.41%	69.79%	55.79%	54.93%	68.63%	63.76%	66.67%	66.67%	75.16%	46.91%	59.09%	66.27%	80.43%	59.91%	63.58%	81.48%	60.00%	61.90%	41.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	2	4	0	0	0	0	2	0	3	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	4	0	0	0	0	4	0	0					
		0.24%	0.15%	0.27%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.54%	1.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
