Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Рассказовская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	10	5	5	5	2	5	5	5	5	2	10	8	10	10	5	5	5	5	5	5	10	5	5	5	5	5	5	5	10	10	5	5	5	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	23	5	0	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	0	2	1	3	0	1	1	0	2	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	32	1	1	0	3	0	3	2	3	0	0	1	0	1	0	1	2	2	0	0	2	0	2	2	0	1	0	0	0	2	0	1	1	0	1					
14	Число погашенных открепительных удостоверений	177	5	5	5	5	2	5	4	5	5	2	10	5	6	10	5	5	5	5	3	4	7	5	4	4	5	3	5	5	10	10	5	5	5	3					
15	Число открепительных удостоверений выданных ТИК	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	187	11	5	5	5	1	9	6	3	1	1	12	12	9	5	8	4	1	5	2	1	14	10	1	3	0	14	11	4	8	6	3	0	1	6					
		1.99%	1.68%	1.96%	2.23%	1.93%	1.14%	2.57%	2.21%	1.49%	0.44%	1.51%	2.88%	2.5%	1.32%	0.86%	4.02%	1.70%	1.26%	4.16%	0.68%	0.39%	3.38%	4.09%	0.36%	1.05%	0.0%	3.18%	5.58%	2.27%	2.42%	1.51%	1.15%	0.0%	0.72%	5.55%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	136	6	6	1	4	3	3	0	1	7	1	5	6	19	5	1	11	2	1	3	11	1	0	2	3	1	4	4	3	3	4	9	2	1	3					
		1.44%	0.92%	2.36%	0.44%	1.54%	3.44%	0.85%	0.0%	0.49%	3.11%	1.51%	1.20%	1.25%	2.80%	0.86%	0.50%	4.68%	2.53%	0.83%	1.02%	4.29%	0.24%	0.0%	0.72%	1.05%	1.09%	0.91%	2.03%	1.70%	0.90%	1.01%	3.46%	1.78%	0.72%	2.77%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	396	27	2	10	11	3	16	15	16	6	2	28	25	28	24	6	10	2	1	22	18	13	8	11	10	0	25	11	13	9	3	11	7	0	3					
		4.21%	4.14%	0.78%	4.46%	4.24%	3.44%	4.57%	5.53%	7.96%	2.66%	3.03%	6.73%	5.20%	4.12%	4.15%	3.01%	4.25%	2.53%	0.83%	7.48%	7.03%	3.14%	3.27%	4.0%	3.50%	0.0%	5.69%	5.58%	7.38%	2.72%	0.75%	4.23%	6.24%	0.0%	2.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	183	13	8	5	5	0	2	1	3	5	2	7	30	16	10	0	5	2	0	9	6	9	3	7	4	0	8	8	3	1	2	5	1	2	1					
		1.95%	1.99%	3.14%	2.23%	1.93%	0.0%	0.57%	0.36%	1.49%	2.22%	3.03%	1.68%	6.25%	2.35%	1.73%	0.0%	2.12%	2.53%	0.0%	3.06%	2.34%	2.17%	1.22%	2.54%	1.40%	0.0%	1.82%	4.06%	1.70%	0.30%	0.50%	1.92%	0.89%	1.45%	0.92%					
22	"5. ""За Русь Святую"""	76	4	2	0	0	1	7	3	3	0	4	4	3	9	5	0	3	1	3	0	2	1	0	2	1	0	5	3	1	3	2	1	0	2	1					
		0.80%	0.61%	0.78%	0.0%	0.0%	1.14%	2.0%	1.10%	1.49%	0.0%	6.06%	0.96%	0.62%	1.32%	0.86%	0.0%	1.27%	1.26%	2.5%	0.0%	0.78%	0.24%	0.0%	0.72%	0.35%	0.0%	1.13%	1.52%	0.56%	0.90%	0.50%	0.38%	0.0%	1.45%	0.92%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	2	2	0	0	0	0	1	0	0	0	0	1	2	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	2	0	1	0	1	1					
		0.20%	0.30%	0.78%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.20%	0.29%	0.17%	0.50%	0.0%	0.0%	0.83%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.22%	0.50%	0.0%	0.60%	0.0%	0.38%	0.0%	0.72%	0.92%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	2	5	0	1	0	1	0	0	0	1	2	1	7	3	1	4	1	0	1	2	3	0	2	1	0	1	2	0	1	0	1	0	0	0					
		0.45%	0.30%	1.96%	0.0%	0.38%	0.0%	0.28%	0.0%	0.0%	0.0%	1.51%	0.48%	0.20%	1.03%	0.51%	0.50%	1.70%	1.26%	0.0%	0.34%	0.78%	0.72%	0.0%	0.72%	0.35%	0.0%	0.22%	1.01%	0.0%	0.30%	0.0%	0.38%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	4	1	0	1	0	2	1	3	1	0	0	0	2	2	1	1	0	0	1	0	2	0	0	1	0	1	0	2	0	0	2	0	0	0					
		0.29%	0.61%	0.39%	0.0%	0.38%	0.0%	0.57%	0.36%	1.49%	0.44%	0.0%	0.0%	0.0%	0.29%	0.34%	0.50%	0.42%	0.0%	0.0%	0.34%	0.0%	0.48%	0.0%	0.0%	0.35%	0.0%	0.22%	0.0%	1.13%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	1	0	1	2	0	0	0	0	0	0	1	1	1	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0					
		0.15%	0.15%	0.0%	0.44%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.20%	0.14%	0.34%	0.0%	0.0%	1.26%	0.83%	0.0%	0.0%	0.0%	0.0%	0.36%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	633	25	24	20	20	10	40	19	3	48	9	26	6	17	17	21	27	3	16	10	17	55	24	12	16	2	30	11	22	11	25	20	4	15	8					
		6.74%	3.84%	9.44%	8.92%	7.72%	11.49%	11.42%	7.01%	1.49%	21.33%	13.63%	6.25%	1.25%	2.50%	2.94%	10.55%	11.48%	3.79%	13.33%	3.40%	6.64%	13.31%	9.83%	4.36%	5.61%	2.19%	6.83%	5.58%	12.5%	3.33%	6.32%	7.69%	3.57%	10.94%	7.40%					
28	"11. ""Истинные патриоты России"""	167	0	13	0	35	0	12	0	0	3	0	4	0	8	7	4	3	6	0	1	0	10	6	6	1	3	12	0	3	2	0	17	0	11	0					
		1.77%	0.0%	5.11%	0.0%	13.51%	0.0%	3.42%	0.0%	0.0%	1.33%	0.0%	0.96%	0.0%	1.17%	1.21%	2.01%	1.27%	7.59%	0.0%	0.34%	0.0%	2.42%	2.45%	2.18%	0.35%	3.29%	2.73%	0.0%	1.70%	0.60%	0.0%	6.53%	0.0%	8.02%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	76	6	4	1	4	0	2	1	0	0	0	4	2	10	4	0	4	1	0	4	3	4	1	3	3	0	3	1	2	0	5	3	0	1	0					
		0.80%	0.92%	1.57%	0.44%	1.54%	0.0%	0.57%	0.36%	0.0%	0.0%	0.0%	0.96%	0.41%	1.47%	0.69%	0.0%	1.70%	1.26%	0.0%	1.36%	1.17%	0.96%	0.40%	1.09%	1.05%	0.0%	0.68%	0.50%	1.13%	0.0%	1.26%	1.15%	0.0%	0.72%	0.0%					
30	"13. ""Демократическая партия России"""	20	0	0	1	1	0	1	2	1	0	1	1	0	1	2	0	0	2	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	2	0					
		0.21%	0.0%	0.0%	0.44%	0.38%	0.0%	0.28%	0.73%	0.49%	0.0%	1.51%	0.24%	0.0%	0.14%	0.34%	0.0%	0.0%	2.53%	0.0%	0.0%	0.39%	0.24%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	1.45%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	2	0	1	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0					
		0.13%	0.30%	0.0%	0.44%	0.77%	0.0%	0.0%	0.36%	0.0%	0.44%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	604	47	18	18	17	1	9	11	11	7	1	36	25	58	37	7	16	10	5	16	17	20	25	14	9	5	24	12	8	36	46	22	4	6	6					
		6.43%	7.21%	7.08%	8.03%	6.56%	1.14%	2.57%	4.05%	5.47%	3.11%	1.51%	8.65%	5.20%	8.55%	6.41%	3.51%	6.80%	12.65%	4.16%	5.44%	6.64%	4.84%	10.24%	5.09%	3.15%	5.49%	5.46%	6.09%	4.54%	10.90%	11.64%	8.46%	3.57%	4.37%	5.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	2	0	0	1	2	0	2	1	1	0	1	3	1	0	1	2	1	0	1	0	1	0	1	2	0	3	3	1	3	0	0	0	0	2					
		0.37%	0.30%	0.0%	0.0%	0.38%	2.29%	0.0%	0.73%	0.49%	0.44%	0.0%	0.24%	0.62%	0.14%	0.0%	0.50%	0.85%	1.26%	0.0%	0.34%	0.0%	0.24%	0.0%	0.36%	0.70%	0.0%	0.68%	1.52%	0.56%	0.90%	0.0%	0.0%	0.0%	0.0%	1.85%					
35	"18. ""ЛДПР"""	1126	65	15	20	38	16	33	27	26	33	6	54	55	90	74	39	16	9	14	47	31	41	22	35	25	16	78	32	26	33	53	30	12	11	4					
		11.99%	9.98%	5.90%	8.92%	14.67%	18.39%	9.42%	9.96%	12.93%	14.66%	9.09%	12.98%	11.45%	13.27%	12.82%	19.59%	6.80%	11.39%	11.66%	15.98%	12.10%	9.92%	9.01%	12.72%	8.77%	17.58%	17.76%	16.24%	14.77%	10.0%	13.41%	11.53%	10.71%	8.02%	3.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	151	7	2	5	8	1	13	2	6	2	1	2	10	17	11	6	1	0	5	5	3	8	3	2	5	2	5	0	2	9	6	0	0	2	0					
		1.60%	1.07%	0.78%	2.23%	3.08%	1.14%	3.71%	0.73%	2.98%	0.88%	1.51%	0.48%	2.08%	2.50%	1.90%	3.01%	0.42%	0.0%	4.16%	1.70%	1.17%	1.93%	1.22%	0.72%	1.75%	2.19%	1.13%	0.0%	1.13%	2.72%	1.51%	0.0%	0.0%	1.45%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2556	235	60	45	44	2	83	50	39	53	12	106	157	186	177	47	63	12	29	58	90	81	75	84	78	20	132	42	42	137	111	73	46	51	36					
		27.23%	36.09%	23.62%	20.08%	16.98%	2.29%	23.71%	18.45%	19.40%	23.55%	18.18%	25.48%	32.70%	27.43%	30.67%	23.61%	26.80%	15.18%	24.16%	19.72%	35.15%	19.61%	30.73%	30.54%	27.36%	21.97%	30.06%	21.31%	23.86%	41.51%	28.10%	28.07%	41.07%	37.22%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	1	0	7	0	2	0	1	0	0	1	2	0	0	1	0	0	0	1	0	0	1	0	2	0	3	0	0	0	0	0	0	1	0					
		0.24%	0.0%	0.39%	0.0%	2.70%	0.0%	0.57%	0.0%	0.49%	0.0%	0.0%	0.24%	0.41%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.40%	0.0%	0.70%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	2	0	2	0	0	0	2	0	0	1	2	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1					
		0.19%	0.30%	0.0%	0.89%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	1.51%	0.48%	0.0%	0.29%	0.17%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.72%	0.92%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2043	118	59	78	53	45	85	99	59	47	19	76	94	155	116	30	35	21	17	75	29	118	55	80	99	30	52	30	11	49	106	53	20	19	11					
		21.77%	18.12%	23.22%	34.82%	20.46%	51.72%	24.28%	36.53%	29.35%	20.88%	28.78%	18.26%	19.58%	22.86%	20.10%	15.07%	14.89%	26.58%	14.16%	25.51%	11.32%	28.57%	22.54%	29.09%	34.73%	32.96%	11.84%	15.22%	6.25%	14.84%	26.83%	20.38%	17.85%	13.86%	10.18%					
																																									
41	Против всех	514	42	18	2	0	1	18	18	23	6	4	32	26	26	35	19	18	3	13	33	18	8	6	4	12	7	25	12	24	15	13	3	12	8	10					
		5.47%	6.45%	7.08%	0.89%	0.0%	1.14%	5.14%	6.64%	11.44%	2.66%	6.06%	7.69%	5.41%	3.83%	6.06%	9.54%	7.65%	3.79%	10.83%	11.22%	7.03%	1.93%	2.45%	1.45%	4.21%	7.69%	5.69%	6.09%	13.63%	4.54%	3.29%	1.15%	10.71%	5.83%	9.25%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
