Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Сердобская городская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754					
20	. Миронов Сергей Михайлович	141	6	5	8	5	4	4	5	7	6	3	7	9	3	7	5	5	6	4	4	5	7	11	7	8					
		0.86%	0.87%	0.76%	1.15%	0.77%	0.53%	0.67%	0.78%	0.96%	0.90%	0.53%	1.04%	1.14%	0.35%	0.98%	0.70%	0.89%	1.80%	0.65%	0.54%	0.59%	0.85%	1.44%	1.06%	1.22%					
21	. Путин Владимир Владимирович	9069	381	365	376	349	461	328	364	369	392	322	386	420	434	373	343	287	183	356	472	444	457	435	395	377					
		55.29%	55.54%	55.64%	54.10%	53.53%	60.74%	54.58%	56.88%	50.83%	58.77%	56.39%	57.44%	53.10%	50.47%	52.24%	47.91%	51.25%	54.79%	57.98%	64.13%	52.24%	55.60%	56.79%	59.85%	57.47%					
22	. Хакамада Ирина Муцуовна	437	9	13	17	23	40	20	17	12	19	20	17	19	20	16	24	16	5	10	25	27	23	18	14	13					
		2.66%	1.31%	1.98%	2.45%	3.53%	5.27%	3.33%	2.66%	1.65%	2.85%	3.50%	2.53%	2.40%	2.33%	2.24%	3.35%	2.86%	1.50%	1.63%	3.40%	3.18%	2.80%	2.35%	2.12%	1.98%					
23	. Харитонов Николай Михайлович	4549	196	211	202	194	142	175	154	234	170	147	185	247	319	195	238	153	78	158	142	258	223	203	144	181					
		27.73%	28.57%	32.16%	29.06%	29.75%	18.71%	29.12%	24.06%	32.23%	25.49%	25.74%	27.53%	31.23%	37.09%	27.31%	33.24%	27.32%	23.35%	25.73%	19.29%	30.35%	27.13%	26.50%	21.82%	27.59%					
																															
24	Против всех	566	19	15	22	15	41	25	16	33	17	23	16	30	24	33	26	32	9	27	26	33	24	29	20	11					
		3.45%	2.77%	2.29%	3.17%	2.30%	5.40%	4.16%	2.50%	4.55%	2.55%	4.03%	2.38%	3.79%	2.79%	4.62%	3.63%	5.71%	2.69%	4.40%	3.53%	3.88%	2.92%	3.79%	3.03%	1.68%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
